crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770647605.303439,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770647653.113407,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1770647710.7242162,2,17,0,17,0,8.3120,0.0000,20.00,0.0000
3,1770647775.31537,2,25,0,25,0,27.6491,34.7261,18.12,0.3217
4,1770647834.1049435,2,21,21,0,0,24.4980,35.1042,13.55,0.6880
5,1770647868.165331,2,37,37,0,0,24.5151,33.8095,31.09,0.2258
6,1770647880.8638701,2,3,0,3,0,33.0674,34.5384,1.90,-0.4915
7,1770647927.4345658,2,15,15,0,0,26.6804,33.2610,9.09,-0.1826
8,1770647942.8256934,2,44,0,44,0,14.3474,34.5430,44.00,0.0941
9,1770647955.944767,2,12,0,12,0,23.2861,33.6923,7.02,0.7683
10,1770647966.635885,2,29,29,0,0,22.1388,32.8758,26.36,-0.1519
11,1770648013.6467052,2,50,50,0,0,19.9399,34.1487,38.17,0.6532
12,1770648019.2459216,2,46,46,0,0,14.6293,34.3050,31.29,0.0668
13,1770648037.0943706,2,35,35,0,0,23.1985,35.1305,16.28,0.0000
14,1770648149.7464733,2,39,39,0,0,29.3830,34.6023,17.26,0.1223
15,1770648159.7445185,2,30,0,30,0,10.7750,0.0000,11.11,0.0000
16,1770648172.905017,2,31,31,0,0,18.4840,34.6730,11.23,0.3443
17,1770648188.7347262,2,27,27,0,0,23.3332,34.7788,9.44,1.3695
18,1770648213.98382,2,31,31,0,0,24.8847,35.9355,9.48,-0.7747
19,1770648221.6456997,2,29,0,29,0,23.9656,35.0415,10.98,0.8733
20,1770648263.5653641,2,28,0,28,0,23.5891,34.4386,9.30,0.4692
21,1770648264.187669,2,40,0,40,0,21.1351,34.6482,15.62,0.3646
22,1770648286.944498,2,38,38,0,0,23.9047,34.5479,10.16,0.7606
