crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770230503.7927406,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770230570.3942983,2,11,0,0,11,48.3635,48.6543,36.67,0.0852
2,1770230590.8115277,2,20,20,0,0,48.0185,0.0000,55.56,0.0000
3,1770230631.104561,2,16,0,0,16,45.1046,47.9919,30.77,0.3407
4,1770230671.6193244,2,25,0,25,0,48.7064,43.0583,40.32,-5.7249
5,1770230734.2110972,2,35,35,0,0,42.7957,49.6779,34.31,-0.1480
6,1770230757.0334969,2,37,0,37,0,45.8393,48.4801,41.11,-0.5090
7,1770230766.0105667,2,37,37,0,0,43.1070,0.0000,36.27,0.0000
8,1770230772.7304313,2,37,37,0,0,41.7754,0.0000,37.76,0.0000
9,1770230796.5830116,2,65,65,0,0,40.0499,0.0000,60.19,0.0000
10,1770230803.6102517,2,30,0,30,0,37.0711,47.8076,30.61,-1.2610
11,1770230811.224063,2,38,38,0,0,40.6585,0.0000,35.85,0.0000
12,1770230844.9132674,2,37,37,0,0,40.4517,0.0000,31.90,0.0000
