crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770594825.6910768,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770594829.4348934,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1770594850.9539497,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1770594851.8715277,2,17,0,0,17,15.7802,29.0744,188.89,-0.0975
4,1770594909.898818,2,8,0,8,0,8.2265,28.0258,10.67,-0.8339
5,1770594919.1808128,2,15,15,0,0,10.1640,29.8257,17.24,0.9347
6,1770595012.0211012,2,49,49,0,0,20.3318,29.8329,41.88,0.2736
7,1770595034.5447674,2,74,74,0,0,20.9606,29.5555,49.33,0.0955
8,1770595101.3702087,2,66,66,0,0,20.1715,29.6779,46.81,0.0632
9,1770595124.5585377,2,66,0,66,0,16.6269,29.4914,64.08,0.5290
10,1770595213.5380876,2,72,72,0,0,21.9449,29.0825,54.14,0.1735
11,1770595234.0753362,2,46,46,0,0,19.4588,29.6807,28.40,0.4611
12,1770595278.175146,2,70,70,0,0,22.0970,28.5371,44.03,-0.1661
13,1770595300.716782,2,56,0,56,0,24.8718,0.0000,30.27,0.0000
14,1770595315.9738123,2,48,48,0,0,21.4756,29.9607,33.57,0.0000
15,1770595324.4622774,2,36,0,36,0,18.4675,29.2332,20.93,-0.0761
16,1770595392.3124473,2,57,0,57,0,19.2349,29.2708,36.54,-0.3732
17,1770595397.146773,2,93,93,0,0,20.6421,29.4118,61.18,0.0632
18,1770595484.5430684,2,75,75,0,0,23.2054,28.2972,45.18,0.0000
19,1770595514.3481164,2,55,55,0,0,20.1921,28.4198,30.56,-1.0529
20,1770595614.5912263,2,42,0,42,0,13.2028,0.0000,23.20,0.0000
21,1770595631.0490038,2,45,0,45,0,18.6039,0.0000,27.78,0.0000
22,1770595658.168401,2,45,45,0,0,24.6029,0.0000,27.44,0.0000
23,1770595681.577211,2,120,120,0,0,23.5287,30.0192,65.22,-0.2414
24,1770595714.0622616,2,65,65,0,0,20.1836,29.4870,35.14,0.8581
25,1770595719.6456015,2,112,112,0,0,25.4691,29.5407,60.87,-0.0050
26,1770595727.633299,2,42,0,42,0,19.0547,0.0000,24.00,0.0000
27,1770595741.8619971,2,118,118,0,0,24.3824,0.0000,67.43,0.0000
28,1770595799.6795352,2,108,108,0,0,25.5865,0.0000,61.71,0.0000
29,1770595803.9651997,2,50,0,50,0,21.6687,0.0000,28.57,0.0000
