crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770237016.6192067,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770237065.1424053,2,5,0,5,0,2.7523,0.0000,62.50,0.0000
2,1770237078.2332299,2,2,0,0,2,2.6528,0.0000,16.67,0.0000
3,1770237093.5411928,2,1,0,1,0,2.1889,0.0000,5.56,0.0000
4,1770237098.0671098,2,14,0,14,0,3.0729,0.0000,700.00,0.0000
5,1770237132.3370652,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1770237178.9389637,2,14,0,14,0,2.9922,0.0000,77.78,0.0000
7,1770237234.1705923,2,7,0,7,0,2.6870,0.0000,50.00,0.0000
8,1770237248.353742,2,1,0,1,0,2.2613,0.0000,8.33,0.0000
9,1770237331.9423046,2,16,16,0,0,2.6535,0.0000,266.67,0.0000
