crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770668558.7478914,2,6,0,0,6,18.4290,0.0000,26.09,0.0000
1,1770668565.5616472,2,12,0,0,12,35.1118,0.0000,35.29,0.0000
2,1770668566.5764744,2,5,0,5,0,34.9456,0.0000,12.50,0.0000
3,1770668620.4448297,2,13,13,0,0,29.6157,35.1289,11.93,0.2003
4,1770668631.2334368,2,27,27,0,0,28.4844,35.0991,30.68,0.0389
5,1770668655.3572996,2,19,19,0,0,15.7635,35.6307,13.57,0.3675
6,1770668718.0435433,2,35,35,0,0,26.4115,35.7136,27.56,0.3148
7,1770668782.4769251,2,37,37,0,0,33.3897,35.5704,34.91,0.1279
8,1770668795.5602276,2,43,43,0,0,25.4092,35.7635,38.74,0.3671
9,1770668856.9249005,2,22,22,0,0,14.4640,36.7193,11.83,0.2580
10,1770668861.0919952,2,41,0,41,0,9.8177,0.0000,24.85,0.0000
11,1770668880.973432,2,37,37,0,0,21.0045,35.8289,19.68,0.6433
12,1770668895.6779795,2,39,39,0,0,21.4265,35.2846,25.83,-0.3541
13,1770668937.3153222,2,57,57,0,0,9.2272,36.4306,36.54,0.7686
14,1770668969.663977,2,33,33,0,0,17.0876,36.1799,17.74,-0.0533
15,1770668981.6236494,2,58,58,0,0,11.2167,36.2055,35.37,0.3422
16,1770669140.045554,2,35,0,0,35,1.8182,0.0000,25.36,0.0000
