crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad
0,sfc_unique_p6_9,True,False,,-22.448055698181815,0.25243353843688965,,-22.448055698181815,-21.0
0,sfc_unique_p6_13,True,False,,-23.52914283443764,0.6492652893066406,,-23.52914283443764,-21.0
0,sfc_unique_p4_10,True,False,,-22.00805569818182,0.98394775390625,,-22.00805569818182,-21.0
0,sfc_cache_p6_10,True,False,,-24.766982877679496,1.3496909141540527,,-24.766982877679496,-10.0
0,sfc_unique_p1_14,True,False,,-34.24631993979632,0.38382673263549805,,-34.24631993979632,-21.0
0,sfc_cache_p5_9,True,False,,-21.424070058200044,1.751960039138794,,-21.424070058200044,-10.0
0,sfc_unique_p5_9,True,False,,-19.55894187710981,1.7524023056030273,,-19.55894187710981,-21.0
0,sfc_unique_p1_13,True,False,,-41.883161805277155,0.7449979782104492,,-41.883161805277155,-21.0
0,sfc_unique_p3_12,True,False,,9.203842000095193,0.2530069351196289,,9.203842000095193,-21.0
0,sfc_cache_p4_9,True,False,,-27.91522341204872,2.413860559463501,,-27.91522341204872,-10.0
0,sfc_unique_p1_16,True,False,,1.6512884974925424,0.4852619171142578,,1.6512884974925424,-21.0
0,sfc_cache_p4_11,True,False,,-37.94537368998486,1.4147682189941406,,-37.94537368998486,-10.0
0,sfc_cache_p4_13,True,False,,-25.18065616033161,2.689491033554077,,-25.18065616033161,-10.0
0,sfc_cache_p3_12,True,False,,-37.308416635923,1.6912922859191895,,-37.308416635923,-10.0
0,sfc_unique_p1_15,True,False,,5.713688601572281,0.8534102439880371,,5.713688601572281,-21.0
0,sfc_cache_p4_11,True,False,,-20.861459225189815,2.941375732421875,,-20.861459225189815,-10.0
0,sfc_unique_p4_11,True,False,,-16.49118714950287,2.9412624835968018,,-16.49118714950287,-21.0
0,sfc_cache_p2_12,True,False,,-38.158416635923004,1.9538531303405762,,-38.158416635923004,-10.0
0,sfc_cache_p6_14,True,False,,5.138092098895696,1.1101903915405273,,5.138092098895696,-10.0
0,sfc_unique_p6_14,True,False,,6.2383020209256514,1.1102521419525146,,6.2383020209256514,-21.0
0,sfc_unique_p5_15,True,False,,-42.99562373637354,0.24039244651794434,,-42.99562373637354,-21.0
0,sfc_cache_p1_11,True,False,,-45.958941498405004,2.202025890350342,,-45.958941498405004,-10.0
0,sfc_cache_p2_13,True,False,,-25.16114569684521,3.377368927001953,,-25.16114569684521,-6.0
0,sfc_cache_p6_12,True,False,,1.7948128504971277,1.3579840660095215,,1.7948128504971277,-10.0
0,sfc_unique_p2_15,True,False,,-39.17987704826123,0.5065531730651855,,-39.17987704826123,-21.0
0,sfc_cache_p2_10,True,False,,-23.378055698181814,3.601161479949951,,-23.378055698181814,-10.0
0,sfc_cache_p6_11,True,False,,1.5898318517141687,1.6032600402832031,,1.5898318517141687,-10.0
0,sfc_unique_p2_13,True,False,,-45.93313784949392,0.7548081874847412,,-45.93313784949392,-21.0
0,sfc_cache_p1_9,True,False,,-27.624755852982304,3.8664915561676025,,-27.624755852982304,-10.0
0,sfc_cache_p5_15,True,False,,2.7736886015722804,1.8413240909576416,,2.7736886015722804,-10.0
0,sfc_cache_p5_12,True,False,,-40.56675430952534,1.0307459831237793,,-40.56675430952534,-10.0
0,sfc_cache_p1_13,True,False,,-22.88914283443764,4.109487295150757,,-22.88914283443764,-1.67
0,sfc_cache_p5_11,True,False,,7.215068369070489,2.081658363342285,,7.215068369070489,-10.0
0,sfc_cache_p4_9,True,False,,-42.49817473642509,1.2649435997009277,,-42.49817473642509,-10.0
0,sfc_unique_p4_9,True,False,,-42.24768235290938,1.2650322914123535,,-42.24768235290938,-21.0
0,sfc_cache_p1_10,True,False,,-26.227130628056017,4.362718820571899,,-26.227130628056017,-10.0
0,sfc_unique_p1_10,True,False,,-16.923897265837667,4.362030982971191,,-16.923897265837667,-21.0
0,sfc_unique_p4_10,True,False,,-7.862682352909392,0.3967876434326172,,-7.862682352909392,-21.0
0,sfc_cache_p4_15,True,False,,-45.680019417902415,1.4966850280761719,,-45.680019417902415,-10.0
0,sfc_cache_p4_12,True,False,,5.468320466981425,2.639326810836792,,5.468320466981425,-6.0
0,sfc_unique_p4_12,True,False,,5.514812850497128,2.63919734954834,,5.514812850497128,-21.0
0,sfc_cache_p4_14,True,False,,-43.87451810292198,1.7357525825500488,,-43.87451810292198,-10.0
0,sfc_unique_p4_14,True,False,,-41.14858915252945,1.7355742454528809,,-41.14858915252945,-21.0
0,sfc_unique_p3_12,True,False,,-8.278009164869985,0.8016059398651123,,-8.278009164869985,-21.0
0,sfc_cache_p4_12,True,False,,-42.5900488866113,1.9651129245758057,,-42.5900488866113,-10.0
0,sfc_cache_p3_16,True,False,,-0.6899398167457012,3.1034300327301025,,-0.6899398167457012,-6.0
0,sfc_unique_p3_10,True,False,,-4.815082398589791,1.1878292560577393,,-4.815082398589791,-21.0
0,sfc_unique_p3_11,True,False,,-4.721672072443172,0.27817296981811523,,-4.721672072443172,-21.0
0,sfc_cache_p3_14,True,False,,1.5873311705237185,3.345919370651245,,1.5873311705237185,-10.0
0,sfc_cache_p3_13,True,False,,-41.14921135925778,2.5429975986480713,,-41.14921135925778,-10.0
0,sfc_unique_p3_13,True,False,,-43.35971690533336,2.5426712036132812,,-43.35971690533336,-21.0
0,sfc_unique_p1_10,True,False,,-0.5483743668502488,0.5170938968658447,,-0.5483743668502488,-21.0
0,sfc_cache_p3_13,True,False,,1.1947172220713806,3.58013653755188,,1.1947172220713806,-6.0
0,sfc_unique_p2_12,True,False,,-4.696619440716214,1.5485179424285889,,-4.696619440716214,-21.0
0,sfc_cache_p2_12,True,False,,-39.50670361673865,2.792628049850464,,-39.50670361673865,-10.0
0,sfc_unique_p2_12,True,False,,-42.51919031328771,2.7924082279205322,,-42.51919031328771,-21.0
0,sfc_cache_p5_11,True,False,,-8.115163512994112,0.7608695030212402,,-8.115163512994112,-5.67
0,sfc_cache_p5_9,True,False,,-10.156707079956583,1.9263343811035156,,-10.156707079956583,-10.0
0,sfc_unique_p5_9,True,False,,0.36968860157228,1.9263153076171875,,0.36968860157228,-21.0
0,sfc_cache_p2_12,True,False,,7.8480004324393375,3.9877004623413086,,7.8480004324393375,-10.0
0,sfc_unique_p2_12,True,False,,5.653842000095195,3.987150192260742,,5.653842000095195,-21.0
0,sfc_cache_p2_10,True,False,,-45.46369797907434,3.0375566482543945,,-45.46369797907434,-10.0
0,sfc_cache_p4_10,True,False,,-5.201756291583243,1.0133824348449707,,-5.201756291583243,-10.0
0,sfc_unique_p4_10,True,False,,-4.70817731733783,1.0137064456939697,,-4.70817731733783,-21.0
0,sfc_cache_p2_10,True,False,,5.079880995171065,4.22261905670166,,5.079880995171065,-10.0
