No.,time,timestamp,number_of_sfc,cpu_utilization,bandwidth_utilization,cache_utilization,latency,duration,success,arrival_time,depart_time,sfc_id
1,None,1695143469.6460338,4,0.006388888888888888,0.0032095238095238092,0.020833333333333332,2,0.16840004920959473,1,1695143469.4766026,1695143469.6460338,sfc_cache_p1_1
2,None,1695143469.8595498,4,0.019166666666666665,0.009628571428571429,0.020833333333333332,2,0.16851472854614258,1,1695143469.4766026,1695143469.8595498,sfc_unique_p1_1
3,None,1695143470.0717318,4,0.025555555555555554,0.010552380952380954,0.041666666666666664,2,0.1666712760925293,1,1695143469.4766026,1695143470.0717318,sfc_cache_p2_1
4,None,1695143470.2872837,4,0.03833333333333333,0.01697142857142857,0.041666666666666664,2,0.16955089569091797,1,1695143469.4766026,1695143470.2872837,sfc_unique_p2_1
5,None,1695143470.5059319,4,0.044722222222222226,0.017895238095238096,0.0625,2,0.169114351272583,1,1695143469.4766026,1695143470.5059319,sfc_cache_p3_1
6,None,1695143470.7257051,4,0.0575,0.02431428571428572,0.0625,2,0.16906452178955078,1,1695143469.4766026,1695143470.7257051,sfc_unique_p3_1
7,None,1695143470.942226,4,0.0638888888888889,0.025238095238095243,0.08333333333333333,2,0.16858530044555664,1,1695143469.4766026,1695143470.942226,sfc_cache_p4_1
8,None,1695143471.1635187,4,0.07666666666666666,0.031657142857142856,0.08333333333333333,2,0.16935157775878906,1,1695143469.4766026,1695143471.1635187,sfc_unique_p4_1
9,None,1695143490.6646802,4,0.08305555555555555,0.039438095238095244,0.10416666666666667,4,0.16707682609558105,1,1695143490.4966035,1695143490.6646802,sfc_cache_p1_2
10,None,1695143490.9002628,4,0.09583333333333334,0.05042857142857143,0.10416666666666667,3,0.1686406135559082,1,1695143490.4966035,1695143490.9002628,sfc_unique_p1_2
11,None,1695143491.1154625,4,0.10222222222222221,0.051352380952380955,0.125,2,0.15819907188415527,1,1695143490.4966035,1695143491.1154625,sfc_cache_p2_2
12,None,1695143491.332052,4,0.115,0.05777142857142857,0.125,2,0.15858936309814453,1,1695143490.4966035,1695143491.332052,sfc_unique_p2_2
13,None,1695143491.5522118,4,0.12138888888888891,0.0586952380952381,0.14583333333333334,2,0.15965032577514648,1,1695143490.4966035,1695143491.5522118,sfc_cache_p3_2
14,None,1695143491.7757215,4,0.13416666666666666,0.06511428571428571,0.14583333333333334,2,0.15800094604492188,1,1695143490.4966035,1695143491.7757215,sfc_unique_p3_2
15,None,1695143491.9982305,4,0.14055555555555557,0.06603809523809524,0.16666666666666666,2,0.1585097312927246,1,1695143490.4966035,1695143491.9982305,sfc_cache_p4_2
