crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1772550552.405182,2,11,11,0,0,50.4463,0.0000,55.00,0.0000
1,1772550672.4074435,2,19,19,0,0,50.4569,0.0000,52.78,0.0000
2,1772550792.4074807,2,21,21,0,0,50.5688,0.0000,87.50,0.0000
