crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p3_16,True,False,N/A,0.019372321262073555,0.17714214324951172,N/A,0.019372321262073555,-21.0,High,Slow Recover
0,sfc_cache_p6_20,True,False,N/A,-8.097930778887246,0.21857166290283203,N/A,-8.097930778887246,-1.67,High,Slow Recover
0,sfc_cache_p6_16,True,False,N/A,-8.046493779766823,0.26073122024536133,N/A,-8.046493779766823,-10.0,High,Slow Recover
0,sfc_cache_p5_20,True,False,N/A,-8.257930778887246,0.3027024269104004,N/A,-8.257930778887246,-10.0,High,Slow Recover
0,sfc_cache_p5_17,True,False,N/A,-6.126697416668897,0.34522414207458496,N/A,-6.126697416668897,-10.0,High,Slow Recover
0,sfc_cache_p5_16,True,False,N/A,-8.590430629225507,0.38898253440856934,N/A,-8.590430629225507,-1.67,High,Slow Recover
0,sfc_cache_p4_20,True,False,N/A,-6.587668267070829,0.43249964714050293,N/A,-6.587668267070829,-10.0,High,Slow Recover
0,sfc_cache_p4_17,True,False,N/A,-3.8376682670708284,0.4788024425506592,N/A,-3.8376682670708284,-10.0,High,Slow Recover
0,sfc_cache_p4_16,True,False,N/A,-8.693827341190717,0.6393570899963379,N/A,-8.693827341190717,-1.67,High,Slow Recover
0,sfc_cache_p3_20,True,False,N/A,-6.327668267070829,0.6840624809265137,N/A,-6.327668267070829,-5.67,High,Slow Recover
0,sfc_cache_p3_19,True,False,N/A,-6.834817454908305,0.7290782928466797,N/A,-6.834817454908305,-10.0,High,Slow Recover
0,sfc_cache_p3_17,True,False,N/A,-7.415189800184598,0.774878978729248,N/A,-7.415189800184598,-10.0,High,Slow Recover
0,sfc_cache_p2_20,True,False,N/A,-7.127668267070829,0.8193144798278809,N/A,-7.127668267070829,-10.0,High,Slow Recover
0,sfc_cache_p2_19,True,False,N/A,-7.646814592500728,0.8625936508178711,N/A,-7.646814592500728,-10.0,High,Slow Recover
0,sfc_cache_p2_17,True,False,N/A,-6.057668267070829,0.9061429500579834,N/A,-6.057668267070829,-5.67,High,Slow Recover
0,sfc_cache_p2_16,True,False,N/A,-8.77675629158324,0.9494662284851074,N/A,-8.77675629158324,-1.67,High,Slow Recover
0,sfc_cache_p1_19,True,False,N/A,-7.546814592500728,1.117171049118042,N/A,-7.546814592500728,-10.0,High,Slow Recover
0,sfc_cache_p1_16,True,False,N/A,-7.06400960347092,1.1664109230041504,N/A,-7.06400960347092,-1.67,High,Slow Recover
1,sfc_unique_p5_22,True,False,N/A,-1.7065459309523465,0.035863637924194336,N/A,-1.7065459309523465,-21.0,High,Slow Recover
1,sfc_unique_p4_24,True,False,N/A,0.8140338417231252,0.07282519340515137,N/A,0.8140338417231252,-21.0,High,Slow Recover
1,sfc_unique_p3_24,True,False,N/A,2.864033841723124,0.11263513565063477,N/A,2.864033841723124,-21.0,High,Slow Recover
1,sfc_unique_p2_24,True,False,N/A,-1.795966158276876,0.14773941040039062,N/A,-1.795966158276876,-21.0,High,Slow Recover
1,sfc_unique_p1_26,True,False,N/A,2.4922451038035103,0.1819467544555664,N/A,2.4922451038035103,-21.0,High,Slow Recover
1,sfc_cache_p6_26,True,False,N/A,-6.107830097752596,0.305574893951416,N/A,-6.107830097752596,-10.0,High,Slow Recover
1,sfc_cache_p6_22,True,False,N/A,-7.607351358583092,0.3565497398376465,N/A,-7.607351358583092,-10.0,High,Slow Recover
1,sfc_cache_p5_26,True,False,N/A,-6.737830097752596,0.4070262908935547,N/A,-6.737830097752596,-6.0,High,Slow Recover
1,sfc_cache_p4_26,True,False,N/A,-6.677830097752596,0.45907068252563477,N/A,-6.677830097752596,-1.67,High,Slow Recover
1,sfc_cache_p3_26,True,False,N/A,-6.707830097752597,0.5100986957550049,N/A,-6.707830097752597,-1.67,High,Slow Recover
1,sfc_cache_p2_26,True,False,N/A,-7.2578300977525965,0.5611526966094971,N/A,-7.2578300977525965,-1.67,High,Slow Recover
1,sfc_cache_p1_24,True,False,N/A,-6.515966158276876,0.6867763996124268,N/A,-6.515966158276876,-10.0,High,Slow Recover
