timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1770994158.5176656;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;300.00;300.00;310.00;454.67;230.00;0.00;0.00;0.00;0.00;0.00;224.67;432.33;0.00;150.00;0.00;0.00;0.00;0.00;0.00;0.00
1770994158.5190742;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;300.00;300.00;310.00;454.67;230.00;0.00;0.00;0.00;0.00;0.00;224.67;432.33;0.00;150.00;0.00;0.00;0.00;0.00;0.00;0.00
1770994158.7103162;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;300.00;300.00;300.00;310.00;694.67;470.00;80.00;80.00;80.00;0.00;150.00;224.67;657.00;0.00;150.00;0.00;0.00;0.00;0.00;0.00;0.00
1770994158.7108119;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;300.00;300.00;300.00;310.00;694.67;470.00;80.00;80.00;80.00;0.00;150.00;224.67;657.00;0.00;150.00;0.00;0.00;0.00;0.00;0.00;0.00
1770994158.8841758;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;112.33;332.33;482.33;492.33;407.00;694.67;470.00;160.00;160.00;160.00;224.67;300.00;224.67;657.00;0.00;300.00;0.00;310.00;0.00;0.00;0.00;0.00
1770994158.8846388;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;112.33;332.33;482.33;492.33;407.00;694.67;470.00;160.00;160.00;160.00;224.67;300.00;224.67;657.00;0.00;300.00;0.00;310.00;0.00;0.00;0.00;0.00
1770994159.085402;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;310.00;630.00;272.33;492.33;642.33;802.33;621.67;877.00;582.33;160.00;160.00;160.00;449.34;412.33;224.67;657.00;0.00;300.00;320.00;460.00;310.00;0.00;0.00;150.00
1770994159.0859315;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;310.00;630.00;272.33;492.33;642.33;802.33;621.67;877.00;582.33;160.00;160.00;160.00;449.34;412.33;224.67;657.00;0.00;300.00;320.00;460.00;310.00;0.00;0.00;150.00
1770994163.0609572;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;240.00;352.33;272.33;272.33;177.00;177.00;80.00;160.00;230.00;150.00;80.00;0.00;230.00;0.00;224.67;0.00;160.00;0.00;0.00;0.00;0.00;0.00;150.00
1770994163.0614882;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;240.00;352.33;272.33;272.33;177.00;177.00;80.00;160.00;230.00;150.00;80.00;0.00;230.00;0.00;224.67;0.00;160.00;0.00;0.00;0.00;0.00;0.00;150.00
1770994163.2583146;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;240.00;352.33;432.33;657.00;514.00;514.00;320.00;470.00;530.00;450.00;230.00;0.00;230.00;0.00;224.67;0.00;384.67;0.00;432.33;0.00;0.00;150.00;150.00
1770994163.258848;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;240.00;352.33;432.33;657.00;514.00;514.00;320.00;470.00;530.00;450.00;230.00;0.00;230.00;0.00;224.67;0.00;384.67;0.00;432.33;0.00;0.00;150.00;150.00
1770994163.460207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;480.00;742.33;727.00;721.67;578.67;578.67;352.33;550.00;610.00;530.00;460.00;0.00;230.00;0.00;224.67;224.67;384.67;320.00;432.33;150.00;0.00;300.00;150.00
1770994163.460786;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;480.00;742.33;727.00;721.67;578.67;578.67;352.33;550.00;610.00;530.00;460.00;0.00;230.00;0.00;224.67;224.67;384.67;320.00;432.33;150.00;0.00;300.00;150.00
1770994172.4024584;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;160.00;160.00;160.00;160.00;177.00;177.00;80.00;80.00;150.00;150.00;150.00;0.00;160.00;0.00;224.67;320.00;0.00;0.00;337.00;0.00;0.00;0.00;150.00
1770994172.4030101;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;160.00;160.00;160.00;160.00;177.00;177.00;80.00;80.00;150.00;150.00;150.00;0.00;160.00;0.00;224.67;320.00;0.00;0.00;337.00;0.00;0.00;0.00;150.00
1770994172.5992787;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;460.00;320.00;320.00;320.00;320.00;354.00;354.00;160.00;230.00;300.00;450.00;450.00;0.00;160.00;0.00;224.67;320.00;0.00;0.00;449.33;0.00;150.00;0.00;150.00
1770994172.5997849;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;460.00;320.00;320.00;320.00;320.00;354.00;354.00;160.00;230.00;300.00;450.00;450.00;0.00;160.00;0.00;224.67;320.00;0.00;0.00;449.33;0.00;150.00;0.00;150.00
1770994172.79024;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;690.00;550.00;700.00;694.67;384.67;418.67;418.67;240.00;310.00;380.00;680.00;680.00;0.00;160.00;0.00;337.00;544.67;320.00;0.00;449.33;150.00;300.00;0.00;310.00
1770994172.7907915;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;690.00;550.00;700.00;694.67;384.67;418.67;418.67;240.00;310.00;380.00;680.00;680.00;0.00;160.00;0.00;337.00;544.67;320.00;0.00;449.33;150.00;300.00;0.00;310.00
