timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1770756505.7235072;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;160.00;384.67;384.67;32.33;32.33;192.33;192.33;192.33;150.00;150.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00;0.00;224.67;0.00;150.00;150.00
1770756505.7249503;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;160.00;384.67;384.67;32.33;32.33;192.33;192.33;192.33;150.00;150.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00;0.00;224.67;0.00;150.00;150.00
1770756505.9046142;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;160.00;384.67;704.67;272.33;272.33;432.33;422.33;342.33;300.00;300.00;0.00;0.00;112.33;150.00;0.00;320.00;224.67;0.00;0.00;224.67;0.00;300.00;150.00
1770756505.905097;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;160.00;384.67;704.67;272.33;272.33;432.33;422.33;342.33;300.00;300.00;0.00;0.00;112.33;150.00;0.00;320.00;224.67;0.00;0.00;224.67;0.00;300.00;150.00
1770756506.0929587;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;310.00;684.67;1004.67;669.33;764.66;592.33;422.33;342.33;300.00;300.00;0.00;422.33;112.33;150.00;160.00;320.00;224.67;0.00;224.67;224.67;0.00;300.00;300.00
1770756506.0935354;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;310.00;684.67;1004.67;669.33;764.66;592.33;422.33;342.33;300.00;300.00;0.00;422.33;112.33;150.00;160.00;320.00;224.67;0.00;224.67;224.67;0.00;300.00;300.00
1770756506.2726657;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;620.00;620.00;844.67;1069.34;749.33;844.66;742.33;422.33;342.33;300.00;300.00;0.00;652.33;112.33;150.00;310.00;320.00;337.00;0.00;224.67;374.67;0.00;300.00;620.00
1770756506.273215;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;620.00;620.00;844.67;1069.34;749.33;844.66;742.33;422.33;342.33;300.00;300.00;0.00;652.33;112.33;150.00;310.00;320.00;337.00;0.00;224.67;374.67;0.00;300.00;620.00
1770756519.1449926;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;460.00;460.00;524.67;621.67;717.00;214.67;64.67;64.67;160.00;310.00;310.00;652.33;224.67;0.00;310.00;0.00;112.33;0.00;224.67;150.00;150.00;0.00;320.00
1770756519.1456244;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;460.00;460.00;524.67;621.67;717.00;214.67;64.67;64.67;160.00;310.00;310.00;652.33;224.67;0.00;310.00;0.00;112.33;0.00;224.67;150.00;150.00;0.00;320.00
1770756519.323576;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;460.00;460.00;524.67;861.67;1107.00;604.67;144.67;144.67;160.00;310.00;310.00;652.33;374.67;0.00;630.00;0.00;449.33;0.00;374.67;150.00;150.00;0.00;320.00
1770756519.3241625;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;460.00;460.00;524.67;861.67;1107.00;604.67;144.67;144.67;160.00;310.00;310.00;652.33;374.67;0.00;630.00;0.00;449.33;0.00;374.67;150.00;150.00;0.00;320.00
1770756522.7615652;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;630.00;610.00;610.00;674.67;941.67;1187.00;637.00;209.34;209.34;320.00;470.00;470.00;652.33;599.34;0.00;630.00;0.00;449.33;150.00;374.67;150.00;150.00;0.00;320.00
1770756522.7621746;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;630.00;610.00;610.00;674.67;941.67;1187.00;637.00;209.34;209.34;320.00;470.00;470.00;652.33;599.34;0.00;630.00;0.00;449.33;150.00;374.67;150.00;150.00;0.00;320.00
1770756522.9412236;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;630.00;610.00;610.00;674.67;941.67;1337.00;1027.00;471.67;471.67;432.33;470.00;470.00;1132.33;749.34;0.00;854.67;0.00;449.33;150.00;374.67;150.00;262.33;0.00;320.00
1770756522.9418228;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;630.00;610.00;610.00;674.67;941.67;1337.00;1027.00;471.67;471.67;432.33;470.00;470.00;1132.33;749.34;0.00;854.67;0.00;449.33;150.00;374.67;150.00;262.33;0.00;320.00
1770756523.1470199;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;630.00;610.00;610.00;674.67;1091.67;1487.00;1331.67;791.67;631.67;592.33;470.00;470.00;1132.33;749.34;160.00;1287.00;0.00;449.33;150.00;374.67;150.00;412.33;0.00;320.00
1770756523.147669;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;630.00;610.00;610.00;674.67;1091.67;1487.00;1331.67;791.67;631.67;592.33;470.00;470.00;1132.33;749.34;160.00;1287.00;0.00;449.33;150.00;374.67;150.00;412.33;0.00;320.00
1770756523.344947;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;780.00;610.00;610.00;674.67;1091.67;1487.00;1331.67;936.34;1096.34;902.33;620.00;620.00;1132.33;979.34;480.00;1287.00;0.00;449.33;300.00;374.67;150.00;872.33;0.00;320.00
