No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762818476.1088865,0,1,0.0233,0.0227,0.0211,0.0249,0.432,2.2679,2.4947,96.0,0.0,0.0,15.74,8.52,7.21,None,0.00017905235290527344,7.15,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,11.0,4.5,16.5,0.086,0.0833,0.04,0.1129,2063.8084908583824,30.0,2093.8084908583824
0,1762818476.109419,0.0,1,0.0233,0.0227,0.0211,0.0249,0.432,2.2679,2.4947,96.0,0.0,0.0,27.73,13.74,13.99,None,0.00017905235290527344,5.33,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,11.0,4.5,16.5,0.086,0.0833,0.04,0.1129,2063.8084908583824,30.0,2093.8084908583824
0,1762818476.1316767,0.0,2,0.0502,0.0328,0.0291,0.0499,0.432,3.2759,4.9894,90.0,0.0,0.0,11.32,4.53,6.79,None,0.04355740547180176,9.543,True,None,sfc_cache_p2_1,0,None,0,0,0,0,4,0,0,0,False,100.0,12.25,3.25,16.5,0.1512,0.1016,0.0759,0.1055,2069.2256089515568,60.0,2129.2256089515568
0,1762818476.1321113,0.0,2,0.0502,0.0328,0.0291,0.0499,0.432,3.2759,4.9894,90.0,0.0,0.0,8.27,8.27,0,None,0.04355740547180176,7.446,True,None,sfc_unique_p2_1,0,None,0,0,0,0,4,0,0,0,False,100.0,12.25,3.25,16.5,0.1512,0.1016,0.0759,0.1055,2069.2256089515568,60.0,2129.2256089515568
0,1762818476.1586747,0.0,3,0.0799,0.0328,0.0456,0.0748,1.8359,3.2759,7.4841,84.0,0.0,0.0,10.85,6.01,4.84,None,0.06619906425476074,9.413,True,None,sfc_cache_p3_1,0,None,0,0,0,1,6,0,0,0,False,100.0,13.333333333333334,2.1666666666666665,16.5,0.2533,0.1016,0.1097,0.1031,2081.8782274827004,78.0,2159.8782274827004
0,1762818476.1593757,0.1,3,0.0799,0.0328,0.0456,0.0748,1.8359,3.2759,7.4841,84.0,0.0,0.0,23.77,13.43,10.34,None,0.06619906425476074,9.226,True,None,sfc_unique_p3_1,0,None,0,0,0,1,6,0,0,0,False,100.0,13.333333333333334,2.1666666666666665,16.5,0.2533,0.1016,0.1097,0.1031,2081.8782274827004,78.0,2159.8782274827004
0,1762818476.1835382,0.1,4,0.0961,0.0554,0.0639,0.0748,1.8359,5.5438,7.4841,86.4,0.0,0.0,13.2,8.52,4.68,None,0.093719482421875,9.47,True,None,sfc_cache_p4_1,0,None,4,0,33.0,4,8,0,0,0,False,100.0,12.25,2.75,12.375,0.2973,0.1681,0.1058,0.1032,2104.3782274827004,108.0,2212.3782274827004
0,1762818476.184279,0.1,4,0.0961,0.0554,0.0639,0.0748,1.8359,5.5438,7.4841,86.4,0.0,0.0,20.44,12.26,8.17,None,0.093719482421875,9.386,True,None,sfc_unique_p4_1,0,None,4,0,33.0,4,8,0,0,0,False,100.0,12.25,2.75,12.375,0.2973,0.1681,0.1058,0.1032,2104.3782274827004,108.0,2212.3782274827004
0,1762818476.202498,0.1,5,0.1117,0.0781,0.0848,0.0748,1.8359,7.8117,7.4841,88.0,0.0,0.0,15.49,8.52,6.97,None,0.11859989166259766,5.558,True,None,sfc_cache_p5_1,0,None,8,0,66.0,7,10,0,0,0,False,100.0,11.6,3.1,9.9,0.3373,0.2148,0.1021,0.106,2116.5667431923425,138.0,2254.5667431923425
0,1762818476.2029114,0.1,5,0.1117,0.0781,0.0848,0.0748,1.8359,7.8117,7.4841,88.0,0.0,0.0,25.22,11.73,13.49,None,0.11859989166259766,5.345,True,None,sfc_unique_p5_1,0,None,8,0,66.0,7,10,0,0,0,False,100.0,11.6,3.1,9.9,0.3373,0.2148,0.1021,0.106,2116.5667431923425,138.0,2254.5667431923425
