No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762818496.9648423,0,1,0.0138,0.0454,0.0234,0.0249,0.432,4.5358,2.4947,48.0,0.0,0.0,11.07,9.19,1.88,None,0.00018739700317382812,10.779,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,6.5,9.0,16.5,0.095,0.1928,0.04,0.0675,2084.432840099163,14.4,2098.832840099163
0,1762818496.9657772,0.0,1,0.0138,0.0454,0.0234,0.0249,0.432,4.5358,2.4947,48.0,0.0,0.0,20.17,11.35,8.82,None,0.00018739700317382812,9.169,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,6.5,9.0,16.5,0.095,0.1928,0.04,0.0675,2084.432840099163,14.4,2098.832840099163
0,1762818496.9907737,0.0,2,0.0322,0.068,0.0385,0.0249,0.432,6.8037,2.4947,72.0,0.0,0.0,11.08,7.73,3.36,None,0.05413222312927246,9.147,True,None,sfc_cache_p2_1,0,None,4,0,33.0,1,4,0,0,0,False,100.0,7.75,6.75,8.25,0.1386,0.2722,0.0385,0.0736,2103.955616671831,44.4,2148.3556166718313
0,1762818496.991195,0.0,2,0.0322,0.068,0.0385,0.0249,0.432,6.8037,2.4947,72.0,0.0,0.0,21.08,13.44,7.64,None,0.05413222312927246,5.836,True,None,sfc_unique_p2_1,0,None,4,0,33.0,1,4,0,0,0,False,100.0,7.75,6.75,8.25,0.1386,0.2722,0.0385,0.0736,2103.955616671831,44.4,2148.3556166718313
0,1762818497.0208888,0.1,3,0.0536,0.0907,0.0539,0.0499,0.864,9.0717,4.9894,72.0,0.0,0.0,15.83,7.41,8.42,None,0.0791933536529541,9.283,True,None,sfc_cache_p3_1,0,None,4,0,33.0,1,6,0,0,0,False,100.0,8.833333333333334,6.0,11.0,0.2056,0.3391,0.0741,0.0692,2130.7413309575454,62.4,2193.1413309575455
0,1762818497.0215607,0.1,3,0.0536,0.0907,0.0539,0.0499,0.864,9.0717,4.9894,72.0,0.0,0.0,13.42,7.58,5.83,None,0.0791933536529541,8.907,True,None,sfc_unique_p3_1,0,None,4,0,33.0,1,6,0,0,0,False,100.0,8.833333333333334,6.0,11.0,0.2056,0.3391,0.0741,0.0692,2130.7413309575454,62.4,2193.1413309575455
0,1762818497.039646,0.1,4,0.0705,0.1134,0.066,0.0499,0.864,11.3396,4.9894,77.5385,0.0,0.0,10.9,6.84,4.06,None,0.10981011390686035,5.229,True,None,sfc_cache_p4_1,0,None,8,0,66.0,2,8,0,0,0,False,100.0,8.875,5.625,8.25,0.2516,0.387,0.0714,0.0642,2152.0763309575455,92.4,2244.4763309575455
0,1762818497.0400527,0.1,4,0.0705,0.1134,0.066,0.0499,0.864,11.3396,4.9894,77.5385,0.0,0.0,18.73,11.17,7.55,None,0.10981011390686035,5.159,True,None,sfc_unique_p4_1,0,None,8,0,66.0,2,8,0,0,0,False,100.0,8.875,5.625,8.25,0.2516,0.387,0.0714,0.0642,2152.0763309575455,92.4,2244.4763309575455
0,1762818497.0656605,0.1,5,0.0944,0.1134,0.0707,0.0499,0.864,11.3396,4.9894,80.0,0.0,0.0,9.81,5.42,4.38,None,0.12800002098083496,9.05,True,None,sfc_cache_p5_1,0,None,12,0,99.0,4,10,0,0,0,False,100.0,9.8,4.5,6.6,0.2954,0.387,0.069,0.064,2152.0763309575455,122.4,2274.4763309575455
0,1762818497.0663617,0.1,5,0.0944,0.1134,0.0707,0.0499,0.864,11.3396,4.9894,80.0,0.0,0.0,8.27,8.27,0,None,0.12800002098083496,8.767,True,None,sfc_unique_p5_1,0,None,12,0,99.0,4,10,0,0,0,False,100.0,9.8,4.5,6.6,0.2954,0.387,0.069,0.064,2152.0763309575455,122.4,2274.4763309575455
0,1762818497.0935235,0.1,6,0.1094,0.147,0.0928,0.0748,1.4763,14.6986,7.4841,77.7143,0.0,0.0,9.99,6.06,3.94,None,0.1545732021331787,9.054,True,None,sfc_cache_p6_1,0,None,12,0,99.0,6,12,0,0,0,False,100.0,9.639166666666666,4.860833333333333,8.25,0.3395,0.4094,0.0939,0.0759,2183.347238711763,140.4,2323.747238711763
0,1762818497.0942407,0.1,6,0.1094,0.147,0.0928,0.0748,1.4763,14.6986,7.4841,77.7143,0.0,0.0,15.29,9.36,5.93,None,0.1545732021331787,8.809,True,None,sfc_unique_p6_1,0,None,12,0,99.0,6,12,0,0,0,False,100.0,9.639166666666666,4.860833333333333,8.25,0.3395,0.4094,0.0939,0.0759,2183.347238711763,140.4,2323.747238711763
0,1762818510.9587414,14.0,6,0.1292,0.1621,0.101,0.0998,1.9083,16.2106,9.9788,75.6923,0.0,0.0,10.74,8.44,2.29,None,0.00027179718017578125,9.15,True,None,sfc_cache_p1_2,0,None,12,0,99.0,6,14,0,0,0,False,100.0,10.047857142857143,4.595,9.428571428571429,0.3809,0.411,0.1229,0.0819,2195.8108271840288,158.4,2354.210827184029
0,1762818510.9594898,14.0,6,0.1292,0.1621,0.101,0.0998,1.9083,16.2106,9.9788,75.6923,0.0,0.0,8.27,8.27,0,None,0.00027179718017578125,8.845,True,None,sfc_unique_p1_2,0,None,12,0,99.0,6,14,0,0,0,False,100.0,10.047857142857143,4.595,9.428571428571429,0.3809,0.411,0.1229,0.0819,2195.8108271840288,158.4,2354.210827184029
