No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755017670.231842,0,1,0.0181,0.0078,0.0275,9.33,0.0,11.57,None,None,439.795,True,None,sfc_cache_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755017670.2321289,0.0,1,0.0181,0.0078,0.0275,9.33,0.0,18.22,None,None,4.795,True,None,sfc_unique_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755017670.2533388,0.0,2,0.0328,0.0155,0.0275,18.66,0.0,10.66,None,None,9.115,True,None,sfc_cache_p2_1,0,None,4,33.0,3,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755017670.2535453,0.0,2,0.0328,0.0155,0.0275,18.66,0.0,16.4,None,None,5.015,True,None,sfc_unique_p2_1,0,None,4,33.0,3,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755017670.288569,0.1,3,0.0475,0.0233,0.0275,27.99,0.0,11.56,None,None,16.704,True,None,sfc_cache_p3_1,0,None,8,66.0,6,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755017670.2889414,0.1,3,0.0475,0.0233,0.0275,27.99,0.0,18.2,None,None,9.627,True,None,sfc_unique_p3_1,0,None,8,66.0,6,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755017670.3197827,0.1,4,0.0622,0.0302,0.0275,37.32,0.0,10.55,None,None,15.707,True,None,sfc_cache_p4_1,0,None,12,99.0,8,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755017670.3201349,0.1,4,0.0622,0.0302,0.0275,37.32,0.0,14.64,None,None,9.775,True,None,sfc_unique_p4_1,0,None,12,99.0,8,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755017695.795364,25.6,6,0.0803,0.0352,0.055,46.65,0.0,9.36,None,None,9.784,True,None,sfc_cache_p1_2,0,None,12,99.0,8,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755017695.7955945,25.6,6,0.0803,0.0352,0.055,46.65,0.0,14.48,None,None,6.132,True,None,sfc_unique_p1_2,0,None,12,99.0,8,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755017695.815839,25.6,7,0.0983,0.0411,0.0825,55.98,0.0,10.57,None,None,9.217,True,None,sfc_cache_p2_2,0,None,12,99.0,8,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755017695.8160522,25.6,7,0.0983,0.0411,0.0825,55.98,0.0,18.3,None,None,5.515,True,None,sfc_unique_p2_2,0,None,12,99.0,8,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755017695.8352761,25.6,8,0.1131,0.0462,0.0825,65.31,0.0,9.72,None,None,9.128,True,None,sfc_cache_p3_2,0,None,16,132.0,11,0,0,0,0,False,100.0,7.373271889400922,57.14285714285714
0,1755017695.835466,25.6,8,0.1131,0.0462,0.0825,65.31,0.0,15.06,None,None,5.484,True,None,sfc_unique_p3_2,0,None,16,132.0,11,0,0,0,0,False,100.0,7.373271889400922,57.14285714285714
0,1755017695.8551893,25.6,9,0.1278,0.0521,0.0825,74.64,0.0,10.57,None,None,9.01,True,None,sfc_cache_p4_2,0,None,20,165.0,14,0,0,0,0,False,100.0,8.064516129032258,62.5
0,1755017695.8553789,25.6,9,0.1278,0.0521,0.0825,74.64,0.0,18.3,None,None,5.372,True,None,sfc_unique_p4_2,0,None,20,165.0,14,0,0,0,0,False,100.0,8.064516129032258,62.5
