No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755017884.1982186,0,1,0.0181,0.0078,0.0275,9.33,0.0,11.12,None,None,426.723,True,None,sfc_cache_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755017884.1986432,0.0,1,0.0181,0.0078,0.0275,9.33,0.0,12.93,None,None,6.776,True,None,sfc_unique_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755017884.2446856,0.0,2,0.0328,0.0155,0.0275,18.66,0.0,11.01,None,None,23.784,True,None,sfc_cache_p2_1,0,None,4,33.0,3,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755017884.245198,0.0,2,0.0328,0.0155,0.0275,18.66,0.0,12.72,None,None,16.629,True,None,sfc_unique_p2_1,0,None,4,33.0,3,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755017884.2754893,0.1,3,0.0475,0.0224,0.0275,27.99,0.0,11.16,None,None,16.046,True,None,sfc_cache_p3_1,0,None,8,66.0,5,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755017884.2757525,0.1,3,0.0475,0.0224,0.0275,27.99,0.0,14.14,None,None,5.066,True,None,sfc_unique_p3_1,0,None,8,66.0,5,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755017884.3041034,0.1,4,0.0622,0.0302,0.0275,37.32,0.0,11.16,None,None,15.607,True,None,sfc_cache_p4_1,0,None,12,99.0,8,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755017884.3043249,0.1,4,0.0622,0.0302,0.0275,37.32,0.0,13.01,None,None,5.274,True,None,sfc_unique_p4_1,0,None,12,99.0,8,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755017904.7731917,20.6,6,0.0803,0.0352,0.055,46.65,0.0,9.75,None,None,12.112,True,None,sfc_cache_p1_2,0,None,12,99.0,8,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755017904.773588,20.6,6,0.0803,0.0352,0.055,46.65,0.0,13.85,None,None,10.07,True,None,sfc_unique_p1_2,0,None,12,99.0,8,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755017904.8042254,20.6,7,0.095,0.0411,0.055,55.98,0.0,9.9,None,None,15.852,True,None,sfc_cache_p2_2,0,None,16,132.0,10,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755017904.8045778,20.6,7,0.095,0.0411,0.055,55.98,0.0,13.01,None,None,9.762,True,None,sfc_unique_p2_2,0,None,16,132.0,10,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755017904.8366818,20.6,8,0.1125,0.044,0.055,61.98,0.0,9.75,None,None,15.795,True,None,sfc_cache_p3_2,0,None,20,165.0,13,0,0,0,0,False,100.0,9.216589861751153,71.42857142857143
0,1755017904.837035,20.6,8,0.1125,0.044,0.055,61.98,0.0,10.03,None,None,10.066,True,None,sfc_unique_p3_2,0,None,20,165.0,13,0,0,0,0,False,100.0,9.216589861751153,71.42857142857143
0,1755017904.8707411,20.7,9,0.13,0.0468,0.055,67.98,0.0,10.77,None,None,18.134,True,None,sfc_cache_p4_2,0,None,24,198.0,16,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755017904.8711102,20.7,9,0.13,0.0468,0.055,67.98,0.0,10.85,None,None,10.008,True,None,sfc_unique_p4_2,0,None,24,198.0,16,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755017924.79423,40.6,11,0.1481,0.0519,0.0825,77.31,0.0,12.27,None,None,16.056,True,None,sfc_cache_p1_3,0,None,24,198.0,16,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755017924.7946222,40.6,11,0.1481,0.0519,0.0825,77.31,0.0,14.32,None,None,9.452,True,None,sfc_unique_p1_3,0,None,24,198.0,16,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755017924.8292844,40.6,12,0.1661,0.061,0.11,86.64,0.0,10.25,None,None,15.103,True,None,sfc_cache_p2_3,0,None,24,198.0,16,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755017924.8296661,40.6,12,0.1661,0.061,0.11,86.64,0.0,15.76,None,None,9.628,True,None,sfc_unique_p2_3,0,None,24,198.0,16,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755017924.862846,40.7,13,0.1842,0.0674,0.1375,95.97,0.0,11.65,None,None,15.614,True,None,sfc_cache_p3_3,0,None,24,198.0,16,0,0,0,0,False,100.0,7.038123167155426,54.54545454545454
0,1755017924.8632095,40.7,13,0.1842,0.0674,0.1375,95.97,0.0,19.28,None,None,9.556,True,None,sfc_unique_p3_3,0,None,24,198.0,16,0,0,0,0,False,100.0,7.038123167155426,54.54545454545454
0,1755017924.9003372,40.7,14,0.1917,0.0764,0.1375,113.97,0.0,10.35,None,None,15.46,True,None,sfc_cache_p4_3,0,None,28,231.0,19,0,0,0,0,False,100.0,7.526881720430108,58.333333333333336
0,1755017924.9007285,40.7,14,0.1917,0.0764,0.1375,113.97,0.0,17.24,None,None,9.239,True,None,sfc_unique_p4_3,0,None,28,231.0,19,0,0,0,0,False,100.0,7.526881720430108,58.333333333333336
0,1755017946.7980387,62.6,16,0.2025,0.084,0.165,131.97,0.0,10.51,None,None,16.11,True,None,sfc_cache_p1_4,0,None,28,231.0,20,0,0,0,0,False,100.0,6.9478908188585615,53.84615384615385
0,1755017946.7982614,62.6,16,0.2025,0.084,0.165,131.97,0.0,18.93,None,None,4.464,True,None,sfc_unique_p1_4,0,None,28,231.0,20,0,0,0,0,False,100.0,6.9478908188585615,53.84615384615385
0,1755017946.832306,62.6,17,0.21,0.0916,0.165,149.97,0.0,10.55,None,None,15.466,True,None,sfc_cache_p2_4,0,None,32,264.0,23,0,0,0,0,False,100.0,7.373271889400922,57.14285714285714
0,1755017946.8325188,62.6,17,0.21,0.0916,0.165,149.97,0.0,19.0,None,None,8.623,True,None,sfc_unique_p2_4,0,None,32,264.0,23,0,0,0,0,False,100.0,7.373271889400922,57.14285714285714
0,1755017946.864443,62.7,18,0.2175,0.0975,0.165,167.97,0.0,9.65,None,None,15.263,True,None,sfc_cache_p3_4,0,None,36,297.0,25,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755017946.8646643,62.7,18,0.2175,0.0975,0.165,167.97,0.0,17.59,None,None,7.489,True,None,sfc_unique_p3_4,0,None,36,297.0,25,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755017946.899704,62.7,19,0.225,0.1035,0.165,185.97,0.0,9.65,None,None,15.343,True,None,sfc_cache_p4_4,0,None,40,330.0,28,0,0,0,0,False,100.0,8.064516129032258,62.5
0,1755017946.9000862,62.7,19,0.225,0.1035,0.165,185.97,0.0,17.59,None,None,9.275,True,None,sfc_unique_p4_4,0,None,40,330.0,28,0,0,0,0,False,100.0,8.064516129032258,62.5
0,1755017958.4255276,74.2,19,0.2284,0.1044,0.1925,185.97,0.0,13.11,None,None,15.938,True,None,sfc_cache_p4_1,0,None,36,297.0,26,0,0,0,0,False,100.0,7.258064516129033,56.25
0,1755017958.4257486,74.2,19,0.2284,0.1044,0.1925,185.97,0.0,20.03,None,None,9.223,True,None,sfc_unique_p4_1,0,None,36,297.0,26,0,0,0,0,False,100.0,7.258064516129033,56.25
0,1755017963.4282346,79.2,19,0.2136,0.0984,0.1925,176.64,0.0,13.11,None,None,16.185,True,None,sfc_cache_p3_1,0,None,32,264.0,24,0,0,0,0,False,100.0,6.881720430107527,53.333333333333336
0,1755017963.428449,79.2,19,0.2136,0.0984,0.1925,176.64,0.0,20.03,None,None,8.683,True,None,sfc_unique_p3_1,0,None,32,264.0,24,0,0,0,0,False,100.0,6.881720430107527,53.333333333333336
