crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770219693.470766,2,2,0,2,0,4.9067,0.0000,9.09,0.0000
1,1770219726.1517315,2,19,0,19,0,5.5660,5.5878,111.76,-0.8581
2,1770219819.0418055,2,41,41,0,0,4.2800,5.2220,67.21,-0.7231
3,1770219922.592233,2,34,0,34,0,4.3707,5.3624,89.47,0.1565
4,1770219961.9820037,2,49,49,0,0,2.7751,3.5460,125.64,-2.0057
5,1770220020.5719733,2,55,55,0,0,2.1543,2.5741,98.21,-3.0297
6,1770220026.8410575,2,23,23,0,0,1.0228,0.0000,48.94,0.0000
7,1770220068.0714612,2,32,32,0,0,1.3238,4.9482,78.05,-0.8549
8,1770220089.5710707,2,25,25,0,0,0.8240,6.1052,58.14,-0.0928
9,1770220102.251409,2,51,51,0,0,1.1544,6.5390,141.67,-0.1292
10,1770220121.5012498,2,50,50,0,0,0.6854,3.1525,121.95,-3.6316
11,1770220144.4310238,2,49,49,0,0,0.3790,0.0000,128.95,0.0000
12,1770220164.3516953,2,51,51,0,0,0.9863,3.7127,150.00,-1.8303
13,1770220211.2013323,2,39,0,39,0,1.3306,8.4901,102.63,1.8219
14,1770220215.481012,2,37,37,0,0,0.1501,0.0000,112.12,0.0000
15,1770220286.9912937,2,40,40,0,0,0.5930,0.0000,102.56,0.0000
16,1770220344.5010624,2,39,0,39,0,0.5087,0.0000,118.18,0.0000
17,1770220368.1611907,2,45,45,0,0,0.5477,0.0000,128.57,0.0000
18,1770220415.251315,2,40,40,0,0,0.5733,0.0000,121.21,0.0000
