crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770153135.3447258,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770153156.3553708,2,8,0,8,0,21.2999,20.5639,800.00,-0.7360
2,1770153217.5054455,2,13,0,13,0,22.2943,20.9847,56.52,-1.2478
3,1770153284.86663,2,35,0,35,0,19.6145,17.5513,74.47,-4.1771
4,1770153299.5049675,2,14,0,14,0,15.1071,0.0000,22.95,0.0000
5,1770153349.1652849,2,36,0,36,0,17.5161,21.5310,73.47,-1.0200
6,1770153491.3654385,2,21,0,21,0,11.4382,0.0000,44.68,0.0000
7,1770153539.8451293,2,19,0,19,0,10.2639,0.0000,30.16,0.0000
8,1770153592.7648175,2,19,0,19,0,10.2639,0.0000,29.23,0.0000
9,1770153664.5750728,2,20,0,20,0,10.8457,0.0000,36.36,0.0000
10,1770153770.6153688,2,41,0,41,0,16.4622,0.0000,83.67,0.0000
11,1770153780.5057807,2,23,0,23,0,17.1031,0.0000,62.16,0.0000
12,1770153835.2160716,2,44,0,44,0,13.2613,0.0000,83.02,0.0000
13,1770153836.8758829,2,38,0,38,0,15.9002,22.7120,82.61,0.9602
14,1770153875.1151836,2,41,0,41,0,12.6373,0.0000,73.21,0.0000
15,1770153918.8453813,2,39,0,39,0,12.1117,0.0000,65.00,0.0000
16,1770153943.4749186,2,38,0,38,0,11.8239,0.0000,59.38,0.0000
17,1770153944.6757774,2,26,0,26,0,17.7583,0.0000,46.43,0.0000
18,1770154001.3355086,2,25,0,25,0,17.5574,0.0000,39.06,0.0000
19,1770154002.7967825,2,37,0,37,0,19.1052,0.0000,92.50,0.0000
