crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
1,sfc_unique_p4_5,True,False,N/A,-3.6736885652221307,0.04230666160583496,N/A,-3.6736885652221307,-21.0,High,Slow Recover
1,sfc_unique_p3_4,True,False,N/A,1.6194765774160143,0.08768606185913086,N/A,1.6194765774160143,-21.0,High,Slow Recover
1,sfc_unique_p2_5,True,False,N/A,1.2538218982642633,0.13007187843322754,N/A,1.2538218982642633,-21.0,High,Slow Recover
1,sfc_unique_p1_4,True,False,N/A,-5.160547252520047,0.174086332321167,N/A,-5.160547252520047,-21.0,High,Slow Recover
1,sfc_unique_p1_3,True,False,N/A,-9.62541663592301,0.2211015224456787,N/A,-9.62541663592301,-21.0,High,Slow Recover
1,sfc_cache_p4_3,True,False,N/A,-10.285416635923008,0.2646369934082031,N/A,-10.285416635923008,-6.0,High,Slow Recover
1,sfc_cache_p3_3,True,False,N/A,-6.12828277792862,0.31267809867858887,N/A,-6.12828277792862,-5.67,High,Slow Recover
1,sfc_cache_p2_4,True,False,N/A,-9.820547252520045,0.3585093021392822,N/A,-9.820547252520045,-6.0,High,Slow Recover
1,sfc_cache_p2_3,True,False,N/A,-11.405416635923007,0.4059131145477295,N/A,-11.405416635923007,-1.67,High,Slow Recover
2,sfc_unique_p3_5,True,False,N/A,-10.842915589919322,0.05316281318664551,N/A,-10.842915589919322,-21.0,High,Slow Recover
2,sfc_unique_p2_4,True,False,N/A,-7.6682647910342965,0.10938763618469238,N/A,-7.6682647910342965,-21.0,High,Slow Recover
2,sfc_unique_p1_3,True,False,N/A,-10.185416635923008,0.16314220428466797,N/A,-10.185416635923008,-21.0,High,Slow Recover
2,sfc_cache_p4_5,True,False,N/A,-12.199041956993916,0.2195720672607422,N/A,-12.199041956993916,-5.67,High,Slow Recover
2,sfc_cache_p4_3,True,False,N/A,-9.849900812218914,0.2783360481262207,N/A,-9.849900812218914,-6.0,High,Slow Recover
2,sfc_cache_p3_3,True,False,N/A,-4.085995691762449,0.5408773422241211,N/A,-4.085995691762449,-6.0,High,Slow Recover
2,sfc_cache_p2_3,True,False,N/A,-6.319900812218915,0.5995430946350098,N/A,-6.319900812218915,-1.67,High,Slow Recover
3,sfc_cache_p4_5,True,False,N/A,-12.486109590976717,0.05506706237792969,N/A,-12.486109590976717,-10.0,High,Slow Recover
3,sfc_cache_p4_4,True,False,N/A,-8.69051810292198,0.11199092864990234,N/A,-8.69051810292198,-6.0,High,Slow Recover
3,sfc_cache_p4_3,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
3,sfc_cache_p3_3,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
3,sfc_cache_p2_4,True,False,N/A,-11.544197238645527,0.5546422004699707,N/A,-11.544197238645527,-1.67,High,Slow Recover
3,sfc_cache_p2_3,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
3,sfc_cache_p1_4,True,False,N/A,-9.184359670577836,0.6811778545379639,N/A,-9.184359670577836,-1.67,High,Slow Recover
3,sfc_cache_p1_3,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
4,sfc_cache_p1_5,True,True,Yes,0.18346229095287114,0.00010967254638671875,MA_region_19,0.18346229095287114,0,High,Fast Recover
4,sfc_unique_p4_7,True,False,N/A,-6.758107530612607,0.06065106391906738,N/A,-6.758107530612607,-21.0,High,Slow Recover
4,sfc_cache_p3_7,True,False,N/A,-7.747939816745701,0.12234306335449219,N/A,-7.747939816745701,-1.67,High,Slow Recover
4,sfc_cache_p3_5,True,False,N/A,-13.829022577138666,0.18647980690002441,N/A,-13.829022577138666,-1.67,High,Slow Recover
4,sfc_cache_p2_5,True,False,N/A,-11.229453298966451,0.25148558616638184,N/A,-11.229453298966451,-1.67,High,Slow Recover
5,sfc_unique_p1_9,True,False,N/A,-7.001908635472855,0.047295570373535156,N/A,-7.001908635472855,-21.0,High,Slow Recover
