crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad
1,sfc_unique_p3_2,True,False,,-30.90741924893239,0.02787470817565918,,-30.90741924893239,-21.0
1,sfc_unique_p2_1,True,False,,-21.25594187710981,49.489437103271484,,-21.25594187710981,-21.0
0,sfc_cache_p4_4,True,False,,-6.623290790198264,0.03217816352844238,,-6.623290790198264,-10.0
0,sfc_unique_p4_4,True,False,,-2.2988538434711163,0.03251004219055176,,-2.2988538434711163,-21.0
0,sfc_cache_p4_1,True,False,,-5.68761875145467,0.09507274627685547,,-5.68761875145467,-10.0
0,sfc_unique_p4_1,True,False,,-2.09761875145467,0.09513282775878906,,-2.09761875145467,-21.0
0,sfc_cache_p3_1,True,False,,-2.776000587790266,0.1274735927581787,,-2.776000587790266,-10.0
0,sfc_unique_p3_1,True,False,,-1.1860005877902644,0.1274099349975586,,-1.1860005877902644,-21.0
0,sfc_cache_p2_2,True,False,,-7.092366328386415,0.15966486930847168,,-7.092366328386415,-10.0
0,sfc_cache_p2_1,True,False,,-6.442055698181819,0.19182753562927246,,-6.442055698181819,-10.0
0,sfc_unique_p2_1,True,False,,0.8723812485453291,0.19148850440979004,,0.8723812485453291,-21.0
1,sfc_unique_p3_2,True,False,,-0.34405732625877405,0.02195882797241211,,-0.34405732625877405,-21.0
3,sfc_cache_p4_4,True,True,,-9.351788020015142,1.1444091796875e-05,,-9.351788020015142,0
2,sfc_unique_p4_4,True,False,,0.29683648700588705,0.03294014930725098,,0.29683648700588705,-21.0
2,sfc_unique_p2_5,True,False,,1.629135556951553,0.06465005874633789,,1.629135556951553,-21.0
2,sfc_unique_p1_2,True,False,,3.188057445801414,0.09667325019836426,,3.188057445801414,-21.0
2,sfc_cache_p3_7,True,False,,-4.74469797907435,0.1287386417388916,,-4.74469797907435,-10.0
2,sfc_unique_p3_7,True,False,,-3.3936716918838616,0.1288764476776123,,-3.3936716918838616,-21.0
2,sfc_cache_p3_5,True,False,,-3.073463821707902,0.1613306999206543,,-3.073463821707902,-1.67
2,sfc_cache_p2_7,True,False,,-4.81469797907435,0.19440269470214844,,-4.81469797907435,-1.67
2,sfc_unique_p2_7,True,False,,-0.7246979790743495,0.19430017471313477,,-0.7246979790743495,-21.0
2,sfc_cache_p1_7,True,False,,-4.924697979074351,0.22778606414794922,,-4.924697979074351,-10.0
2,sfc_unique_p1_7,True,False,,-1.9346979790743504,0.2276620864868164,,-1.9346979790743504,-21.0
2,sfc_cache_p1_4,True,False,,-4.468585101863139,0.26245880126953125,,-4.468585101863139,-6.0
3,sfc_cache_p3_6,True,True,,-9.351788020015142,1.5735626220703125e-05,,-9.351788020015142,0
3,sfc_cache_p2_6,True,True,,-9.390404701124316,6.818771362304688e-05,,-9.390404701124316,0
3,sfc_unique_p2_6,True,True,,-9.390404701124316,1.2874603271484375e-05,,-9.390404701124316,0
3,sfc_cache_p4_5,True,True,,-9.351788020015142,2.0742416381835938e-05,,-9.351788020015142,0
3,sfc_unique_p4_5,True,True,,-9.351788020015142,1.3589859008789062e-05,,-9.351788020015142,0
3,sfc_unique_p2_4,True,True,,-9.390404701124318,2.09808349609375e-05,,-9.390404701124318,0
3,sfc_unique_p4_9,True,False,,4.591137228947808,0.03744387626647949,,4.591137228947808,-21.0
3,sfc_unique_p3_9,True,False,,2.8552360829373953,0.07419705390930176,,2.8552360829373953,-21.0
4,sfc_cache_p4_6,True,True,,-9.351788020015142,3.838539123535156e-05,,-9.351788020015142,0
4,sfc_unique_p4_6,True,True,,-9.351788020015142,1.7881393432617188e-05,,-9.351788020015142,0
