crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771099178.5107362,2,12,12,0,0,39.5704,40.0030,25.00,0.4326
1,1771099214.9095922,2,3,3,0,0,39.6698,41.4346,7.50,1.7648
2,1771099243.6807964,2,8,8,0,0,41.1987,41.4086,17.39,0.3239
3,1771099346.5498197,2,2,2,0,0,41.1639,40.0978,3.70,-2.3449
4,1771099491.7898765,2,6,6,0,0,40.2431,40.7372,14.29,0.4941
5,1771099498.550875,2,15,15,0,0,39.3954,39.3101,37.50,-0.0609
6,1771099556.5399952,2,6,6,0,0,38.8975,40.5456,12.50,1.6481
7,1771099633.0198374,2,4,4,0,0,41.9337,42.4388,9.09,-0.1376
8,1771099711.900064,2,5,5,0,0,40.5903,41.0328,8.93,0.4424
9,1771099746.7796679,2,2,2,0,0,41.2319,0.0000,3.45,0.0000
10,1771099773.100165,2,5,5,0,0,40.9850,41.8743,10.87,0.8892
11,1771099792.3903315,2,8,8,0,0,41.0019,41.3426,16.00,0.3201
12,1771099809.41197,2,19,19,0,0,40.4820,41.1821,35.19,0.7001
13,1771099852.979673,2,2,2,0,0,40.5778,42.1316,4.17,1.5538
14,1771099898.1052804,2,2,2,0,0,42.0971,0.0000,3.85,0.0000
15,1771099924.729829,2,6,6,0,0,40.2806,40.2357,12.50,-0.0450
16,1771099968.2800677,2,4,4,0,0,41.3113,40.5305,7.41,-0.7633
17,1771099999.450387,2,7,7,0,0,41.1375,41.1680,14.58,0.0305
