crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771024284.837865,2,4,4,0,0,48.5735,48.7134,8.33,0.1399
1,1771024370.6057603,2,10,10,0,0,47.4408,47.8716,25.00,0.4309
2,1771024390.0352712,2,5,5,0,0,48.7216,48.8253,10.42,0.1038
3,1771024427.105588,2,7,7,0,0,48.4981,48.0503,17.50,-0.4479
4,1771024472.2156475,2,7,7,0,0,48.6787,49.2849,14.58,0.6062
5,1771024478.624858,2,2,2,0,0,48.7361,49.7809,5.00,1.0448
6,1771024493.196983,2,13,13,0,0,48.4435,48.3806,40.62,0.1343
7,1771024578.535578,2,6,6,0,0,49.0782,48.4350,13.04,-0.7102
8,1771024596.3852804,2,5,5,0,0,48.6300,48.1889,15.62,-0.4411
9,1771024675.2264528,2,16,16,0,0,48.4043,49.0963,33.33,0.6920
10,1771024711.8949587,2,3,3,0,0,49.8231,50.1346,5.56,0.3115
11,1771024761.8951054,2,4,4,0,0,49.3331,49.1761,8.70,-0.1569
12,1771024901.5549746,2,3,3,0,0,48.6896,49.5355,5.36,0.8459
13,1771024920.6154938,2,4,4,0,0,49.1575,49.5024,8.70,0.4098
14,1771024928.1049223,2,2,2,0,0,49.2514,49.7186,4.17,0.4672
15,1771024967.6643014,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
16,1771025038.184615,2,1,1,0,0,49.8401,49.1330,2.63,-0.7071
