crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771024146.035733,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771024172.8857162,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1771024186.0657194,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1771024210.9473746,2,6,0,0,6,44.0238,45.2111,37.50,1.2559
4,1771024236.6767292,2,3,0,3,0,44.0409,43.9552,10.71,0.0000
5,1771024281.1066859,2,5,0,5,0,44.9479,44.8425,10.42,-0.1055
6,1771024300.5411243,2,33,0,0,33,45.0486,44.8667,235.71,-0.0587
7,1771024363.9274752,2,14,0,0,14,44.4161,0.0000,46.67,0.0000
8,1771024390.4283714,2,8,0,0,8,45.2079,0.0000,33.33,0.0000
9,1771024417.6669767,2,8,0,0,8,45.8331,0.0000,22.22,0.0000
10,1771024457.9182007,2,13,0,0,13,45.8888,46.0321,40.62,-0.4112
11,1771024471.0071838,2,5,0,0,5,46.0937,0.0000,16.67,0.0000
12,1771024656.067298,2,7,0,0,7,46.3028,0.0000,19.44,0.0000
13,1771024741.2177753,2,8,0,8,0,45.6854,46.0418,36.36,0.2870
14,1771024858.2478905,2,12,0,0,12,44.9965,0.0000,46.15,0.0000
15,1771024929.3657546,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
16,1771024949.617052,2,5,0,0,5,46.0647,0.0000,25.00,0.0000
17,1771024992.5967493,2,8,0,0,8,44.8911,0.0000,25.00,0.0000
18,1771025043.3596158,2,32,0,0,32,44.8636,45.4873,0.00,-0.5923
19,1771025115.4157505,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
