crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770215012.726476,2,27,27,0,0,41.0263,23.5716,56.25,-18.1602
1,1770215067.373409,2,21,21,0,0,36.9144,40.6791,33.87,-0.2786
2,1770215100.19354,2,24,24,0,0,35.7721,40.7370,37.50,-0.7746
3,1770215106.5951097,2,37,37,0,0,35.6685,21.7146,63.79,-19.6960
4,1770215110.3734705,2,13,0,13,0,34.7058,40.5755,24.07,0.5284
5,1770215177.484058,2,35,35,0,0,37.3224,39.9118,50.72,-0.8581
6,1770215238.7453382,2,34,34,0,0,39.7598,33.0066,29.82,-8.4984
7,1770215252.7042472,2,22,0,22,0,39.8842,0.0000,23.91,0.0000
8,1770215256.873535,2,15,15,0,0,35.2991,40.9316,14.85,-0.5053
9,1770215696.8700967,2,16,16,0,0,32.9952,0.0000,20.25,0.0000
