crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770153169.8388922,2,1,0,1,0,48.5745,0.0000,4.17,0.0000
1,1770153244.179412,2,5,0,5,0,49.2538,50.1764,8.47,-0.2778
2,1770153298.0793157,2,7,0,7,0,42.2228,0.0000,11.48,0.0000
3,1770153330.9092717,2,26,0,26,0,28.1890,49.6433,59.09,0.5378
4,1770153376.3391802,2,19,0,19,0,30.8698,0.0000,47.50,0.0000
5,1770153384.6591737,2,32,0,32,0,35.1498,0.0000,84.21,0.0000
6,1770153467.4900665,2,26,0,26,0,39.9250,0.0000,72.22,0.0000
7,1770153532.0690763,2,9,0,9,0,27.5318,0.0000,21.43,0.0000
8,1770153542.5391781,2,30,0,30,0,27.7207,0.0000,83.33,0.0000
9,1770153577.4089766,2,26,0,26,0,24.4464,0.0000,59.09,0.0000
10,1770153584.929783,2,36,0,36,0,36.9219,0.0000,100.00,0.0000
11,1770153683.7603192,2,40,0,40,0,33.1215,0.0000,142.86,0.0000
12,1770153696.7490268,2,11,0,11,0,31.6874,0.0000,39.29,0.0000
13,1770153803.5894222,2,12,0,12,0,33.2547,0.0000,25.00,0.0000
14,1770153851.519238,2,32,0,32,0,22.9987,0.0000,72.73,0.0000
15,1770153909.2190866,2,22,0,22,0,24.5746,0.0000,55.00,0.0000
16,1770153911.468934,2,32,0,32,0,22.9987,0.0000,80.00,0.0000
17,1770153975.3790584,2,10,0,10,0,29.7893,0.0000,25.00,0.0000
18,1770154029.8498409,2,36,0,36,0,31.1317,0.0000,128.57,0.0000
