crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770162396.7232993,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770162412.5732722,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1770162435.2136078,2,6,0,6,0,16.6850,16.4791,22.22,-0.4414
3,1770162454.9333255,2,2,0,2,0,16.4380,0.0000,7.41,0.0000
4,1770162460.0735047,2,9,0,9,0,16.8338,0.0000,39.13,0.0000
5,1770162686.4636264,2,3,0,3,0,18.4633,0.0000,5.08,0.0000
6,1770162750.133572,2,5,5,0,0,17.6087,0.0000,10.20,0.0000
7,1770162798.5237556,2,12,0,12,0,17.1144,0.0000,34.29,0.0000
8,1770162817.11447,2,32,32,0,0,16.8298,0.0000,290.91,0.0000
9,1770162837.4937596,2,12,0,12,0,16.6243,16.0306,92.31,-0.4164
10,1770162852.4534292,2,2,0,2,0,16.4380,0.0000,15.38,0.0000
11,1770162880.193357,2,2,0,2,0,16.4380,0.0000,9.52,0.0000
12,1770162919.1035166,2,4,0,0,4,12.9999,0.0000,12.12,0.0000
13,1770162968.883448,2,1,0,1,0,18.2344,0.0000,1.64,0.0000
14,1770163013.1539495,2,8,0,8,0,17.8397,0.0000,17.02,0.0000
15,1770163119.233466,2,1,0,1,0,17.1686,0.0000,1.82,0.0000
16,1770163151.5037665,2,6,6,0,0,17.1979,0.0000,11.76,0.0000
17,1770163155.8936083,2,2,0,2,0,18.5180,0.0000,3.64,0.0000
18,1770163215.3836067,2,5,0,5,0,18.0634,0.0000,9.43,0.0000
19,1770163293.423677,2,5,5,0,0,17.7034,0.0000,11.63,0.0000
