crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770153262.007134,2,10,10,0,0,33.8181,38.6918,18.18,-0.1077
1,1770153316.0779438,2,12,12,0,0,28.8345,38.6242,27.91,-0.8558
2,1770153321.9668105,2,7,7,0,0,27.5542,0.0000,17.07,0.0000
3,1770153338.7075033,2,39,39,0,0,29.9663,38.1387,125.81,-0.4094
4,1770153367.6967955,2,14,14,0,0,19.2085,0.0000,35.90,0.0000
5,1770153404.3173244,2,12,12,0,0,28.0132,37.6612,25.00,-0.2400
6,1770153439.2668445,2,12,12,0,0,25.2309,0.0000,24.00,0.0000
7,1770153515.0969236,2,13,13,0,0,23.3943,0.0000,28.26,0.0000
8,1770153545.2871518,2,11,11,0,0,23.8325,0.0000,22.00,0.0000
9,1770153566.2872982,2,43,43,0,0,25.5079,0.0000,89.58,0.0000
10,1770153591.0469792,2,16,16,0,0,21.8069,0.0000,30.77,0.0000
11,1770153636.5883057,2,25,25,0,0,32.1762,0.0000,50.00,0.0000
12,1770153702.046804,2,9,9,0,0,29.7786,0.0000,16.67,0.0000
13,1770153711.7973394,2,40,40,0,0,29.4832,0.0000,90.91,0.0000
14,1770153803.3570025,2,47,47,0,0,26.5141,0.0000,117.50,0.0000
15,1770153846.216966,2,13,13,0,0,25.7187,0.0000,28.26,0.0000
16,1770154030.6268468,2,47,47,0,0,26.5141,0.0000,106.82,0.0000
17,1770154043.4869118,2,40,40,0,0,29.2657,0.0000,95.24,0.0000
18,1770154044.0167975,2,13,13,0,0,23.2954,0.0000,30.95,0.0000
19,1770154105.9769583,2,48,48,0,0,26.7766,0.0000,72.73,0.0000
