crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771099125.4793959,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771099144.902021,2,12,0,0,12,15.3314,0.0000,54.55,0.0000
2,1771099159.2116873,2,8,0,0,8,16.0052,0.0000,30.77,0.0000
3,1771099180.5921736,2,11,0,0,11,16.1741,0.0000,45.83,0.0000
4,1771099249.3614392,2,8,0,0,8,16.2646,15.3429,33.33,0.1835
5,1771099268.5296648,2,1,0,0,1,17.1119,0.0000,3.33,0.0000
6,1771099371.7701223,2,3,0,0,3,15.6730,0.0000,11.54,0.0000
7,1771099372.0675845,2,23,0,0,23,15.5605,16.2764,383.33,0.0000
8,1771099385.9920928,2,9,0,0,9,16.1970,0.0000,75.00,0.0000
9,1771099396.6793964,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771099410.470312,2,8,0,0,8,15.9214,0.0000,33.33,0.0000
11,1771099524.580258,2,4,0,0,4,16.7781,0.0000,11.11,0.0000
12,1771099532.8596592,2,1,0,0,1,15.6541,0.0000,3.12,0.0000
13,1771099773.46013,2,4,0,0,4,16.7459,0.0000,16.67,0.0000
14,1771099798.440219,2,4,0,0,4,16.3493,0.0000,11.76,0.0000
15,1771099853.880727,2,8,0,0,8,16.4940,0.0000,33.33,0.0000
16,1771099880.370085,2,4,0,0,4,16.4267,0.0000,12.50,0.0000
17,1771099881.6598096,2,2,0,0,2,17.8833,0.0000,5.88,0.0000
18,1771099893.9931188,2,26,0,0,26,16.0188,0.0000,0.00,0.0000
19,1771099903.7993307,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
