crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770153160.1951623,2,2,0,0,2,48.6507,0.0000,25.00,0.0000
1,1770153216.345189,2,5,0,0,5,48.0045,0.0000,9.80,0.0000
2,1770153226.0251348,2,1,0,0,1,49.2143,0.0000,2.04,0.0000
3,1770153251.1953237,2,8,0,0,8,49.3488,0.0000,10.96,0.0000
4,1770153296.195424,2,9,0,0,9,48.9728,0.0000,13.43,0.0000
5,1770153471.3255367,2,14,0,0,14,45.6194,0.0000,30.43,0.0000
6,1770153514.7554739,2,9,0,0,9,43.4451,0.0000,21.43,0.0000
7,1770153613.145363,2,14,0,0,14,38.4726,0.0000,31.82,0.0000
8,1770153648.1147974,2,14,0,0,14,38.4726,0.0000,25.00,0.0000
9,1770153673.8152275,2,14,0,0,14,38.4726,0.0000,25.93,0.0000
10,1770153722.805225,2,14,0,0,14,38.4726,0.0000,31.82,0.0000
11,1770153753.9551506,2,14,0,0,14,38.4726,0.0000,29.17,0.0000
