crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771024251.6251352,2,14,14,0,0,30.9614,31.2127,29.17,0.2513
1,1771024296.521181,2,7,7,0,0,31.9112,32.4468,15.91,0.5356
2,1771024314.8630643,2,15,15,0,0,32.0407,32.0840,35.71,-0.4549
3,1771024334.671075,2,5,5,0,0,32.0931,32.1018,13.16,-0.2179
4,1771024382.482665,2,20,20,0,0,31.8851,31.9965,55.56,0.1114
5,1771024403.4909458,2,6,6,0,0,29.8702,31.6781,15.00,1.8079
6,1771024511.2208743,2,5,5,0,0,31.4893,32.4617,9.62,0.9724
7,1771024543.2314835,2,10,10,0,0,31.1225,31.2892,20.83,0.1668
8,1771024549.7696936,2,6,6,0,0,31.7531,32.5429,15.00,0.7898
9,1771024573.9415803,2,5,5,0,0,32.6780,33.0174,10.42,0.3394
10,1771024669.560969,2,6,6,0,0,31.4673,32.1708,12.50,0.7035
11,1771024799.520433,2,3,3,0,0,31.1084,32.1999,7.50,1.0915
12,1771024885.1520503,2,9,9,0,0,31.7914,32.4643,18.00,0.1890
13,1771024998.0012696,2,5,5,0,0,31.7299,32.6107,11.90,0.0406
14,1771025002.0589411,2,2,2,0,0,32.5273,0.0000,4.76,0.0000
15,1771025012.1315596,2,5,5,0,0,32.4871,32.3113,10.00,-0.5752
16,1771025051.920346,2,1,1,0,0,32.3103,32.3132,2.08,0.0029
17,1771025063.6405208,2,2,2,0,0,31.7817,0.0000,4.55,0.0000
18,1771025089.4903028,2,1,1,0,0,32.6710,33.9910,2.08,1.3201
