crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771024242.9891806,2,12,0,0,12,23.4669,0.0000,50.00,0.0000
1,1771024275.4176447,2,2,0,0,2,24.1933,0.0000,5.56,0.0000
2,1771024277.8889265,2,12,0,0,12,23.3335,0.0000,54.55,0.0000
3,1771024283.2584784,2,18,0,0,18,23.5251,0.0000,90.00,0.0000
4,1771024447.107293,2,2,0,0,2,24.9383,0.0000,7.14,0.0000
5,1771024535.6773376,2,1,0,0,1,23.4212,0.0000,2.78,0.0000
6,1771024550.0679042,2,6,0,0,6,25.6231,0.0000,16.67,0.0000
7,1771024560.8190768,2,14,0,0,14,23.3783,0.0000,87.50,0.0000
8,1771024589.396803,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1771024617.836764,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771024646.2387445,2,15,0,0,15,22.8499,0.0000,125.00,0.0000
11,1771024656.2067757,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1771024667.14778,2,5,0,0,5,24.4736,0.0000,41.67,0.0000
13,1771024705.1777258,2,2,0,0,2,25.6728,0.0000,10.00,0.0000
14,1771024713.208864,2,15,0,0,15,23.4343,0.0000,150.00,0.0000
15,1771024767.748128,2,7,0,0,7,25.3314,0.0000,43.75,0.0000
16,1771024853.68749,2,2,0,0,2,26.2363,25.5765,7.69,0.0000
17,1771024991.4288416,2,17,0,0,17,23.7847,0.0000,850.00,0.0000
18,1771025065.5468094,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
19,1771025079.007331,2,1,0,0,1,23.9701,0.0000,4.55,0.0000
