crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771099181.2277193,2,7,7,0,0,50.3936,50.7234,17.50,0.3298
1,1771099196.9473994,2,6,6,0,0,50.9392,51.0413,15.00,0.1021
2,1771099197.922927,2,5,5,0,0,50.9171,51.2209,12.50,0.3038
3,1771099200.9895978,2,15,15,0,0,50.4117,51.0535,53.57,0.0442
4,1771099346.1573443,2,4,4,0,0,51.1896,50.9327,8.70,-0.6617
5,1771099369.3574576,2,7,7,0,0,50.2195,50.6923,15.22,0.4835
6,1771099377.8762186,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1771099418.936748,2,4,4,0,0,36.9155,49.9181,8.33,0.6974
8,1771099678.176786,2,4,4,0,0,37.7470,50.3293,11.11,0.0000
9,1771099678.3970137,2,4,4,0,0,50.3203,51.5759,11.76,1.0640
10,1771099743.608285,2,7,7,0,0,50.5555,51.8544,17.50,1.2989
11,1771099826.377562,2,6,6,0,0,52.0727,52.0226,12.50,-0.0501
12,1771099842.3486035,2,10,10,0,0,51.6319,51.1918,20.83,-0.4401
13,1771099881.2276814,2,6,6,0,0,50.5229,51.6222,13.04,1.5574
14,1771099930.096978,2,5,5,0,0,41.5530,52.6698,10.87,0.2247
15,1771099943.9868553,2,2,2,0,0,51.1580,51.1152,4.35,0.0000
16,1771100030.4668534,2,5,5,0,0,41.5838,52.4741,12.50,0.4943
17,1771100031.796435,2,1,1,0,0,50.9273,53.1252,2.50,2.1979
