crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770153230.3674216,2,7,7,0,0,13.7491,13.9602,10.45,-0.6614
1,1770153296.85804,2,31,31,0,0,12.3005,14.2547,83.78,0.1756
2,1770153353.6776757,2,7,7,0,0,11.9931,13.7693,12.07,-0.1923
3,1770153364.6471274,2,8,8,0,0,9.9364,0.0000,14.29,0.0000
4,1770153428.2076654,2,43,43,0,0,10.8422,0.0000,107.50,0.0000
5,1770153547.5171726,2,8,8,0,0,10.7115,0.0000,14.81,0.0000
6,1770153553.9878492,2,37,37,0,0,10.2735,0.0000,77.08,0.0000
7,1770153657.6370065,2,8,8,0,0,9.9364,0.0000,12.90,0.0000
8,1770153686.6675186,2,18,18,0,0,11.9415,0.0000,39.13,0.0000
9,1770153789.4473898,2,17,17,0,0,11.6477,0.0000,38.64,0.0000
10,1770153807.0874183,2,8,8,0,0,10.8606,0.0000,16.67,0.0000
11,1770153875.6775863,2,8,8,0,0,8.4005,0.0000,16.67,0.0000
12,1770153911.0870633,2,8,8,0,0,8.4005,0.0000,16.00,0.0000
13,1770153948.18914,2,52,52,0,0,10.1560,0.0000,200.00,0.0000
14,1770153959.3470697,2,8,8,0,0,8.4005,0.0000,21.05,0.0000
15,1770154060.4072728,2,10,10,0,0,11.1748,0.0000,22.73,0.0000
16,1770154073.9379146,2,47,47,0,0,9.5480,0.0000,167.86,0.0000
17,1770154094.6171181,2,8,8,0,0,10.3735,0.0000,26.67,0.0000
