crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771099186.992796,2,14,0,14,0,25.0138,25.7452,30.43,0.9672
1,1771099197.8528972,2,10,0,10,0,26.6438,27.2500,22.73,0.3538
2,1771099235.5428216,2,15,0,15,0,25.8812,27.2100,35.71,0.6042
3,1771099397.7137601,2,16,0,16,0,26.4541,26.9803,42.11,0.6057
4,1771099400.3732526,2,11,0,11,0,26.5548,27.4154,32.35,1.1791
5,1771099404.8455281,2,17,0,17,0,25.8876,26.1132,56.67,0.2814
6,1771099434.5925603,2,5,0,5,0,27.4388,26.8254,11.36,-0.4638
7,1771099437.3627322,2,8,0,8,0,25.4931,25.7537,19.05,0.3475
8,1771099493.5718727,2,4,0,4,0,26.7778,26.9195,10.00,0.1418
9,1771099595.8451064,2,17,0,17,0,26.8177,27.6378,47.22,0.8657
10,1771099657.5937057,2,10,0,10,0,27.6403,27.7304,26.32,0.0669
11,1771099685.3022032,2,3,0,3,0,28.5095,27.5262,7.14,-4.2461
12,1771099690.5812826,2,1,0,1,0,26.1001,25.6112,2.63,-0.4889
13,1771099715.673122,2,10,0,10,0,27.8021,28.3049,38.46,0.2685
14,1771099731.1724443,2,5,0,5,0,28.1041,28.4447,15.62,0.3273
15,1771099767.2916923,2,3,0,3,0,26.8421,26.5889,9.38,-0.2533
16,1771099910.8922062,2,6,0,6,0,27.5302,27.5141,25.00,-0.2830
17,1771099936.4435132,2,11,0,11,0,28.2773,28.5345,45.83,0.0569
