crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770202677.7394683,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770202700.3287015,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1770202772.0710547,2,7,0,7,0,14.8634,6.1822,13.21,-8.6638
3,1770202801.6940067,2,23,23,0,0,14.7234,15.7443,52.27,-0.2991
4,1770202917.9760315,2,29,29,0,0,15.8292,16.2183,31.87,0.2338
5,1770203055.905021,2,43,43,0,0,12.5761,7.8978,45.74,-7.8616
6,1770203087.3959024,2,40,0,40,0,11.9631,14.9027,43.96,-0.6564
7,1770203094.5602958,2,48,48,0,0,11.3326,3.2744,52.17,-14.9895
8,1770203180.9720414,2,53,53,0,0,11.5178,11.6436,44.92,-3.6713
9,1770203187.8366692,2,23,23,0,0,11.8957,15.5459,20.00,1.2547
10,1770203227.9835627,2,50,50,0,0,13.1989,8.5402,44.64,-7.4870
11,1770203241.7028449,2,72,72,0,0,11.6270,8.3745,63.72,-6.8411
12,1770203287.7806354,2,53,53,0,0,11.4082,15.7028,41.73,0.0845
13,1770203325.9110653,2,23,23,0,0,12.0776,11.2545,16.79,-4.2634
14,1770203384.789241,2,26,0,26,0,13.8052,0.0000,20.47,0.0000
15,1770203395.0214598,2,33,0,33,0,10.7756,15.3380,28.45,-0.2803
16,1770203400.6846285,2,72,72,0,0,11.1950,0.0000,63.16,0.0000
17,1770203452.2176666,2,127,127,0,0,11.5216,0.0000,87.59,0.0000
18,1770203596.3437912,2,43,0,43,0,10.2916,0.0000,33.59,0.0000
19,1770203617.4598753,2,81,81,0,0,11.5114,2.5745,64.80,-14.3805
