crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771099166.1688497,2,10,0,10,0,14.4143,14.9125,25.00,0.4982
1,1771099216.7184546,2,7,0,7,0,14.9739,15.4507,15.91,0.2842
2,1771099238.7485638,2,6,0,6,0,15.4544,15.9890,14.29,0.5306
3,1771099242.207061,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
4,1771099245.6177216,2,3,3,0,0,14.7958,15.2184,8.33,0.4226
5,1771099401.429475,2,15,0,15,0,15.5421,15.9595,31.25,0.4173
6,1771099407.2206273,2,17,0,17,0,16.3801,16.3815,47.22,0.0319
7,1771099470.1393106,2,12,0,12,0,15.8576,16.1832,25.00,0.3256
8,1771099497.168276,2,6,0,6,0,16.4057,16.4090,12.50,0.0033
9,1771099561.0776536,2,2,0,2,0,14.8817,15.0743,5.26,0.1192
10,1771099592.4183724,2,7,0,7,0,15.6220,16.2598,14.58,0.6377
11,1771099730.764905,2,10,0,10,0,16.3144,16.1698,21.74,-0.1447
12,1771099755.08957,2,13,0,13,0,16.5257,16.5603,32.50,0.1304
13,1771099786.9280097,2,3,0,3,0,15.4744,15.8428,8.33,0.3685
14,1771099813.5885687,2,9,0,9,0,15.9850,16.1977,30.00,0.2128
15,1771099864.7278328,2,6,0,6,0,15.4556,15.2371,16.67,-0.2185
16,1771099923.6775901,2,2,0,2,0,16.5149,16.8434,8.33,0.3285
17,1771099980.6781616,2,3,0,3,0,16.3788,16.4511,11.54,0.0723
18,1771099990.0887032,2,8,0,8,0,15.9976,17.0329,25.00,0.9318
