crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771099189.2461905,2,12,0,12,0,40.1318,40.6772,25.00,0.5454
1,1771099240.7354267,2,5,5,0,0,39.8675,40.3007,12.50,0.4331
2,1771099251.8464284,2,12,0,12,0,40.5364,41.3969,37.50,0.8605
3,1771099255.2168374,2,9,0,9,0,41.3778,41.3953,40.91,-0.0067
4,1771099363.9370737,2,15,0,15,0,41.2052,41.4591,39.47,0.2539
5,1771099403.7163105,2,7,0,7,0,40.8735,41.4496,16.67,0.3866
6,1771099421.205975,2,9,0,9,0,41.1373,41.4386,25.00,0.3012
7,1771099464.5468287,2,13,0,13,0,41.3040,41.9660,36.11,0.6731
8,1771099464.6449847,2,1,0,1,0,44.1818,0.0000,2.78,0.0000
9,1771099492.9972875,2,10,0,10,0,37.7216,41.7823,26.32,-0.8710
10,1771099509.0854855,2,4,0,4,0,40.7203,41.0407,11.11,0.3204
11,1771099631.4252946,2,3,0,3,0,27.8491,41.1403,10.00,-0.6333
12,1771099654.4670668,2,12,0,12,0,40.9888,42.0485,37.50,0.8377
13,1771099659.9408953,2,9,0,9,0,41.7236,41.7115,32.14,0.9208
14,1771099670.0726552,2,1,0,1,0,0.0000,0.0000,3.57,0.0000
15,1771099767.9561129,2,7,0,7,0,41.1375,40.8707,25.00,-0.2072
16,1771099826.4096282,2,10,0,10,0,41.2838,41.1735,35.71,-0.5131
17,1771099834.0457282,2,4,0,4,0,31.2499,42.6564,11.11,0.7211
18,1771099854.2664905,2,10,0,10,0,41.3452,41.1099,27.78,-0.1025
19,1771100002.0765765,2,5,0,5,0,41.6001,41.6170,13.89,0.2844
