crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
1,sfc_cache_p1_1,True,True,Yes,0.0,9.72747802734375e-05,EC_TC_region_1_1,0.0,0,High,Fast Recover
1,sfc_cache_p2_1,True,True,Yes,0.0,5.53131103515625e-05,EC_TC_region_2_1,0.0,0,High,Fast Recover
1,sfc_cache_p4_1,True,True,Yes,-0.11997617006393924,4.887580871582031e-05,EC_TC_region_4_1,-0.11997617006393924,0,High,Fast Recover
1,sfc_unique_p2_1,True,True,Yes,0.8960990314921702,4.673004150390625e-05,EC_TC_p2_1,0.8960990314921702,0,High,Fast Recover
1,sfc_unique_p4_1,True,True,Yes,2.928237249184722,6.389617919921875e-05,EC_TC_p4_1,2.928237249184722,0,High,Fast Recover
1,sfc_cache_p3_1,True,False,N/A,-5.9427310662604285,0.020876169204711914,N/A,-5.9427310662604285,-1.67,High,Slow Recover
2,sfc_cache_p4_2,True,True,Yes,-0.5113634369632827,9.512901306152344e-05,MA_region_7,-0.5113634369632827,0,High,Fast Recover
2,sfc_unique_p4_3,True,False,N/A,-2.8834166359230053,0.046448707580566406,N/A,-2.8834166359230053,-21.0,High,Slow Recover
2,sfc_unique_p3_4,True,False,N/A,-7.64428277792862,0.09302306175231934,N/A,-7.64428277792862,-21.0,High,Slow Recover
2,sfc_unique_p2_4,True,False,N/A,-7.08341663592301,0.14341259002685547,N/A,-7.08341663592301,-21.0,High,Slow Recover
2,sfc_cache_p4_5,True,False,N/A,-6.263279384662287,0.1891016960144043,N/A,-6.263279384662287,-6.0,High,Slow Recover
2,sfc_cache_p4_4,True,False,N/A,-6.623416635923009,0.24018216133117676,N/A,-6.623416635923009,-10.0,High,Slow Recover
2,sfc_cache_p3_3,True,False,N/A,-7.633416635923005,0.28914332389831543,N/A,-7.633416635923005,-6.0,High,Slow Recover
2,sfc_cache_p2_3,True,False,N/A,-6.073416635923007,0.34120845794677734,N/A,-6.073416635923007,-6.0,High,Slow Recover
2,sfc_cache_p1_3,True,False,N/A,-10.782253628330553,0.39152073860168457,N/A,-10.782253628330553,-1.67,High,Slow Recover
3,sfc_unique_p4_5,True,False,N/A,-11.733279384662286,0.06419849395751953,N/A,-11.733279384662286,-21.0,High,Slow Recover
3,sfc_unique_p3_3,True,False,N/A,-8.887995691762448,0.12822461128234863,N/A,-8.887995691762448,-21.0,High,Slow Recover
3,sfc_cache_p1_3,True,False,N/A,-10.879033981931357,0.18917155265808105,N/A,-10.879033981931357,-6.0,High,Slow Recover
4,sfc_cache_p1_3,True,True,Yes,0.7164841762959036,8.344650268554688e-05,RE_region_31,0.7164841762959036,0,High,Fast Recover
4,sfc_unique_p3_4,True,False,N/A,3.8803300521893114,0.04721999168395996,N/A,3.8803300521893114,-21.0,High,Slow Recover
4,sfc_cache_p4_4,True,False,N/A,-11.742166245593888,0.09457755088806152,N/A,-11.742166245593888,-6.0,High,Slow Recover
