crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769445019.2779784,2,0,0,0,0
1,1769445031.8179967,2,12,12,0,0
2,1769445064.067991,2,12,12,0,0
3,1769445067.1079903,2,12,12,0,0
4,1769445075.498054,2,22,22,0,0
5,1769445086.2679925,2,4,1,0,3
6,1769445130.1180253,2,17,17,0,0
7,1769445158.92804,2,16,14,2,0
8,1769445159.728073,2,22,22,0,0
9,1769445172.0880172,2,18,18,0,0
10,1769445192.3279788,2,10,6,4,0
11,1769445252.9079845,2,8,6,0,2
12,1769445256.278016,2,15,15,0,0
13,1769445292.798041,2,18,18,0,0
14,1769445295.2480373,2,17,17,0,0
15,1769445354.8280416,2,18,18,0,0
16,1769445382.547979,2,5,4,0,1
17,1769445383.6280622,2,19,19,0,0
18,1769445387.8181326,2,35,35,0,0
19,1769445425.4580314,2,15,9,6,0
20,1769445435.4880037,2,11,7,4,0
21,1769445472.3479798,2,7,3,0,4
22,1769445473.6479864,2,6,5,0,1
23,1769445486.0380697,2,18,18,0,0
24,1769445506.2780027,2,15,15,0,0
25,1769445521.7179918,2,6,6,0,0
26,1769445574.3480988,2,22,22,0,0
27,1769445582.7980602,2,25,25,0,0
28,1769445584.743111,2,23,23,0,0
29,1769445609.097997,2,6,4,0,2
30,1769445635.5180461,2,20,20,0,0
31,1769445666.3780046,2,16,16,0,0
32,1769445673.628066,2,30,30,0,0
33,1769445735.148042,2,20,19,1,0
34,1769445751.1480634,2,18,18,0,0
35,1769445819.1480498,2,15,15,0,0
36,1769445872.6980634,2,21,21,0,0
37,1769445940.3480058,2,11,11,0,0
38,1769445956.6380374,2,16,16,0,0
39,1769445965.8980787,2,25,25,0,0
