crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769445017.137402,2,0,0,0,0
1,1769445094.3974056,2,13,13,0,0
2,1769445140.2874515,2,19,19,0,0
3,1769445160.0574906,2,28,28,0,0
4,1769445182.487404,2,6,5,0,1
5,1769445185.827412,2,13,13,0,0
6,1769445217.63742,2,12,12,0,0
7,1769445224.847427,2,12,12,0,0
8,1769445233.7874503,2,13,13,0,0
9,1769445282.5274415,2,22,22,0,0
10,1769445285.1575089,2,25,25,0,0
11,1769445288.157409,2,15,15,0,0
12,1769445311.3541317,2,16,16,0,0
13,1769445324.597417,2,12,6,6,0
14,1769445355.3574538,2,13,13,0,0
15,1769445368.9474254,2,14,14,0,0
16,1769445434.2674642,2,18,18,0,0
17,1769445468.7174587,2,18,18,0,0
18,1769445504.9074335,2,17,17,0,0
19,1769445512.2775393,2,20,20,0,0
20,1769445556.1774368,2,17,17,0,0
21,1769445593.6922736,2,24,24,0,0
22,1769445611.3874831,2,23,23,0,0
23,1769445612.5675626,2,28,28,0,0
24,1769445649.367486,2,18,18,0,0
25,1769445661.7574382,2,14,14,0,0
26,1769445676.5774708,2,21,21,0,0
27,1769445741.817453,2,21,21,0,0
28,1769445779.3775089,2,13,12,1,0
29,1769445805.9574237,2,14,12,2,0
30,1769445831.7574358,2,17,17,0,0
31,1769445852.527462,2,22,22,0,0
32,1769445861.2774494,2,13,13,0,0
33,1769445875.9474504,2,17,17,0,0
34,1769445885.118568,2,7,7,0,0
35,1769445962.377508,2,21,21,0,0
36,1769445963.2774868,2,22,22,0,0
37,1769445978.8474755,2,27,27,0,0
