crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769437156.6518524,2,0,0,0,0
1,1769437194.2218823,2,0,0,0,0
2,1769437249.1518385,2,0,0,0,0
3,1769437298.9218936,2,1,1,0,0
4,1769437319.871844,2,1,1,0,0
5,1769437348.6418915,2,1,1,0,0
6,1769437365.4221401,2,0,0,0,0
7,1769437380.8218994,2,1,1,0,0
8,1769437424.6919909,2,1,1,0,0
9,1769437445.4319944,2,0,0,0,0
10,1769437466.3519616,2,0,0,0,0
11,1769437467.3825917,2,0,0,0,0
12,1769437493.061905,2,0,0,0,0
13,1769437508.6919048,2,1,1,0,0
14,1769437520.5630689,2,1,1,0,0
15,1769437593.5220702,2,0,0,0,0
16,1769437609.1518655,2,1,1,0,0
17,1769437644.7318373,2,1,1,0,0
18,1769437665.2218828,2,0,0,0,0
19,1769437676.88188,2,2,2,0,0
20,1769437690.6219172,2,0,0,0,0
21,1769437704.732013,2,2,2,0,0
22,1769437712.9583652,2,2,2,0,0
23,1769437734.0834844,2,1,1,0,0
24,1769437734.2218397,2,1,1,0,0
25,1769437786.7119207,2,1,1,0,0
26,1769437796.0715697,2,1,1,0,0
27,1769437811.6619697,2,0,0,0,0
28,1769437813.2918751,2,0,0,0,0
29,1769437888.8856974,2,1,1,0,0
30,1769437909.611896,2,1,1,0,0
31,1769437961.798945,2,1,1,0,0
32,1769437973.931909,2,1,1,0,0
33,1769438009.9019601,2,0,0,0,0
34,1769438017.7819934,2,0,0,0,0
35,1769438044.4119322,2,2,2,0,0
36,1769438046.362126,2,3,3,0,0
37,1769438061.821968,2,0,0,0,0
38,1769438090.4319198,2,0,0,0,0
39,1769438113.3218994,2,1,1,0,0
