crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769437156.8918557,2,0,0,0,0
1,1769437178.0119627,2,0,0,0,0
2,1769437183.8128643,2,0,0,0,0
3,1769437183.822548,2,0,0,0,0
4,1769437198.8317757,2,0,0,0,0
5,1769437202.8919063,2,0,0,0,0
6,1769437215.991833,2,0,0,0,0
7,1769437216.4417996,2,0,0,0,0
8,1769437230.131803,2,0,0,0,0
9,1769437231.412011,2,0,0,0,0
10,1769437276.8218775,2,1,1,0,0
11,1769437287.8818913,2,1,1,0,0
12,1769437329.6617956,2,0,0,0,0
13,1769437373.0118449,2,1,1,0,0
14,1769437381.4018598,2,3,3,0,0
15,1769437406.1619554,2,1,1,0,0
16,1769437415.3017879,2,2,2,0,0
17,1769437464.5417395,2,0,0,0,0
18,1769437538.5918083,2,1,1,0,0
19,1769437569.102573,2,3,3,0,0
20,1769437612.8918417,2,2,2,0,0
21,1769437617.431949,2,2,2,0,0
22,1769437620.4317658,2,2,2,0,0
23,1769437629.092148,2,1,1,0,0
24,1769437686.9817793,2,1,1,0,0
25,1769437707.3118224,2,1,1,0,0
26,1769437721.881938,2,0,0,0,0
27,1769437745.161871,2,1,1,0,0
28,1769437758.261822,2,1,1,0,0
29,1769437778.2072492,2,1,1,0,0
30,1769437787.7618234,2,0,0,0,0
31,1769437799.7517664,2,0,0,0,0
32,1769437807.8618095,2,0,0,0,0
33,1769437877.3717806,2,1,1,0,0
34,1769437923.0218174,2,0,0,0,0
35,1769437943.6318166,2,0,0,0,0
36,1769437967.6718051,2,0,0,0,0
37,1769438073.925401,2,0,0,0,0
38,1769438082.2318358,2,1,1,0,0
39,1769438096.3718581,2,2,2,0,0
