3,sfc_unique_p6_4,unknown,False,False,0,0,0,0,0
4,sfc_unique_p5_7,unknown,False,False,0,0,0,0,0
5,sfc_unique_p3_8,unknown,False,False,0,0,0,0,0
7,sfc_unique_p3_7,unknown,False,False,0,0,0,0,0
8,sfc_unique_p6_14,unknown,False,False,0,0,0,0,0
13,sfc_unique_p6_13,unknown,False,False,0,0,0,0,0
14,sfc_unique_p6_18,unknown,False,False,0,0,0,0,0
16,sfc_unique_p5_22,unknown,False,False,0,0,0,0,0
17,sfc_unique_p5_24,unknown,False,False,0,0,0,0,0
19,sfc_unique_p3_24,unknown,False,False,0,0,0,0,0
19,sfc_unique_p5_25,unknown,False,False,0,0,0,0,0
21,sfc_cache_p6_25,unknown,False,False,0,0,0,0,0
22,sfc_unique_p1_24,unknown,False,False,0,0,0,0,0
23,sfc_unique_p6_24,unknown,False,False,0,0,0,0,0
24,sfc_unique_p5_24,unknown,False,False,0,0,0,0,0
25,sfc_unique_p6_30,unknown,False,False,0,0,0,0,0
26,sfc_unique_p5_32,unknown,False,False,0,0,0,0,0
29,sfc_unique_p5_37,unknown,False,False,0,0,0,0,0
30,sfc_unique_p6_38,unknown,False,False,0,0,0,0,0
31,sfc_unique_p6_40,unknown,False,False,0,0,0,0,0
32,sfc_unique_p5_40,unknown,False,False,0,0,0,0,0
35,sfc_unique_p4_40,unknown,False,False,0,0,0,0,0
35,sfc_unique_p2_42,unknown,False,False,0,0,0,0,0
36,sfc_unique_p5_42,unknown,False,False,0,0,0,0,0
36,sfc_unique_p3_41,unknown,False,False,0,0,0,0,0
39,sfc_unique_p3_48,unknown,False,False,0,0,0,0,0
