crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769443080.9609845,2,0,0,0,0
1,1769443101.6009507,2,0,0,0,0
2,1769443104.2209492,2,0,0,0,0
3,1769443106.5309436,2,0,0,0,0
4,1769443131.6609454,2,0,0,0,0
5,1769443133.1709476,2,0,0,0,0
6,1769443155.7809613,2,0,0,0,0
7,1769443171.530986,2,0,0,0,0
8,1769443179.7609575,2,0,0,0,0
9,1769443217.9663625,2,4,4,0,0
10,1769443226.771007,2,2,2,0,0
11,1769443227.0009437,2,0,0,0,0
12,1769443245.670948,2,1,1,0,0
13,1769443250.610989,2,2,2,0,0
14,1769443255.0909512,2,0,0,0,0
15,1769443307.5209546,2,0,0,0,0
16,1769443330.8009486,2,0,0,0,0
17,1769443372.0410025,2,1,1,0,0
18,1769443474.970977,2,2,2,0,0
19,1769443500.5509815,2,2,2,0,0
20,1769443501.8409479,2,0,0,0,0
21,1769443527.740969,2,1,1,0,0
22,1769443556.080966,2,1,1,0,0
23,1769443581.5109499,2,0,0,0,0
24,1769443650.3009582,2,1,1,0,0
25,1769443661.0209634,2,1,1,0,0
26,1769443675.9356122,2,0,0,0,0
27,1769443688.0709515,2,0,0,0,0
28,1769443756.040974,2,1,1,0,0
29,1769443757.0009923,2,2,2,0,0
30,1769443779.0009825,2,0,0,0,0
31,1769443784.5309718,2,1,1,0,0
32,1769443804.770947,2,0,0,0,0
33,1769443821.7009473,2,0,0,0,0
34,1769443845.7309558,2,1,1,0,0
35,1769443878.5609682,2,1,1,0,0
36,1769443896.5409706,2,1,1,0,0
37,1769443940.8409593,2,1,1,0,0
38,1769444017.84096,2,0,0,0,0
