crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769437163.2831776,2,0,0,0,0
1,1769437175.3431551,2,0,0,0,0
2,1769437232.8833435,2,6,6,0,0
3,1769437259.1333008,2,8,8,0,0
4,1769437284.433209,2,12,12,0,0
5,1769437329.94321,2,6,6,0,0
6,1769437402.7436912,2,3,3,0,0
7,1769437405.3641436,2,14,14,0,0
8,1769437466.6632745,2,10,10,0,0
9,1769437472.1332502,2,9,9,0,0
10,1769437475.5151155,2,8,8,0,0
11,1769437505.1695654,2,10,10,0,0
12,1769437537.9931877,2,4,4,0,0
13,1769437601.623231,2,10,10,0,0
14,1769437605.2832534,2,1,1,0,0
15,1769437626.753165,2,1,1,0,0
16,1769437657.19327,2,15,15,0,0
17,1769437660.1231594,2,9,9,0,0
18,1769437672.2332163,2,8,8,0,0
19,1769437709.623168,2,8,8,0,0
20,1769437728.6134303,2,12,12,0,0
21,1769437746.8031976,2,8,8,0,0
22,1769437765.9831684,2,2,1,0,1
23,1769437772.713213,2,4,4,0,0
24,1769437786.8932388,2,7,7,0,0
25,1769437787.9440725,2,3,3,0,0
26,1769437799.423239,2,11,11,0,0
27,1769437845.4431953,2,9,9,0,0
28,1769437871.613188,2,10,10,0,0
29,1769437905.7032075,2,8,8,0,0
30,1769437912.7832558,2,8,6,2,0
31,1769437943.8331401,2,0,0,0,0
32,1769437990.3900046,2,7,7,0,0
33,1769438016.1962051,2,8,8,0,0
34,1769438092.6732075,2,12,12,0,0
35,1769438096.123157,2,10,10,0,0
36,1769438100.7632678,2,15,15,0,0
37,1769438107.5433648,2,6,6,0,0
38,1769438123.3632536,2,1,1,0,0
39,1769438127.4911206,2,1,0,0,1
