crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769445139.3610945,2,0,0,0,0
1,1769445142.171071,2,0,0,0,0
2,1769445162.5111578,2,12,12,0,0
3,1769445163.2810726,2,3,1,2,0
4,1769445169.6211014,2,7,1,6,0
5,1769445259.7411838,2,26,26,0,0
6,1769445260.211105,2,18,18,0,0
7,1769445282.5211449,2,14,14,0,0
8,1769445296.4411488,2,17,17,0,0
9,1769445317.811152,2,18,18,0,0
10,1769445345.201166,2,20,17,3,0
11,1769445401.071175,2,18,18,0,0
12,1769445453.7410984,2,14,14,0,0
13,1769445467.6211543,2,19,19,0,0
14,1769445474.0711014,2,6,6,0,0
15,1769445488.221166,2,21,21,0,0
16,1769445500.6411676,2,22,22,0,0
17,1769445553.6611404,2,18,10,8,0
18,1769445645.0410733,2,16,16,0,0
19,1769445646.901161,2,21,21,0,0
20,1769445668.4311697,2,20,20,0,0
21,1769445696.9711375,2,14,14,0,0
22,1769445770.5911448,2,10,10,0,0
23,1769445778.771203,2,28,28,0,0
24,1769445800.7911446,2,9,8,0,1
25,1769445825.8011925,2,23,23,0,0
26,1769445827.3900564,2,17,17,0,0
27,1769445868.6911764,2,25,25,0,0
28,1769445874.811223,2,23,23,0,0
29,1769445882.571193,2,23,23,0,0
30,1769445894.2211852,2,23,23,0,0
31,1769445898.4311528,2,19,19,0,0
32,1769445922.7412152,2,7,6,0,1
33,1769445952.7236562,2,14,14,0,0
34,1769445981.0311327,2,14,14,0,0
35,1769446031.1811807,2,22,22,0,0
36,1769446041.791187,2,24,24,0,0
37,1769446049.0211403,2,25,25,0,0
38,1769446062.4412048,2,27,27,0,0
39,1769446106.5711522,2,13,10,3,0
