crash_trial,sfc_id,vnf_id,recover_success,backup_success,backup_efficient,latency_diff,latency_deg,resource_deg,time_to_recover
9,sfc_unique_p3_11,unknown,False,False,0,0,0,0,0
10,sfc_unique_p2_15,unknown,False,False,0,0,0,0,0
11,sfc_unique_p1_16,unknown,False,False,0,0,0,0,0
11,sfc_cache_p1_17,unknown,False,False,0,0,0,0,0
11,sfc_unique_p2_17,unknown,False,False,0,0,0,0,0
11,sfc_unique_p3_18,unknown,False,False,0,0,0,0,0
11,sfc_unique_p5_18,unknown,False,False,0,0,0,0,0
11,sfc_unique_p1_19,unknown,False,False,0,0,0,0,0
11,sfc_cache_p4_19,unknown,False,False,0,0,0,0,0
11,sfc_unique_p5_19,unknown,False,False,0,0,0,0,0
11,sfc_unique_p5_17,unknown,False,False,0,0,0,0,0
11,sfc_unique_p1_20,unknown,False,False,0,0,0,0,0
11,sfc_cache_p3_20,unknown,False,False,0,0,0,0,0
11,sfc_cache_p2_20,unknown,False,False,0,0,0,0,0
11,sfc_unique_p6_20,unknown,False,False,0,0,0,0,0
12,sfc_unique_p6_19,unknown,False,False,0,0,0,0,0
12,sfc_cache_p6_17,unknown,False,False,0,0,0,0,0
12,sfc_cache_p1_24,unknown,False,False,0,0,0,0,0
12,sfc_cache_p3_24,unknown,False,False,0,0,0,0,0
12,sfc_cache_p5_24,unknown,False,False,0,0,0,0,0
12,sfc_unique_p6_24,unknown,False,False,0,0,0,0,0
13,sfc_cache_p1_21,unknown,False,False,0,0,0,0,0
13,sfc_cache_p3_21,unknown,False,False,0,0,0,0,0
13,sfc_cache_p5_21,unknown,False,False,0,0,0,0,0
13,sfc_unique_p4_22,unknown,False,False,0,0,0,0,0
13,sfc_cache_p2_25,unknown,False,False,0,0,0,0,0
13,sfc_cache_p6_25,unknown,False,False,0,0,0,0,0
13,sfc_cache_p2_21,unknown,False,False,0,0,0,0,0
14,sfc_unique_p1_25,unknown,False,False,0,0,0,0,0
15,sfc_unique_p2_26,unknown,False,False,0,0,0,0,0
15,sfc_cache_p2_24,unknown,False,False,0,0,0,0,0
16,sfc_unique_p5_25,unknown,False,False,0,0,0,0,0
16,sfc_cache_p5_26,unknown,False,False,0,0,0,0,0
16,sfc_unique_p6_26,unknown,False,False,0,0,0,0,0
16,sfc_unique_p2_27,unknown,False,False,0,0,0,0,0
16,sfc_unique_p3_27,unknown,False,False,0,0,0,0,0
18,sfc_unique_p4_25,unknown,False,False,0,0,0,0,0
18,sfc_unique_p3_27,unknown,False,False,0,0,0,0,0
18,sfc_cache_p1_28,unknown,False,False,0,0,0,0,0
18,sfc_unique_p2_28,unknown,False,False,0,0,0,0,0
18,sfc_cache_p3_29,unknown,False,False,0,0,0,0,0
18,sfc_cache_p6_29,unknown,False,False,0,0,0,0,0
18,sfc_cache_p6_26,unknown,False,False,0,0,0,0,0
19,sfc_unique_p4_25,unknown,False,False,0,0,0,0,0
21,sfc_cache_p3_28,unknown,False,False,0,0,0,0,0
21,sfc_unique_p4_28,unknown,False,False,0,0,0,0,0
21,sfc_cache_p1_29,unknown,False,False,0,0,0,0,0
21,sfc_unique_p2_29,unknown,False,False,0,0,0,0,0
21,sfc_cache_p5_29,unknown,False,False,0,0,0,0,0
21,sfc_unique_p6_29,unknown,False,False,0,0,0,0,0
21,sfc_unique_p2_28,unknown,False,False,0,0,0,0,0
21,sfc_cache_p2_30,unknown,False,False,0,0,0,0,0
21,sfc_cache_p4_30,unknown,False,False,0,0,0,0,0
21,sfc_cache_p6_30,unknown,False,False,0,0,0,0,0
22,sfc_unique_p5_30,unknown,False,False,0,0,0,0,0
22,sfc_unique_p6_26,unknown,False,False,0,0,0,0,0
22,sfc_cache_p1_27,unknown,False,False,0,0,0,0,0
22,sfc_unique_p3_30,unknown,False,False,0,0,0,0,0
22,sfc_unique_p6_31,unknown,False,False,0,0,0,0,0
22,sfc_unique_p3_28,unknown,False,False,0,0,0,0,0
23,sfc_unique_p5_28,unknown,False,False,0,0,0,0,0
23,sfc_unique_p1_26,unknown,False,False,0,0,0,0,0
23,sfc_unique_p4_29,unknown,False,False,0,0,0,0,0
23,sfc_unique_p1_30,unknown,False,False,0,0,0,0,0
23,sfc_unique_p4_26,unknown,False,False,0,0,0,0,0
23,sfc_unique_p4_31,unknown,False,False,0,0,0,0,0
23,sfc_unique_p2_29,unknown,False,False,0,0,0,0,0
23,sfc_unique_p3_30,unknown,False,False,0,0,0,0,0
23,sfc_unique_p2_26,unknown,False,False,0,0,0,0,0
23,sfc_cache_p6_30,unknown,False,False,0,0,0,0,0
24,sfc_unique_p5_31,unknown,False,False,0,0,0,0,0
24,sfc_cache_p3_33,unknown,False,False,0,0,0,0,0
24,sfc_cache_p5_33,unknown,False,False,0,0,0,0,0
24,sfc_cache_p1_31,unknown,False,False,0,0,0,0,0
26,sfc_unique_p6_37,unknown,False,False,0,0,0,0,0
27,sfc_cache_p6_33,unknown,False,False,0,0,0,0,0
28,sfc_unique_p1_35,unknown,False,False,0,0,0,0,0
28,sfc_cache_p3_35,unknown,False,False,0,0,0,0,0
28,sfc_unique_p5_36,unknown,False,False,0,0,0,0,0
29,sfc_unique_p3_37,unknown,False,False,0,0,0,0,0
30,sfc_cache_p5_35,unknown,False,False,0,0,0,0,0
30,sfc_unique_p6_35,unknown,False,False,0,0,0,0,0
30,sfc_cache_p5_36,unknown,False,False,0,0,0,0,0
30,sfc_unique_p2_35,unknown,False,False,0,0,0,0,0
30,sfc_unique_p4_35,unknown,False,False,0,0,0,0,0
30,sfc_unique_p6_36,unknown,False,False,0,0,0,0,0
30,sfc_unique_p4_36,unknown,False,False,0,0,0,0,0
30,sfc_unique_p2_38,unknown,False,False,0,0,0,0,0
31,sfc_unique_p5_36,unknown,False,False,0,0,0,0,0
32,sfc_unique_p3_39,unknown,False,False,0,0,0,0,0
32,sfc_unique_p1_42,unknown,False,False,0,0,0,0,0
32,sfc_unique_p5_43,unknown,False,False,0,0,0,0,0
33,sfc_cache_p2_42,unknown,False,False,0,0,0,0,0
33,sfc_unique_p3_42,unknown,False,False,0,0,0,0,0
33,sfc_cache_p5_42,unknown,False,False,0,0,0,0,0
33,sfc_unique_p6_42,unknown,False,False,0,0,0,0,0
33,sfc_cache_p3_39,unknown,False,False,0,0,0,0,0
33,sfc_cache_p1_42,unknown,False,False,0,0,0,0,0
34,sfc_unique_p5_41,unknown,False,False,0,0,0,0,0
35,sfc_unique_p1_41,unknown,False,False,0,0,0,0,0
35,sfc_unique_p3_41,unknown,False,False,0,0,0,0,0
35,sfc_unique_p1_42,unknown,False,False,0,0,0,0,0
35,sfc_unique_p5_41,unknown,False,False,0,0,0,0,0
35,sfc_unique_p2_41,unknown,False,False,0,0,0,0,0
36,sfc_cache_p5_43,unknown,False,False,0,0,0,0,0
36,sfc_unique_p3_46,unknown,False,False,0,0,0,0,0
36,sfc_cache_p4_43,unknown,False,False,0,0,0,0,0
36,sfc_unique_p6_46,unknown,False,False,0,0,0,0,0
37,sfc_unique_p3_42,unknown,False,False,0,0,0,0,0
39,sfc_unique_p2_46,unknown,False,False,0,0,0,0,0
39,sfc_unique_p6_46,unknown,False,False,0,0,0,0,0
39,sfc_unique_p3_46,unknown,False,False,0,0,0,0,0
39,sfc_unique_p3_47,unknown,False,False,0,0,0,0,0
39,sfc_cache_p6_47,unknown,False,False,0,0,0,0,0
39,sfc_unique_p1_48,unknown,False,False,0,0,0,0,0
39,sfc_cache_p3_48,unknown,False,False,0,0,0,0,0
39,sfc_cache_p6_48,unknown,False,False,0,0,0,0,0
39,sfc_unique_p5_46,unknown,False,False,0,0,0,0,0
