crash_trial,sfc_id,vnf_id,recover_success,backup_success,backup_efficient,latency_diff,latency_deg,resource_deg,time_to_recover
9,sfc_cache_p1_9,unknown,False,False,0,0,0,0,0
9,sfc_unique_p2_9,unknown,False,False,0,0,0,0,0
9,sfc_unique_p5_9,unknown,False,False,0,0,0,0,0
9,sfc_unique_p3_7,unknown,False,False,0,0,0,0,0
9,sfc_unique_p6_6,unknown,False,False,0,0,0,0,0
9,sfc_unique_p6_10,unknown,False,False,0,0,0,0,0
9,sfc_cache_p2_6,unknown,False,False,0,0,0,0,0
9,sfc_unique_p6_9,unknown,False,False,0,0,0,0,0
10,sfc_cache_p5_7,unknown,False,False,0,0,0,0,0
10,sfc_unique_p1_6,unknown,False,False,0,0,0,0,0
10,sfc_unique_p6_6,unknown,False,False,0,0,0,0,0
10,sfc_unique_p2_12,unknown,False,False,0,0,0,0,0
10,sfc_unique_p1_8,unknown,False,False,0,0,0,0,0
10,sfc_unique_p1_9,unknown,False,False,0,0,0,0,0
10,sfc_unique_p5_12,unknown,False,False,0,0,0,0,0
11,sfc_unique_p3_12,unknown,False,False,0,0,0,0,0
12,sfc_cache_p3_9,unknown,False,False,0,0,0,0,0
12,sfc_cache_p5_12,unknown,False,False,0,0,0,0,0
12,sfc_cache_p6_8,unknown,False,False,0,0,0,0,0
12,sfc_unique_p1_10,unknown,False,False,0,0,0,0,0
12,sfc_cache_p2_12,unknown,False,False,0,0,0,0,0
12,sfc_cache_p6_14,unknown,False,False,0,0,0,0,0
12,sfc_unique_p6_12,unknown,False,False,0,0,0,0,0
13,sfc_cache_p3_10,unknown,False,False,0,0,0,0,0
13,sfc_unique_p1_13,unknown,False,False,0,0,0,0,0
13,sfc_unique_p5_11,unknown,False,False,0,0,0,0,0
13,sfc_cache_p3_8,unknown,False,False,0,0,0,0,0
13,sfc_unique_p5_10,unknown,False,False,0,0,0,0,0
13,sfc_unique_p5_9,unknown,False,False,0,0,0,0,0
13,sfc_unique_p1_10,unknown,False,False,0,0,0,0,0
14,sfc_unique_p5_9,unknown,False,False,0,0,0,0,0
14,sfc_unique_p5_13,unknown,False,False,0,0,0,0,0
14,sfc_unique_p5_14,unknown,False,False,0,0,0,0,0
14,sfc_cache_p6_12,unknown,False,False,0,0,0,0,0
16,sfc_cache_p6_14,unknown,False,False,0,0,0,0,0
16,sfc_cache_p2_17,unknown,False,False,0,0,0,0,0
16,sfc_unique_p3_15,unknown,False,False,0,0,0,0,0
16,sfc_unique_p5_18,unknown,False,False,0,0,0,0,0
16,sfc_cache_p1_19,unknown,False,False,0,0,0,0,0
16,sfc_unique_p2_19,unknown,False,False,0,0,0,0,0
16,sfc_cache_p4_19,unknown,False,False,0,0,0,0,0
16,sfc_unique_p2_16,unknown,False,False,0,0,0,0,0
16,sfc_cache_p4_18,unknown,False,False,0,0,0,0,0
16,sfc_unique_p6_19,unknown,False,False,0,0,0,0,0
17,sfc_unique_p1_18,unknown,False,False,0,0,0,0,0
17,sfc_unique_p3_18,unknown,False,False,0,0,0,0,0
17,sfc_unique_p5_19,unknown,False,False,0,0,0,0,0
17,sfc_unique_p3_21,unknown,False,False,0,0,0,0,0
17,sfc_cache_p5_21,unknown,False,False,0,0,0,0,0
17,sfc_unique_p1_17,unknown,False,False,0,0,0,0,0
18,sfc_cache_p3_17,unknown,False,False,0,0,0,0,0
18,sfc_cache_p6_17,unknown,False,False,0,0,0,0,0
18,sfc_cache_p1_21,unknown,False,False,0,0,0,0,0
18,sfc_cache_p4_21,unknown,False,False,0,0,0,0,0
18,sfc_cache_p5_21,unknown,False,False,0,0,0,0,0
18,sfc_unique_p3_20,unknown,False,False,0,0,0,0,0
18,sfc_unique_p2_23,unknown,False,False,0,0,0,0,0
18,sfc_unique_p6_19,unknown,False,False,0,0,0,0,0
18,sfc_cache_p4_19,unknown,False,False,0,0,0,0,0
18,sfc_unique_p1_19,unknown,False,False,0,0,0,0,0
18,sfc_unique_p3_19,unknown,False,False,0,0,0,0,0
18,sfc_unique_p1_17,unknown,False,False,0,0,0,0,0
18,sfc_unique_p3_21,unknown,False,False,0,0,0,0,0
19,sfc_cache_p6_21,unknown,False,False,0,0,0,0,0
19,sfc_unique_p1_22,unknown,False,False,0,0,0,0,0
19,sfc_cache_p3_22,unknown,False,False,0,0,0,0,0
19,sfc_unique_p4_22,unknown,False,False,0,0,0,0,0
19,sfc_cache_p6_22,unknown,False,False,0,0,0,0,0
19,sfc_unique_p6_20,unknown,False,False,0,0,0,0,0
19,sfc_cache_p1_20,unknown,False,False,0,0,0,0,0
19,sfc_cache_p4_23,unknown,False,False,0,0,0,0,0
19,sfc_unique_p5_23,unknown,False,False,0,0,0,0,0
19,sfc_unique_p1_19,unknown,False,False,0,0,0,0,0
19,sfc_unique_p2_24,unknown,False,False,0,0,0,0,0
19,sfc_unique_p6_24,unknown,False,False,0,0,0,0,0
19,sfc_unique_p5_22,unknown,False,False,0,0,0,0,0
20,sfc_cache_p1_24,unknown,False,False,0,0,0,0,0
20,sfc_cache_p4_24,unknown,False,False,0,0,0,0,0
20,sfc_cache_p1_20,unknown,False,False,0,0,0,0,0
21,sfc_cache_p2_21,unknown,False,False,0,0,0,0,0
21,sfc_unique_p1_23,unknown,False,False,0,0,0,0,0
21,sfc_cache_p2_23,unknown,False,False,0,0,0,0,0
21,sfc_unique_p5_22,unknown,False,False,0,0,0,0,0
21,sfc_unique_p6_22,unknown,False,False,0,0,0,0,0
21,sfc_cache_p3_22,unknown,False,False,0,0,0,0,0
21,sfc_unique_p1_24,unknown,False,False,0,0,0,0,0
21,sfc_unique_p3_23,unknown,False,False,0,0,0,0,0
21,sfc_unique_p5_24,unknown,False,False,0,0,0,0,0
22,sfc_cache_p4_20,unknown,False,False,0,0,0,0,0
22,sfc_cache_p3_20,unknown,False,False,0,0,0,0,0
22,sfc_unique_p6_24,unknown,False,False,0,0,0,0,0
22,sfc_cache_p4_22,unknown,False,False,0,0,0,0,0
23,sfc_unique_p4_21,unknown,False,False,0,0,0,0,0
24,sfc_cache_p5_21,unknown,False,False,0,0,0,0,0
24,sfc_unique_p4_23,unknown,False,False,0,0,0,0,0
24,sfc_cache_p2_23,unknown,False,False,0,0,0,0,0
24,sfc_cache_p3_22,unknown,False,False,0,0,0,0,0
24,sfc_cache_p1_21,unknown,False,False,0,0,0,0,0
24,sfc_cache_p1_22,unknown,False,False,0,0,0,0,0
24,sfc_cache_p5_22,unknown,False,False,0,0,0,0,0
