crash_trial,sfc_id,vnf_id,recover_success,backup_success,backup_efficient,latency_diff,latency_deg,resource_deg,time_to_recover
11,sfc_unique_p1_8,unknown,False,False,0,0,0,0,0
11,sfc_cache_p2_9,unknown,False,False,0,0,0,0,0
11,sfc_cache_p6_9,unknown,False,False,0,0,0,0,0
11,sfc_unique_p5_11,unknown,False,False,0,0,0,0,0
11,sfc_unique_p3_13,unknown,False,False,0,0,0,0,0
11,sfc_unique_p6_11,unknown,False,False,0,0,0,0,0
12,sfc_unique_p1_9,unknown,False,False,0,0,0,0,0
13,sfc_unique_p1_15,unknown,False,False,0,0,0,0,0
13,sfc_cache_p4_10,unknown,False,False,0,0,0,0,0
14,sfc_cache_p1_13,unknown,False,False,0,0,0,0,0
14,sfc_unique_p3_15,unknown,False,False,0,0,0,0,0
14,sfc_cache_p1_16,unknown,False,False,0,0,0,0,0
14,sfc_cache_p3_16,unknown,False,False,0,0,0,0,0
14,sfc_cache_p5_16,unknown,False,False,0,0,0,0,0
14,sfc_cache_p2_10,unknown,False,False,0,0,0,0,0
14,sfc_cache_p4_16,unknown,False,False,0,0,0,0,0
15,sfc_cache_p3_12,unknown,False,False,0,0,0,0,0
15,sfc_cache_p6_10,unknown,False,False,0,0,0,0,0
15,sfc_cache_p4_13,unknown,False,False,0,0,0,0,0
15,sfc_unique_p5_10,unknown,False,False,0,0,0,0,0
15,sfc_unique_p4_10,unknown,False,False,0,0,0,0,0
15,sfc_unique_p2_10,unknown,False,False,0,0,0,0,0
15,sfc_unique_p1_16,unknown,False,False,0,0,0,0,0
15,sfc_cache_p1_13,unknown,False,False,0,0,0,0,0
15,sfc_cache_p4_12,unknown,False,False,0,0,0,0,0
16,sfc_cache_p2_15,unknown,False,False,0,0,0,0,0
16,sfc_unique_p4_15,unknown,False,False,0,0,0,0,0
16,sfc_cache_p3_16,unknown,False,False,0,0,0,0,0
16,sfc_cache_p1_13,unknown,False,False,0,0,0,0,0
16,sfc_unique_p2_10,unknown,False,False,0,0,0,0,0
16,sfc_cache_p6_10,unknown,False,False,0,0,0,0,0
18,sfc_unique_p3_13,unknown,False,False,0,0,0,0,0
19,sfc_unique_p2_16,unknown,False,False,0,0,0,0,0
19,sfc_unique_p2_15,unknown,False,False,0,0,0,0,0
19,sfc_cache_p6_16,unknown,False,False,0,0,0,0,0
19,sfc_cache_p4_16,unknown,False,False,0,0,0,0,0
19,sfc_unique_p5_16,unknown,False,False,0,0,0,0,0
19,sfc_unique_p4_13,unknown,False,False,0,0,0,0,0
19,sfc_cache_p4_15,unknown,False,False,0,0,0,0,0
21,sfc_unique_p4_20,unknown,False,False,0,0,0,0,0
22,sfc_unique_p4_20,unknown,False,False,0,0,0,0,0
23,sfc_unique_p3_15,unknown,False,False,0,0,0,0,0
23,sfc_cache_p3_19,unknown,False,False,0,0,0,0,0
23,sfc_unique_p4_19,unknown,False,False,0,0,0,0,0
23,sfc_cache_p6_19,unknown,False,False,0,0,0,0,0
23,sfc_cache_p4_20,unknown,False,False,0,0,0,0,0
24,sfc_unique_p2_21,unknown,False,False,0,0,0,0,0
24,sfc_unique_p4_21,unknown,False,False,0,0,0,0,0
24,sfc_cache_p5_20,unknown,False,False,0,0,0,0,0
24,sfc_cache_p6_16,unknown,False,False,0,0,0,0,0
25,sfc_unique_p5_16,unknown,False,False,0,0,0,0,0
25,sfc_cache_p1_18,unknown,False,False,0,0,0,0,0
25,sfc_unique_p2_18,unknown,False,False,0,0,0,0,0
25,sfc_cache_p4_18,unknown,False,False,0,0,0,0,0
25,sfc_unique_p5_18,unknown,False,False,0,0,0,0,0
25,sfc_cache_p1_20,unknown,False,False,0,0,0,0,0
25,sfc_cache_p3_20,unknown,False,False,0,0,0,0,0
25,sfc_unique_p4_19,unknown,False,False,0,0,0,0,0
25,sfc_unique_p4_20,unknown,False,False,0,0,0,0,0
25,sfc_unique_p5_21,unknown,False,False,0,0,0,0,0
26,sfc_cache_p1_21,unknown,False,False,0,0,0,0,0
26,sfc_cache_p6_21,unknown,False,False,0,0,0,0,0
26,sfc_cache_p2_21,unknown,False,False,0,0,0,0,0
26,sfc_cache_p4_20,unknown,False,False,0,0,0,0,0
26,sfc_cache_p1_20,unknown,False,False,0,0,0,0,0
26,sfc_unique_p6_24,unknown,False,False,0,0,0,0,0
26,sfc_cache_p2_25,unknown,False,False,0,0,0,0,0
26,sfc_unique_p5_25,unknown,False,False,0,0,0,0,0
26,sfc_cache_p3_21,unknown,False,False,0,0,0,0,0
27,sfc_unique_p1_22,unknown,False,False,0,0,0,0,0
27,sfc_unique_p3_20,unknown,False,False,0,0,0,0,0
27,sfc_cache_p6_24,unknown,False,False,0,0,0,0,0
27,sfc_unique_p3_25,unknown,False,False,0,0,0,0,0
27,sfc_unique_p6_21,unknown,False,False,0,0,0,0,0
28,sfc_unique_p3_24,unknown,False,False,0,0,0,0,0
28,sfc_unique_p4_27,unknown,False,False,0,0,0,0,0
29,sfc_unique_p1_25,unknown,False,False,0,0,0,0,0
29,sfc_unique_p6_24,unknown,False,False,0,0,0,0,0
29,sfc_unique_p2_26,unknown,False,False,0,0,0,0,0
29,sfc_unique_p3_26,unknown,False,False,0,0,0,0,0
29,sfc_unique_p6_26,unknown,False,False,0,0,0,0,0
29,sfc_unique_p4_26,unknown,False,False,0,0,0,0,0
30,sfc_unique_p6_25,unknown,False,False,0,0,0,0,0
30,sfc_cache_p2_25,unknown,False,False,0,0,0,0,0
31,sfc_unique_p1_28,unknown,False,False,0,0,0,0,0
31,sfc_cache_p5_28,unknown,False,False,0,0,0,0,0
32,sfc_cache_p1_30,unknown,False,False,0,0,0,0,0
32,sfc_cache_p3_30,unknown,False,False,0,0,0,0,0
32,sfc_cache_p5_30,unknown,False,False,0,0,0,0,0
32,sfc_unique_p6_31,unknown,False,False,0,0,0,0,0
32,sfc_cache_p3_32,unknown,False,False,0,0,0,0,0
32,sfc_unique_p5_28,unknown,False,False,0,0,0,0,0
32,sfc_cache_p2_33,unknown,False,False,0,0,0,0,0
32,sfc_unique_p4_30,unknown,False,False,0,0,0,0,0
33,sfc_unique_p5_29,unknown,False,False,0,0,0,0,0
33,sfc_cache_p6_29,unknown,False,False,0,0,0,0,0
33,sfc_unique_p2_32,unknown,False,False,0,0,0,0,0
33,sfc_unique_p5_32,unknown,False,False,0,0,0,0,0
33,sfc_cache_p1_33,unknown,False,False,0,0,0,0,0
33,sfc_unique_p4_30,unknown,False,False,0,0,0,0,0
33,sfc_unique_p2_29,unknown,False,False,0,0,0,0,0
33,sfc_unique_p6_31,unknown,False,False,0,0,0,0,0
33,sfc_unique_p4_29,unknown,False,False,0,0,0,0,0
33,sfc_cache_p4_32,unknown,False,False,0,0,0,0,0
33,sfc_unique_p6_32,unknown,False,False,0,0,0,0,0
35,sfc_cache_p5_31,unknown,False,False,0,0,0,0,0
35,sfc_unique_p3_32,unknown,False,False,0,0,0,0,0
35,sfc_unique_p2_36,unknown,False,False,0,0,0,0,0
35,sfc_cache_p4_36,unknown,False,False,0,0,0,0,0
35,sfc_cache_p6_36,unknown,False,False,0,0,0,0,0
37,sfc_unique_p3_37,unknown,False,False,0,0,0,0,0
37,sfc_cache_p2_36,unknown,False,False,0,0,0,0,0
37,sfc_unique_p4_37,unknown,False,False,0,0,0,0,0
37,sfc_unique_p6_37,unknown,False,False,0,0,0,0,0
37,sfc_unique_p5_40,unknown,False,False,0,0,0,0,0
39,sfc_unique_p2_38,unknown,False,False,0,0,0,0,0
39,sfc_unique_p4_39,unknown,False,False,0,0,0,0,0
39,sfc_cache_p6_39,unknown,False,False,0,0,0,0,0
39,sfc_unique_p2_39,unknown,False,False,0,0,0,0,0
39,sfc_cache_p6_37,unknown,False,False,0,0,0,0,0
39,sfc_unique_p1_37,unknown,False,False,0,0,0,0,0
