timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1770814369.364155;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;327.00;272.33;150.00;0.00;0.00;0.00;0.00;0.00;97.00;97.00;97.00;0.00;0.00;0.00;0.00;422.33;150.00;0.00;0.00;374.67;0.00;0.00;0.00
1770814369.3647046;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;327.00;272.33;150.00;0.00;0.00;0.00;0.00;0.00;97.00;97.00;97.00;0.00;0.00;0.00;0.00;422.33;150.00;0.00;0.00;374.67;0.00;0.00;0.00
1770814369.3814359;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;279.33;439.33;384.66;470.00;64.67;64.67;64.67;64.67;64.67;129.33;129.33;129.33;0.00;0.00;0.00;0.00;582.33;534.67;0.00;0.00;374.67;0.00;0.00;150.00
1770814369.3819203;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;279.33;439.33;384.66;470.00;64.67;64.67;64.67;64.67;64.67;129.33;129.33;129.33;0.00;0.00;0.00;0.00;582.33;534.67;0.00;0.00;374.67;0.00;0.00;150.00
1770814369.3983111;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;429.33;589.33;534.66;550.00;97.00;97.00;97.00;97.00;97.00;194.00;194.00;344.00;0.00;0.00;0.00;0.00;582.33;647.00;0.00;0.00;374.67;0.00;150.00;620.00
1770814369.3989413;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;429.33;589.33;534.66;550.00;97.00;97.00;97.00;97.00;97.00;194.00;194.00;344.00;0.00;0.00;0.00;0.00;582.33;647.00;0.00;0.00;374.67;0.00;150.00;620.00
1770814369.415291;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;819.33;749.33;694.66;700.00;97.00;97.00;97.00;97.00;97.00;291.00;291.00;584.00;0.00;0.00;0.00;0.00;892.33;797.00;0.00;0.00;374.67;0.00;487.00;930.00
1770814369.4158049;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;819.33;749.33;694.66;700.00;97.00;97.00;97.00;97.00;97.00;291.00;291.00;584.00;0.00;0.00;0.00;0.00;892.33;797.00;0.00;0.00;374.67;0.00;487.00;930.00
1770814386.3849201;0.00;0.00;0.00;0.00;388.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;884.00;814.00;854.66;860.00;289.33;289.33;289.33;289.33;321.67;515.67;505.67;648.67;0.00;0.00;0.00;0.00;892.33;1379.33;0.00;0.00;374.67;310.00;637.00;930.00
1770814386.3855376;0.00;0.00;0.00;0.00;388.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;884.00;814.00;854.66;860.00;289.33;289.33;289.33;289.33;321.67;515.67;505.67;648.67;0.00;0.00;0.00;0.00;892.33;1379.33;0.00;0.00;374.67;310.00;637.00;930.00
1770814386.4013784;0.00;0.00;0.00;0.00;388.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1124.00;1124.00;1164.66;1180.00;609.33;289.33;289.33;289.33;418.67;612.67;650.34;888.67;0.00;0.00;0.00;0.00;892.33;1379.33;160.00;320.00;674.67;310.00;861.67;930.00
1770814386.4020283;0.00;0.00;0.00;0.00;388.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1124.00;1124.00;1164.66;1180.00;609.33;289.33;289.33;289.33;418.67;612.67;650.34;888.67;0.00;0.00;0.00;0.00;892.33;1379.33;160.00;320.00;674.67;310.00;861.67;930.00
1770814386.4186494;0.00;0.00;0.00;0.00;388.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1354.00;1124.00;1164.66;1180.00;609.33;289.33;289.33;289.33;611.00;805.00;832.67;921.00;0.00;0.00;224.67;0.00;892.33;1379.33;320.00;320.00;674.67;310.00;1011.67;1192.33
1770814386.4191668;0.00;0.00;0.00;0.00;388.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1354.00;1124.00;1164.66;1180.00;609.33;289.33;289.33;289.33;611.00;805.00;832.67;921.00;0.00;0.00;224.67;0.00;892.33;1379.33;320.00;320.00;674.67;310.00;1011.67;1192.33
1770814386.4359372;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1856.33;1284.00;1324.66;1180.00;609.33;289.33;289.33;289.33;708.00;902.00;929.67;1113.33;0.00;0.00;224.67;0.00;1052.33;1379.33;640.00;320.00;674.67;310.00;1011.67;1492.33
1770814386.4364772;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1856.33;1284.00;1324.66;1180.00;609.33;289.33;289.33;289.33;708.00;902.00;929.67;1113.33;0.00;0.00;224.67;0.00;1052.33;1379.33;640.00;320.00;674.67;310.00;1011.67;1492.33
1770814405.0775938;0.00;0.00;0.00;0.00;291.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1374.66;352.33;502.33;550.00;567.00;289.33;289.33;289.33;386.33;483.33;323.33;711.66;320.00;0.00;449.34;0.00;630.00;1117.00;320.00;112.33;0.00;0.00;487.00;1492.33
1770814405.07817;0.00;0.00;0.00;0.00;291.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1374.66;352.33;502.33;550.00;567.00;289.33;289.33;289.33;386.33;483.33;323.33;711.66;320.00;0.00;449.34;0.00;630.00;1117.00;320.00;112.33;0.00;0.00;487.00;1492.33
1770814405.094467;0.00;0.00;0.00;0.00;291.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1534.66;742.33;892.33;780.00;599.33;321.66;321.66;321.66;451.00;548.00;388.00;871.66;320.00;0.00;449.34;0.00;1090.00;1379.33;320.00;112.33;0.00;0.00;711.67;1492.33
1770814405.095026;0.00;0.00;0.00;0.00;291.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1534.66;742.33;892.33;780.00;599.33;321.66;321.66;321.66;451.00;548.00;388.00;871.66;320.00;0.00;449.34;0.00;1090.00;1379.33;320.00;112.33;0.00;0.00;711.67;1492.33
1770814405.1110995;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1646.99;742.33;892.33;780.00;749.33;471.66;471.66;401.66;851.00;1035.00;650.33;983.99;320.00;310.00;769.34;0.00;1090.00;1529.33;432.33;112.33;0.00;384.67;861.67;1492.33
1770814405.1116898;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1646.99;742.33;892.33;780.00;749.33;471.66;471.66;401.66;851.00;1035.00;650.33;983.99;320.00;310.00;769.34;0.00;1090.00;1529.33;432.33;112.33;0.00;384.67;861.67;1492.33
1770814412.4171991;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1823.99;822.33;972.33;860.00;749.33;471.66;471.66;401.66;851.00;1035.00;970.33;1303.99;320.00;310.00;769.34;0.00;1090.00;1679.33;592.33;112.33;0.00;384.67;861.67;1754.66
1770814412.4178681;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1823.99;822.33;972.33;860.00;749.33;471.66;471.66;401.66;851.00;1035.00;970.33;1303.99;320.00;310.00;769.34;0.00;1090.00;1679.33;592.33;112.33;0.00;384.67;861.67;1754.66
1770814412.4368992;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2208.66;854.66;1004.66;1170.00;749.33;471.66;471.66;401.66;851.00;1035.00;970.33;1613.99;320.00;310.00;769.34;0.00;1202.33;1989.33;912.33;112.33;0.00;384.67;861.67;1904.66
1770814412.4376082;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2208.66;854.66;1004.66;1170.00;749.33;471.66;471.66;401.66;851.00;1035.00;970.33;1613.99;320.00;310.00;769.34;0.00;1202.33;1989.33;912.33;112.33;0.00;384.67;861.67;1904.66
1770814412.4549136;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2208.66;951.66;1101.66;1400.00;749.33;471.66;471.66;401.66;851.00;1035.00;970.33;1613.99;320.00;310.00;769.34;0.00;1314.66;2289.33;912.33;112.33;0.00;384.67;861.67;1904.66
1770814412.455539;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2208.66;951.66;1101.66;1400.00;749.33;471.66;471.66;401.66;851.00;1035.00;970.33;1613.99;320.00;310.00;769.34;0.00;1314.66;2289.33;912.33;112.33;0.00;384.67;861.67;1904.66
1770814412.472693;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2208.66;1143.99;1293.99;1640.00;1289.33;701.66;701.66;631.66;851.00;1035.00;970.33;1613.99;320.00;310.00;769.34;0.00;1426.99;2589.33;1137.00;592.33;0.00;384.67;861.67;1904.66
1770814412.4734516;0.00;0.00;0.00;0.00;388.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2208.66;1143.99;1293.99;1640.00;1289.33;701.66;701.66;631.66;851.00;1035.00;970.33;1613.99;320.00;310.00;769.34;0.00;1426.99;2589.33;1137.00;592.33;0.00;384.67;861.67;1904.66
