timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1770814366.2562416;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;272.33;342.33;342.33;97.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;374.67;0.00;0.00;0.00;320.00;0.00;0.00;272.33
1770814366.2570608;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;272.33;342.33;342.33;97.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;374.67;0.00;0.00;0.00;320.00;0.00;0.00;272.33
1770814366.27668;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;272.33;342.33;492.33;401.67;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;599.34;272.33;0.00;0.00;470.00;0.00;0.00;272.33
1770814366.2772634;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;272.33;342.33;492.33;401.67;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;599.34;272.33;0.00;0.00;470.00;0.00;0.00;272.33
1770814366.2976904;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;422.33;422.33;572.33;791.67;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1069.34;759.33;0.00;0.00;470.00;0.00;0.00;422.33
1770814366.2983727;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;422.33;422.33;572.33;791.67;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1069.34;759.33;0.00;0.00;470.00;0.00;0.00;422.33
1770814366.3187993;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;722.33;662.33;812.33;936.34;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1454.01;871.66;0.00;0.00;470.00;0.00;0.00;722.33
1770814366.3194559;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;722.33;662.33;812.33;936.34;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1454.01;871.66;0.00;0.00;470.00;0.00;0.00;722.33
1770814381.2816787;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;872.33;742.33;892.33;1518.67;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1678.68;1133.99;0.00;0.00;470.00;0.00;0.00;872.33
1770814381.2824583;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;872.33;742.33;892.33;1518.67;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1678.68;1133.99;0.00;0.00;470.00;0.00;0.00;872.33
1770814381.3043194;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1182.33;982.33;1037.00;1518.67;388.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;0.00;0.00;0.00;0.00;1791.01;1133.99;0.00;0.00;854.67;0.00;470.00;1022.33
1770814381.3050582;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1182.33;982.33;1037.00;1518.67;388.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;0.00;0.00;0.00;0.00;1791.01;1133.99;0.00;0.00;854.67;0.00;470.00;1022.33
1770814381.3273997;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1444.66;1014.66;1069.33;1583.34;452.67;160.00;160.00;160.00;160.00;160.00;320.00;940.00;0.00;0.00;0.00;0.00;1791.01;1133.99;0.00;224.67;854.67;0.00;620.00;1284.66
1770814381.328197;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1444.66;1014.66;1069.33;1583.34;452.67;160.00;160.00;160.00;160.00;160.00;320.00;940.00;0.00;0.00;0.00;0.00;1791.01;1133.99;0.00;224.67;854.67;0.00;620.00;1284.66
1770814381.351492;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1556.99;1196.99;1101.66;1968.01;762.67;160.00;160.00;160.00;160.00;160.00;320.00;940.00;0.00;0.00;0.00;0.00;1791.01;1283.99;160.00;534.67;1004.67;0.00;620.00;1284.66
1770814381.3522854;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1556.99;1196.99;1101.66;1968.01;762.67;160.00;160.00;160.00;160.00;160.00;320.00;940.00;0.00;0.00;0.00;0.00;1791.01;1283.99;160.00;534.67;1004.67;0.00;620.00;1284.66
1770814403.3016996;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1876.99;1196.99;1101.66;1968.01;842.67;240.00;240.00;192.33;224.67;224.67;384.67;1250.00;0.00;0.00;0.00;0.00;1791.01;1433.99;480.00;534.67;1004.67;0.00;994.67;1284.66
1770814403.3026946;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1876.99;1196.99;1101.66;1968.01;842.67;240.00;240.00;192.33;224.67;224.67;384.67;1250.00;0.00;0.00;0.00;0.00;1791.01;1433.99;480.00;534.67;1004.67;0.00;994.67;1284.66
1770814403.328085;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2036.99;1346.99;1101.66;1968.01;842.67;240.00;240.00;192.33;551.67;551.67;711.67;1410.00;0.00;0.00;230.00;0.00;1791.01;1433.99;790.00;534.67;1154.67;0.00;1481.67;1284.66
