No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1763419693.0129776,0,1,0.0326,0.0,0.0034,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,5.38,2.94,2.45,None,0.00013899803161621094,10.4,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,15.5,0.0,16.5,0.0769,1.0,0.04,0.0474,2057.9925708094725,10.0,2067.9925708094725
0,1763419693.0138857,0.0,1,0.0326,0.0,0.0034,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,7.91,3.96,3.95,None,0.00013899803161621094,8.902,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,15.5,0.0,16.5,0.0769,1.0,0.04,0.0474,2057.9925708094725,10.0,2067.9925708094725
0,1763419693.0405285,0.0,2,0.0553,0.0,0.0067,0.0249,5.7961,0.0,2.4947,0.0,0.0,0.0,5.28,2.94,2.34,None,0.051577091217041016,9.343,True,None,sfc_cache_p2_1,0,None,8.33,0,33.0,5,4,0,0,0,False,100.0,13.4175,0.0,8.25,0.0714,1.0,0.0385,0.0474,2076.070654697415,20.0,2096.070654697415
0,1763419693.0412936,0.0,2,0.0553,0.0,0.0067,0.0249,5.7961,0.0,2.4947,0.0,0.0,0.0,7.69,3.96,3.73,None,0.051577091217041016,8.835,True,None,sfc_unique_p2_1,0,None,8.33,0,33.0,5,4,0,0,0,False,100.0,13.4175,0.0,8.25,0.0714,1.0,0.0385,0.0474,2076.070654697415,20.0,2096.070654697415
0,1763419693.0678043,0.1,3,0.0772,0.0,0.0101,0.0249,8.2444,0.0,2.4947,0.0,0.0,0.0,5.28,2.94,2.34,None,0.07893967628479004,9.379,True,None,sfc_cache_p3_1,0,None,16.66,0,66.0,9,6,0,0,0,False,100.0,12.723333333333334,0.0,5.5,0.0667,1.0,0.037,0.0474,2099.7546819377803,30.0,2129.7546819377803
0,1763419693.068251,0.1,3,0.0772,0.0,0.0101,0.0249,8.2444,0.0,2.4947,0.0,0.0,0.0,7.69,3.96,3.73,None,0.07893967628479004,6.323,True,None,sfc_unique_p3_1,0,None,16.66,0,66.0,9,6,0,0,0,False,100.0,12.723333333333334,0.0,5.5,0.0667,1.0,0.037,0.0474,2099.7546819377803,30.0,2129.7546819377803
0,1763419693.0908792,0.1,4,0.0971,0.0,0.0135,0.0249,10.6927,0.0,2.4947,0.0,0.0,0.0,5.27,2.94,2.33,None,0.10547876358032227,9.307,True,None,sfc_cache_p4_1,0,None,24.99,0,99.0,13,8,0,0,0,False,100.0,12.37625,0.0,4.125,0.0625,1.0,0.0357,0.0474,2110.0,40.0,2150.0
0,1763419693.091328,0.1,4,0.0971,0.0,0.0135,0.0249,10.6927,0.0,2.4947,0.0,0.0,0.0,7.68,3.96,3.72,None,0.10547876358032227,5.415,True,None,sfc_unique_p4_1,0,None,24.99,0,99.0,13,8,0,0,0,False,100.0,12.37625,0.0,4.125,0.0625,1.0,0.0357,0.0474,2110.0,40.0,2150.0
0,1763419693.1197503,0.1,5,0.1196,0.0,0.0189,0.0499,13.5729,0.0,4.9894,0.0,0.0,0.0,6.08,3.06,3.02,None,0.12853527069091797,9.522,True,None,sfc_cache_p5_1,0,None,29.32,0,99.0,15,10,0,0,0,False,100.0,12.568000000000001,0.0,6.6,0.0627,1.0,0.069,0.0552,2112.3216220399318,50.0,2162.3216220399318
0,1763419693.120185,0.1,5,0.1196,0.0,0.0189,0.0499,13.5729,0.0,4.9894,0.0,0.0,0.0,7.68,3.96,3.72,None,0.12853527069091797,8.155,True,None,sfc_unique_p5_1,0,None,29.32,0,99.0,15,10,0,0,0,False,100.0,12.568000000000001,0.0,6.6,0.0627,1.0,0.069,0.0552,2112.3216220399318,50.0,2162.3216220399318
