No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1763419705.9032874,0,1,0.0324,0.0,0.0034,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,4.51,2.43,2.08,None,0.00023746490478515625,13.564,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,15.5,0.0,16.5,0.0769,1.0,0.04,0.0474,2057.9925708094725,10.0,2067.9925708094725
0,1763419705.904446,0.0,1,0.0324,0.0,0.0034,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,6.75,3.27,3.48,None,0.00023746490478515625,11.753,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,15.5,0.0,16.5,0.0769,1.0,0.04,0.0474,2057.9925708094725,10.0,2067.9925708094725
0,1763419705.9400244,0.0,2,0.055,0.0,0.0067,0.0249,5.7961,0.0,2.4947,0.0,0.0,0.0,4.41,2.43,1.99,None,0.060062408447265625,12.053,True,None,sfc_cache_p2_1,0,None,8.33,0,33.0,5,4,0,0,0,False,100.0,13.4175,0.0,8.25,0.0714,1.0,0.0385,0.0474,2076.070654697415,20.0,2096.070654697415
0,1763419705.940782,0.0,2,0.055,0.0,0.0067,0.0249,5.7961,0.0,2.4947,0.0,0.0,0.0,6.56,3.27,3.29,None,0.060062408447265625,17.761,True,None,sfc_unique_p2_1,0,None,8.33,0,33.0,5,4,0,0,0,False,100.0,13.4175,0.0,8.25,0.0714,1.0,0.0385,0.0474,2076.070654697415,20.0,2096.070654697415
0,1763419705.971059,0.1,3,0.0758,0.0,0.0101,0.0249,8.2444,0.0,2.4947,0.0,0.0,0.0,4.56,2.43,2.13,None,0.09615540504455566,9.445,True,None,sfc_cache_p3_1,0,None,16.66,0,66.0,9,6,0,0,0,False,100.0,12.723333333333334,0.0,5.5,0.0667,1.0,0.037,0.0474,2099.7546819377803,30.0,2129.7546819377803
0,1763419705.9718041,0.1,3,0.0758,0.0,0.0101,0.0249,8.2444,0.0,2.4947,0.0,0.0,0.0,6.85,3.27,3.58,None,0.09615540504455566,8.989,True,None,sfc_unique_p3_1,0,None,16.66,0,66.0,9,6,0,0,0,False,100.0,12.723333333333334,0.0,5.5,0.0667,1.0,0.037,0.0474,2099.7546819377803,30.0,2129.7546819377803
0,1763419706.0006783,0.1,4,0.0965,0.0,0.0135,0.0249,10.6927,0.0,2.4947,0.0,0.0,0.0,4.56,2.43,2.13,None,0.12714624404907227,9.379,True,None,sfc_cache_p4_1,0,None,24.99,0,99.0,13,8,0,0,0,False,100.0,12.37625,0.0,4.125,0.0625,1.0,0.0357,0.0474,2110.0,40.0,2150.0
0,1763419706.0014172,0.1,4,0.0965,0.0,0.0135,0.0249,10.6927,0.0,2.4947,0.0,0.0,0.0,6.85,3.27,3.58,None,0.12714624404907227,9.008,True,None,sfc_unique_p4_1,0,None,24.99,0,99.0,13,8,0,0,0,False,100.0,12.37625,0.0,4.125,0.0625,1.0,0.0357,0.0474,2110.0,40.0,2150.0
0,1763419706.0307643,0.1,5,0.1151,0.0,0.0169,0.0249,13.141,0.0,2.4947,0.0,0.0,0.0,4.51,2.43,2.08,None,0.15672969818115234,9.36,True,None,sfc_cache_p5_1,0,None,33.32,0,132.0,17,10,0,0,0,False,100.0,12.168000000000001,0.0,3.3,0.0588,1.0,0.0345,0.0474,2110.0,50.0,2160.0
0,1763419706.0314953,0.1,5,0.1151,0.0,0.0169,0.0249,13.141,0.0,2.4947,0.0,0.0,0.0,6.75,3.27,3.48,None,0.15672969818115234,8.956,True,None,sfc_unique_p5_1,0,None,33.32,0,132.0,17,10,0,0,0,False,100.0,12.168000000000001,0.0,3.3,0.0588,1.0,0.0345,0.0474,2110.0,50.0,2160.0
