No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1763418176.7625453,0,1,0.0123,0.0487,0.0262,0.0249,1.2592,4.8735,2.4947,0.0,0.0,0.0,3.85,1.42,2.43,None,0.00027680397033691406,197.529,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,5.83,9.67,16.5,0.2223,0.2166,0.04,0.1248,2076.507754217613,10.0,2086.507754217613
0,1763418176.7634995,0.0,1,0.0123,0.0487,0.0262,0.0249,1.2592,4.8735,2.4947,0.0,0.0,0.0,6.28,2.12,4.16,None,0.00027680397033691406,173.989,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,5.83,9.67,16.5,0.2223,0.2166,0.04,0.1248,2076.507754217613,10.0,2086.507754217613
0,1763418176.9761615,0.2,2,0.0364,0.0571,0.0394,0.0249,3.8155,5.7126,2.4947,0.0,0.0,0.0,5.55,3.17,2.38,None,0.4188554286956787,106.809,True,None,sfc_cache_p2_1,0,None,4,0,33.0,1,4,0,0,0,False,100.0,8.8325,5.6675,8.25,0.2268,0.2964,0.0385,0.1432,2108.067338647268,20.0,2128.067338647268
0,1763418176.9766054,0.2,2,0.0364,0.0571,0.0394,0.0249,3.8155,5.7126,2.4947,0.0,0.0,0.0,8.15,4.76,3.39,None,0.4188554286956787,96.512,True,None,sfc_unique_p2_1,0,None,4,0,33.0,1,4,0,0,0,False,100.0,8.8325,5.6675,8.25,0.2268,0.2964,0.0385,0.1432,2108.067338647268,20.0,2128.067338647268
0,1763418177.187973,0.4,3,0.0637,0.0655,0.0549,0.0499,6.8037,6.5518,4.9894,0.0,0.0,0.0,7.92,4.58,3.34,None,0.6316123008728027,100.657,True,None,sfc_cache_p3_1,0,None,4,0,33.0,1,6,0,0,0,False,100.0,10.5,4.333333333333333,11.0,0.3344,0.326,0.0681,0.1587,2144.6048835898755,30.0,2174.6048835898755
0,1763418177.1886992,0.4,3,0.0637,0.0655,0.0549,0.0499,6.8037,6.5518,4.9894,0.0,0.0,0.0,6.14,3.63,2.51,None,0.6316123008728027,100.067,True,None,sfc_unique_p3_1,0,None,4,0,33.0,1,6,0,0,0,False,100.0,10.5,4.333333333333333,11.0,0.3344,0.326,0.0681,0.1587,2144.6048835898755,30.0,2174.6048835898755
0,1763418177.411204,0.6,4,0.0814,0.0958,0.0757,0.0748,8.8557,9.5756,7.4841,0.0,0.0,0.0,6.7,3.42,3.28,None,0.8439486026763916,104.445,True,None,sfc_cache_p4_1,0,None,4,0,33.0,2,8,0,0,0,False,100.0,10.25,4.75,12.375,0.3812,0.3776,0.1006,0.1714,2180.609422360964,40.0,2220.609422360964
0,1763418177.4116945,0.6,4,0.0814,0.0958,0.0757,0.0748,8.8557,9.5756,7.4841,0.0,0.0,0.0,9.6,4.84,4.76,None,0.8439486026763916,107.058,True,None,sfc_unique_p4_1,0,None,4,0,33.0,2,8,0,0,0,False,100.0,10.25,4.75,12.375,0.3812,0.3776,0.1006,0.1714,2180.609422360964,40.0,2220.609422360964
0,1763418177.690868,0.9,5,0.0962,0.1302,0.094,0.0998,10.7272,13.0204,9.9788,0.0,0.0,0.0,5.51,2.13,3.38,None,1.0666923522949219,113.154,True,None,sfc_cache_p5_1,0,None,4,0,33.0,3,10,0,0,0,False,100.0,9.933,5.167,13.2,0.337,0.406,0.1267,0.1656,2229.958187258039,50.0,2279.958187258039
0,1763418177.6916654,0.9,5,0.0962,0.1302,0.094,0.0998,10.7272,13.0204,9.9788,0.0,0.0,0.0,8.9,4.68,4.22,None,1.0666923522949219,150.621,True,None,sfc_unique_p5_1,0,None,4,0,33.0,3,10,0,0,0,False,100.0,9.933,5.167,13.2,0.337,0.406,0.1267,0.1656,2229.958187258039,50.0,2279.958187258039
0,1763418178.0973802,1.3,6,0.1151,0.1537,0.1124,0.1247,13.0675,15.3714,12.4735,0.0,0.0,0.0,5.78,2.13,3.64,None,1.3468713760375977,219.663,True,None,sfc_cache_p6_1,0,None,4,0,33.0,4,12,0,0,0,False,100.0,10.083333333333334,5.083333333333333,13.75,0.4358,0.6004,0.1521,0.1745,2269.497883360568,60.0,2329.497883360568
0,1763418178.0981762,1.3,6,0.1151,0.1537,0.1124,0.1247,13.0675,15.3714,12.4735,0.0,0.0,0.0,10.61,7.09,3.52,None,1.3468713760375977,166.462,True,None,sfc_unique_p6_1,0,None,4,0,33.0,4,12,0,0,0,False,100.0,10.083333333333334,5.083333333333333,13.75,0.4358,0.6004,0.1521,0.1745,2269.497883360568,60.0,2329.497883360568
0,1763418199.5901964,22.8,6,0.1328,0.1747,0.1285,0.1497,15.5158,17.4705,14.9682,0.0,0.0,0.0,5.72,2.14,3.57,None,0.0002491474151611328,106.113,True,None,sfc_cache_p1_2,0,None,4,0,33.0,4,14,0,0,0,False,100.0,10.262142857142857,4.952142857142857,14.142857142857142,0.3818,0.6537,0.1722,0.1924,2303.1302868252405,70.0,2373.1302868252405
0,1763418199.5909648,22.8,6,0.1328,0.1747,0.1285,0.1497,15.5158,17.4705,14.9682,0.0,0.0,0.0,15.66,10.11,5.56,None,0.0002491474151611328,110.692,True,None,sfc_unique_p1_2,0,None,4,0,33.0,4,14,0,0,0,False,100.0,10.262142857142857,4.952142857142857,14.142857142857142,0.3818,0.6537,0.1722,0.1924,2303.1302868252405,70.0,2373.1302868252405
0,1763418199.9249268,23.2,7,0.142,0.21,0.1513,0.1746,16.8841,20.9984,17.463,0.0,0.0,0.0,4.91,2.06,2.85,None,0.23442339897155762,142.112,True,None,sfc_cache_p2_2,0,None,4,4.33,33.0,5,16,0,0,0,False,100.0,9.77125,5.208125,14.4375,0.3841,0.686,0.172,0.2036,2334.6200999992952,80.0,2414.6200999992952
0,1763418199.925715,23.2,7,0.142,0.21,0.1513,0.1746,16.8841,20.9984,17.463,0.0,0.0,0.0,7.71,2.22,5.49,None,0.23442339897155762,172.667,True,None,sfc_unique_p2_2,0,None,4,4.33,33.0,5,16,0,0,0,False,100.0,9.77125,5.208125,14.4375,0.3841,0.686,0.172,0.2036,2334.6200999992952,80.0,2414.6200999992952
0,1763418200.2663813,23.5,8,0.1542,0.247,0.1758,0.1996,18.6477,24.6951,19.9577,0.0,0.0,0.0,5.35,2.66,2.69,None,0.5691320896148682,145.044,True,None,sfc_cache_p3_2,0,None,4,4.33,33.0,6,18,0,0,0,False,100.0,9.592777777777776,5.444444444444445,14.666666666666666,0.4159,0.7656,0.1953,0.2145,2375.335835258506,90.0,2465.335835258506
0,1763418200.2672212,23.5,8,0.1542,0.247,0.1758,0.1996,18.6477,24.6951,19.9577,0.0,0.0,0.0,11.04,5.39,5.65,None,0.5691320896148682,178.017,True,None,sfc_unique_p3_2,0,None,4,4.33,33.0,6,18,0,0,0,False,100.0,9.592777777777776,5.444444444444445,14.666666666666666,0.4159,0.7656,0.1953,0.2145,2375.335835258506,90.0,2465.335835258506
