No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1763418190.5400698,0,1,0.0181,0.0344,0.0316,0.0249,1.8716,3.4447,2.4947,0.0,0.0,0.0,5.14,1.52,3.63,None,0.00019860267639160156,161.729,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,8.665,6.835,16.5,0.1996,0.164,0.04,0.1129,2071.285105090748,10.0,2081.285105090748
0,1763418190.5410388,0.0,1,0.0181,0.0344,0.0316,0.0249,1.8716,3.4447,2.4947,0.0,0.0,0.0,6.83,1.81,5.01,None,0.00019860267639160156,172.254,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,8.665,6.835,16.5,0.1996,0.164,0.04,0.1129,2071.285105090748,10.0,2081.285105090748
0,1763418190.8826842,0.3,2,0.031,0.079,0.0532,0.0499,3.3112,7.8974,4.9894,0.0,0.0,0.0,4.12,2.34,1.78,None,0.3704833984375,154.662,True,None,sfc_cache_p2_1,0,None,0,0,0,0,4,0,0,0,False,100.0,7.665,7.835,16.5,0.2525,0.3233,0.0769,0.1579,2124.832017333435,20.0,2144.832017333435
0,1763418190.8839846,0.3,2,0.031,0.079,0.0532,0.0499,3.3112,7.8974,4.9894,0.0,0.0,0.0,7.57,2.89,4.68,None,0.3704833984375,174.274,True,None,sfc_unique_p2_1,0,None,0,0,0,0,4,0,0,0,False,100.0,7.665,7.835,16.5,0.2525,0.3233,0.0769,0.1579,2124.832017333435,20.0,2144.832017333435
0,1763418191.2579417,0.7,3,0.049,0.1092,0.0747,0.0748,5.3631,10.9213,7.4841,0.0,0.0,0.0,6.96,2.86,4.1,None,0.7139203548431396,162.295,True,None,sfc_cache_p3_1,0,None,0,0,0,2,6,0,0,0,False,100.0,8.276666666666666,7.223333333333334,16.5,0.285,0.409,0.1111,0.1737,2162.7859817338876,30.0,2192.7859817338876
0,1763418191.2592251,0.7,3,0.049,0.1092,0.0747,0.0748,5.3631,10.9213,7.4841,0.0,0.0,0.0,7.34,2.94,4.4,None,0.7139203548431396,193.387,True,None,sfc_unique_p3_1,0,None,0,0,0,2,6,0,0,0,False,100.0,8.276666666666666,7.223333333333334,16.5,0.285,0.409,0.1111,0.1737,2162.7859817338876,30.0,2192.7859817338876
0,1763418191.6710196,1.1,4,0.0681,0.1353,0.0968,0.0998,7.5943,13.5269,9.9788,0.0,0.0,0.0,8.38,4.48,3.9,None,1.0899052619934082,203.013,True,None,sfc_cache_p4_1,0,None,0,0,0,3,8,0,0,0,False,100.0,8.79,6.71,16.5,0.3828,0.4724,0.1309,0.1799,2193.6176696756547,40.0,2233.6176696756547
0,1763418191.671779,1.1,4,0.0681,0.1353,0.0968,0.0998,7.5943,13.5269,9.9788,0.0,0.0,0.0,6.78,2.71,4.07,None,1.0899052619934082,187.429,True,None,sfc_unique_p4_1,0,None,0,0,0,3,8,0,0,0,False,100.0,8.79,6.71,16.5,0.3828,0.4724,0.1309,0.1799,2193.6176696756547,40.0,2233.6176696756547
0,1763418191.9867113,1.4,5,0.0821,0.1622,0.1215,0.1247,9.3222,16.2156,12.4735,0.0,0.0,0.0,6.44,2.56,3.89,None,1.5011041164398193,147.171,True,None,sfc_cache_p5_1,0,None,4.33,0,0,5,10,0,0,0,False,100.0,8.632,6.435,16.5,0.4243,0.5718,0.1573,0.1845,2232.6578988699425,50.0,2282.6578988699425
0,1763418191.9875054,1.4,5,0.0821,0.1622,0.1215,0.1247,9.3222,16.2156,12.4735,0.0,0.0,0.0,8.67,4.52,4.14,None,1.5011041164398193,148.762,True,None,sfc_unique_p5_1,0,None,4.33,0,0,5,10,0,0,0,False,100.0,8.632,6.435,16.5,0.4243,0.5718,0.1573,0.1845,2232.6578988699425,50.0,2282.6578988699425
0,1763418192.391046,1.9,6,0.0928,0.2075,0.1398,0.1497,10.7262,20.7514,14.9682,0.0,0.0,0.0,4.75,1.85,2.89,None,1.8168280124664307,226.527,True,None,sfc_cache_p6_1,0,None,4.33,0,0,6,12,0,0,0,False,100.0,8.276666666666666,6.8625,16.5,0.4893,0.5604,0.1779,0.1803,2282.945860579798,60.0,2342.945860579798
0,1763418192.391866,1.9,6,0.0928,0.2075,0.1398,0.1497,10.7262,20.7514,14.9682,0.0,0.0,0.0,8.81,5.38,3.44,None,1.8168280124664307,160.484,True,None,sfc_unique_p6_1,0,None,4.33,0,0,6,12,0,0,0,False,100.0,8.276666666666666,6.8625,16.5,0.4893,0.5604,0.1779,0.1803,2282.945860579798,60.0,2342.945860579798
0,1763418210.5256658,20.0,6,0.1023,0.252,0.1647,0.1746,12.1658,25.2041,17.463,0.0,0.0,0.0,7.2,3.73,3.48,None,7.867813110351562e-05,167.095,True,None,sfc_cache_p1_2,0,None,4.33,0,0,6,14,0,0,0,False,100.0,8.046428571428573,7.144285714285714,16.5,0.417,0.6222,0.201,0.1934,2327.6696855805285,70.0,2397.6696855805285
0,1763418210.5264904,20.0,6,0.1023,0.252,0.1647,0.1746,12.1658,25.2041,17.463,0.0,0.0,0.0,8.57,3.4,5.17,None,7.867813110351562e-05,161.923,True,None,sfc_unique_p1_2,0,None,4.33,0,0,6,14,0,0,0,False,100.0,8.046428571428573,7.144285714285714,16.5,0.417,0.6222,0.201,0.1934,2327.6696855805285,70.0,2397.6696855805285
0,1763418210.8283353,20.3,7,0.1137,0.2932,0.1847,0.1996,13.7501,29.3191,19.9577,0.0,0.0,0.0,8.86,6.59,2.27,None,0.3451213836669922,131.111,True,None,sfc_cache_p2_2,0,None,4.33,0,0,6,16,0,0,0,False,100.0,7.9575,7.271875,16.5,0.4071,0.6846,0.1762,0.2075,2372.434076283162,80.0,2452.434076283162
0,1763418210.828809,20.3,7,0.1137,0.2932,0.1847,0.1996,13.7501,29.3191,19.9577,0.0,0.0,0.0,11.54,7.07,4.47,None,0.3451213836669922,150.663,True,None,sfc_unique_p2_2,0,None,4.33,0,0,6,16,0,0,0,False,100.0,7.9575,7.271875,16.5,0.4071,0.6846,0.1762,0.2075,2372.434076283162,80.0,2452.434076283162
0,1763418211.0467355,20.5,8,0.1286,0.3192,0.205,0.2245,15.9813,31.9247,22.4524,0.0,0.0,0.0,8.72,5.04,3.68,None,0.6470441818237305,91.612,True,None,sfc_cache_p3_2,0,None,4.33,0,0,7,18,0,0,0,False,100.0,8.22111111111111,7.038333333333333,16.5,0.4161,0.6889,0.1802,0.209,2409.5314907700836,90.0,2499.5314907700836
0,1763418211.0476894,20.5,8,0.1286,0.3192,0.205,0.2245,15.9813,31.9247,22.4524,0.0,0.0,0.0,7.37,3.8,3.58,None,0.6470441818237305,112.021,True,None,sfc_unique_p3_2,0,None,4.33,0,0,7,18,0,0,0,False,100.0,8.22111111111111,7.038333333333333,16.5,0.4161,0.6889,0.1802,0.209,2409.5314907700836,90.0,2499.5314907700836
0,1763418211.3176236,20.8,9,0.1486,0.3276,0.2177,0.2495,18.9695,32.7638,24.9471,0.0,0.0,0.0,4.57,1.86,2.71,None,0.8659529685974121,103.227,True,None,sfc_cache_p4_2,0,None,4.33,0,0,7,20,0,0,0,False,100.0,8.7825,6.501,16.5,0.4371,0.6852,0.1947,0.2103,2436.5084811740458,100.0,2536.5084811740458
0,1763418211.3182733,20.8,9,0.1486,0.3276,0.2177,0.2495,18.9695,32.7638,24.9471,0.0,0.0,0.0,10.09,5.31,4.78,None,0.8659529685974121,152.323,True,None,sfc_unique_p4_2,0,None,4.33,0,0,7,20,0,0,0,False,100.0,8.7825,6.501,16.5,0.4371,0.6852,0.1947,0.2103,2436.5084811740458,100.0,2536.5084811740458
0,1763418211.6239488,21.1,10,0.1676,0.3276,0.2309,0.2744,21.8498,32.7638,27.4418,0.0,0.0,0.0,6.09,3.26,2.83,None,1.1373987197875977,148.921,True,None,sfc_cache_p5_2,0,None,8.66,0,0,10,22,0,0,0,False,100.0,9.196363636363635,5.91,16.5,0.4386,0.6852,0.1978,0.213,2463.1193889282636,110.0,2573.1193889282636
0,1763418211.6244128,21.1,10,0.1676,0.3276,0.2309,0.2744,21.8498,32.7638,27.4418,0.0,0.0,0.0,14.17,10.33,3.84,None,1.1373987197875977,141.312,True,None,sfc_unique_p5_2,0,None,8.66,0,0,10,22,0,0,0,False,100.0,9.196363636363635,5.91,16.5,0.4386,0.6852,0.1978,0.213,2463.1193889282636,110.0,2573.1193889282636
0,1763418211.8406856,21.3,11,0.1781,0.3545,0.2547,0.2994,23.5777,35.4526,29.9365,0.0,0.0,0.0,6.69,2.73,3.96,None,1.4425551891326904,101.649,True,None,sfc_cache_p6_2,0,None,8.66,4.33,0,11,24,0,0,0,False,100.0,9.096666666666666,5.8620833333333335,16.5,0.431,0.6924,0.219,0.2103,2505.2732528812116,120.0,2625.2732528812116
0,1763418211.8411777,21.3,11,0.1781,0.3545,0.2547,0.2994,23.5777,35.4526,29.9365,0.0,0.0,0.0,7.68,4.04,3.64,None,1.4425551891326904,103.141,True,None,sfc_unique_p6_2,0,None,8.66,4.33,0,11,24,0,0,0,False,100.0,9.096666666666666,5.8620833333333335,16.5,0.431,0.6924,0.219,0.2103,2505.2732528812116,120.0,2625.2732528812116
0,1763418238.5327246,48.0,11,0.1825,0.4074,0.2801,0.3243,24.6577,40.7444,32.4312,0.0,0.0,0.0,8.5,4.47,4.03,None,0.0001544952392578125,152.985,True,None,sfc_cache_p1_3,0,None,8.66,4.33,0,11,26,0,0,0,False,100.0,8.781538461538462,6.218846153846154,16.5,0.4013,0.796,0.2212,0.2173,2544.5790149893182,130.0,2674.5790149893182
0,1763418238.533554,48.0,11,0.1825,0.4074,0.2801,0.3243,24.6577,40.7444,32.4312,0.0,0.0,0.0,8.48,4.14,4.34,None,0.0001544952392578125,169.848,True,None,sfc_unique_p1_3,0,None,8.66,4.33,0,11,26,0,0,0,False,100.0,8.781538461538462,6.218846153846154,16.5,0.4013,0.796,0.2212,0.2173,2544.5790149893182,130.0,2674.5790149893182
0,1763418238.9681013,48.4,12,0.1959,0.431,0.3017,0.3493,26.9979,43.0955,34.9259,0.0,0.0,0.0,5.33,1.51,3.83,None,0.3414919376373291,228.719,True,None,sfc_cache_p2_3,0,None,8.66,4.33,0,11,28,0,0,0,False,100.0,8.928214285714287,6.107857142857143,16.5,0.3592,0.8159,0.2144,0.2173,2574.977471901323,140.0,2714.977471901323
0,1763418238.9689524,48.4,12,0.1959,0.431,0.3017,0.3493,26.9979,43.0955,34.9259,0.0,0.0,0.0,11.52,6.68,4.84,None,0.3414919376373291,182.368,True,None,sfc_unique_p2_3,0,None,8.66,4.33,0,11,28,0,0,0,False,100.0,8.928214285714287,6.107857142857143,16.5,0.3592,0.8159,0.2144,0.2173,2574.977471901323,140.0,2714.977471901323
