No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1758824631.5495605,0,1,0.0234,0.0163,0.0249,0.0,0.0,6.74,None,None,103.888,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2068.375936387556
0,1758824631.5499804,0.0,1,0.0234,0.0163,0.0249,0.0,0.0,8.53,None,None,98.332,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2068.375936387556
0,1758824631.761776,0.2,2,0.0469,0.0379,0.0499,0.0,0.0,8.39,None,None,91.843,True,None,sfc_cache_p2_1,0,None,0,0,0,4,0,0,0,False,100.0,15.5,16.5,2098.006843782535
0,1758824631.7621236,0.2,2,0.0469,0.0379,0.0499,0.0,0.0,7.73,None,None,113.781,True,None,sfc_unique_p2_1,0,None,0,0,0,4,0,0,0,False,100.0,15.5,16.5,2098.006843782535
0,1758824631.969485,0.4,3,0.0703,0.059,0.0748,0.0,0.0,8.75,None,None,95.756,True,None,sfc_cache_p3_1,0,None,0,0,0,6,0,0,0,False,100.0,15.5,16.5,2121.832876904343
0,1758824631.9697888,0.4,3,0.0703,0.059,0.0748,0.0,0.0,9.24,None,None,104.86,True,None,sfc_unique_p3_1,0,None,0,0,0,6,0,0,0,False,100.0,15.5,16.5,2121.832876904343
0,1758824632.1793134,0.6,4,0.0907,0.0798,0.0748,0.0,0.0,7.46,None,None,93.793,True,None,sfc_cache_p4_1,0,None,4,33.0,1,8,0,0,0,False,100.0,15.0,12.375,2165.786161999529
0,1758824632.1797829,0.6,4,0.0907,0.0798,0.0748,0.0,0.0,11.1,None,None,104.604,True,None,sfc_unique_p4_1,0,None,4,33.0,1,8,0,0,0,False,100.0,15.0,12.375,2165.786161999529
0,1758824651.5455441,20.0,6,0.1142,0.0969,0.0998,0.0,0.0,6.79,None,None,95.787,True,None,sfc_cache_p1_2,0,None,4,33.0,1,10,0,0,0,False,100.0,15.1,13.2,2187.129607286636
0,1758824651.5458794,20.0,6,0.1142,0.0969,0.0998,0.0,0.0,7.99,None,None,105.033,True,None,sfc_unique_p1_2,0,None,4,33.0,1,10,0,0,0,False,100.0,15.1,13.2,2187.129607286636
