No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755097858.8280947,0,1,0.0258,0.0083,0.0275,0.0,0.0,6.6,None,None,302.757,True,None,sfc_cache_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755097858.8284204,0.0,1,0.0258,0.0083,0.0275,0.0,0.0,8.49,None,None,302.917,True,None,sfc_unique_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755097859.5765693,0.7,2,0.0517,0.0177,0.055,0.0,0.0,7.86,None,None,448.156,True,None,sfc_cache_p2_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755097859.576799,0.7,2,0.0517,0.0177,0.055,0.0,0.0,10.11,None,None,292.566,True,None,sfc_unique_p2_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755097860.2783298,1.5,3,0.0739,0.0265,0.0825,0.0,0.0,7.04,None,None,383.647,True,None,sfc_cache_p3_1,0,None,4.33,0,4,0,0,0,0,False,100.0,4.655913978494624,0.0
0,1755097860.278583,1.5,3,0.0739,0.0265,0.0825,0.0,0.0,8.43,None,None,308.835,True,None,sfc_unique_p3_1,0,None,4.33,0,4,0,0,0,0,False,100.0,4.655913978494624,0.0
0,1755097861.0579891,2.2,4,0.0997,0.0392,0.11,0.0,0.0,7.65,None,None,455.604,True,None,sfc_cache_p4_1,0,None,4.33,0,6,0,0,0,0,False,100.0,3.491935483870968,0.0
0,1755097861.0582404,2.2,4,0.0997,0.0392,0.11,0.0,0.0,9.65,None,None,311.819,True,None,sfc_unique_p4_1,0,None,4.33,0,6,0,0,0,0,False,100.0,3.491935483870968,0.0
0,1755097875.2036235,16.4,6,0.1256,0.0475,0.1375,0.0,0.0,9.72,None,None,489.52,True,None,sfc_cache_p1_2,0,None,4.33,0,6,0,0,0,0,False,100.0,2.793548387096774,0.0
0,1755097875.2043686,16.4,6,0.1256,0.0475,0.1375,0.0,0.0,12.86,None,None,501.439,True,None,sfc_unique_p1_2,0,None,4.33,0,6,0,0,0,0,False,100.0,2.793548387096774,0.0
0,1755097876.0424883,17.2,7,0.1478,0.0559,0.165,0.0,0.0,8.67,None,None,477.06,True,None,sfc_cache_p2_2,0,None,8.66,0,8,0,0,0,0,False,100.0,4.655913978494624,0.0
0,1755097876.0427375,17.2,7,0.1478,0.0559,0.165,0.0,0.0,12.97,None,None,352.089,True,None,sfc_unique_p2_2,0,None,8.66,0,8,0,0,0,0,False,100.0,4.655913978494624,0.0
0,1755097876.9920745,18.2,8,0.1736,0.0637,0.1925,0.0,0.0,7.8,None,None,503.807,True,None,sfc_cache_p3_2,0,None,8.66,0,9,0,0,0,0,False,100.0,3.990783410138249,0.0
0,1755097876.9923294,18.2,8,0.1736,0.0637,0.1925,0.0,0.0,11.38,None,None,434.417,True,None,sfc_unique_p3_2,0,None,8.66,0,9,0,0,0,0,False,100.0,3.990783410138249,0.0
0,1755097877.7002046,18.9,9,0.1995,0.0715,0.22,0.0,0.0,7.93,None,None,404.895,True,None,sfc_cache_p4_2,0,None,8.66,0,11,0,0,0,0,False,100.0,3.491935483870968,0.0
0,1755097877.7004397,18.9,9,0.1995,0.0715,0.22,0.0,0.0,11.15,None,None,294.287,True,None,sfc_unique_p4_2,0,None,8.66,0,11,0,0,0,0,False,100.0,3.491935483870968,0.0
0,1755097887.850333,29.0,11,0.2253,0.0802,0.2475,0.0,0.0,7.81,None,None,331.698,True,None,sfc_cache_p1_3,0,None,8.66,0,11,0,0,0,0,False,100.0,3.103942652329749,0.0
0,1755097887.8506014,29.0,11,0.2253,0.0802,0.2475,0.0,0.0,10.22,None,None,296.674,True,None,sfc_unique_p1_3,0,None,8.66,0,11,0,0,0,0,False,100.0,3.103942652329749,0.0
0,1755097888.540968,29.7,12,0.2475,0.094,0.275,0.0,0.0,7.9,None,None,357.383,True,None,sfc_cache_p2_3,0,None,12.99,0,13,0,0,0,0,False,100.0,4.190322580645161,0.0
0,1755097888.5412178,29.7,12,0.2475,0.094,0.275,0.0,0.0,11.38,None,None,321.804,True,None,sfc_unique_p2_3,0,None,12.99,0,13,0,0,0,0,False,100.0,4.190322580645161,0.0
0,1755097889.1917105,30.4,13,0.27,0.1009,0.275,0.0,0.0,6.98,None,None,330.009,True,None,sfc_cache_p3_3,0,None,16.99,33.0,16,0,0,0,0,False,100.0,4.9824046920821115,9.090909090909092
0,1755097889.191943,30.4,13,0.27,0.1009,0.275,0.0,0.0,9.76,None,None,305.211,True,None,sfc_unique_p3_3,0,None,16.99,33.0,16,0,0,0,0,False,100.0,4.9824046920821115,9.090909090909092
0,1755097889.824653,31.0,14,0.2958,0.1083,0.3025,0.0,0.0,7.13,None,None,315.297,True,None,sfc_cache_p4_3,0,None,16.99,33.0,18,0,0,0,0,False,100.0,4.567204301075269,8.333333333333332
0,1755097889.82509,31.0,14,0.2958,0.1083,0.3025,0.0,0.0,10.23,None,None,303.313,True,None,sfc_unique_p4_3,0,None,16.99,33.0,18,0,0,0,0,False,100.0,4.567204301075269,8.333333333333332
0,1755097905.864817,47.0,16,0.3217,0.1168,0.33,0.0,0.0,7.61,None,None,325.984,True,None,sfc_cache_p1_4,0,None,16.99,33.0,18,0,0,0,0,False,100.0,4.215880893300248,7.6923076923076925
0,1755097905.8650546,47.0,16,0.3217,0.1168,0.33,0.0,0.0,9.83,None,None,302.791,True,None,sfc_unique_p1_4,0,None,16.99,33.0,18,0,0,0,0,False,100.0,4.215880893300248,7.6923076923076925
0,1755097906.5727491,47.7,17,0.3406,0.1278,0.33,0.0,0.0,7.05,None,None,358.557,True,None,sfc_cache_p2_4,0,None,25.32,66.0,21,0,0,0,0,False,100.0,5.8341013824884795,14.285714285714285
0,1755097906.572979,47.7,17,0.3406,0.1278,0.33,0.0,0.0,9.82,None,None,329.403,True,None,sfc_unique_p2_4,0,None,25.32,66.0,21,0,0,0,0,False,100.0,5.8341013824884795,14.285714285714285
0,1755097907.2633154,48.4,18,0.3628,0.1352,0.3575,0.0,0.0,7.23,None,None,358.735,True,None,sfc_cache_p3_4,0,None,29.65,66.0,24,0,0,0,0,False,100.0,6.376344086021506,13.333333333333334
0,1755097907.2635698,48.4,18,0.3628,0.1352,0.3575,0.0,0.0,10.05,None,None,318.365,True,None,sfc_unique_p3_4,0,None,29.65,66.0,24,0,0,0,0,False,100.0,6.376344086021506,13.333333333333334
0,1755097907.9712794,49.1,19,0.3817,0.1421,0.3575,0.0,0.0,7.14,None,None,393.621,True,None,sfc_cache_p4_4,0,None,37.98,99.0,26,0,0,0,0,False,100.0,7.657258064516129,18.75
0,1755097907.971512,49.1,19,0.3817,0.1421,0.3575,0.0,0.0,9.52,None,None,297.167,True,None,sfc_unique_p4_4,0,None,37.98,99.0,26,0,0,0,0,False,100.0,7.657258064516129,18.75
0,1755097925.864355,67.0,21,0.4075,0.1519,0.385,0.0,0.0,7.83,None,None,314.58,True,None,sfc_cache_p1_5,0,None,37.98,99.0,26,0,0,0,0,False,100.0,7.206831119544592,17.647058823529413
0,1755097925.8646083,67.0,21,0.4075,0.1519,0.385,0.0,0.0,11.04,None,None,300.931,True,None,sfc_unique_p1_5,0,None,37.98,99.0,26,0,0,0,0,False,100.0,7.206831119544592,17.647058823529413
0,1755097926.5468917,67.7,22,0.4333,0.1606,0.4125,0.0,0.0,8.22,None,None,361.95,True,None,sfc_cache_p2_5,0,None,37.98,99.0,27,0,0,0,0,False,100.0,6.806451612903225,16.666666666666664
0,1755097926.547154,67.7,22,0.4333,0.1606,0.4125,0.0,0.0,10.57,None,None,301.573,True,None,sfc_unique_p2_5,0,None,37.98,99.0,27,0,0,0,0,False,100.0,6.806451612903225,16.666666666666664
0,1755097927.2370222,68.4,23,0.4556,0.1702,0.44,0.0,0.0,8.24,None,None,365.483,True,None,sfc_cache_p3_5,0,None,42.31,99.0,29,0,0,0,0,False,100.0,7.183361629881155,15.789473684210526
0,1755097927.237264,68.4,23,0.4556,0.1702,0.44,0.0,0.0,11.43,None,None,308.654,True,None,sfc_unique_p3_5,0,None,42.31,99.0,29,0,0,0,0,False,100.0,7.183361629881155,15.789473684210526
0,1755097927.9939356,69.2,24,0.4814,0.1767,0.4675,0.0,0.0,7.76,None,None,437.829,True,None,sfc_cache_p4_5,0,None,42.31,99.0,30,0,0,0,0,False,100.0,6.824193548387098,15.0
0,1755097927.994171,69.2,24,0.4814,0.1767,0.4675,0.0,0.0,9.69,None,None,299.063,True,None,sfc_unique_p4_5,0,None,42.31,99.0,30,0,0,0,0,False,100.0,6.824193548387098,15.0
0,1755097928.7042751,69.9,24,0.4592,0.1634,0.44,0.0,0.0,7.05,None,None,382.246,True,None,sfc_cache_p4_1,0,None,37.98,99.0,26,0,0,0,0,False,100.0,6.448217317487266,15.789473684210526
0,1755097928.70468,69.9,24,0.4592,0.1634,0.44,0.0,0.0,11.31,None,None,310.588,True,None,sfc_unique_p4_1,0,None,37.98,99.0,26,0,0,0,0,False,100.0,6.448217317487266,15.789473684210526
0,1755097929.3089323,70.5,24,0.485,0.1711,0.4675,0.0,0.0,7.53,None,None,296.569,True,None,sfc_cache_p1_1,0,None,37.98,99.0,27,0,0,0,0,False,100.0,6.1258064516129025,15.0
0,1755097929.3091674,70.5,24,0.485,0.1711,0.4675,0.0,0.0,10.84,None,None,296.729,True,None,sfc_unique_p1_1,0,None,37.98,99.0,27,0,0,0,0,False,100.0,6.1258064516129025,15.0
0,1755097933.7130651,74.9,24,0.485,0.1702,0.4675,0.0,0.0,7.91,None,None,382.484,True,None,sfc_cache_p3_1,0,None,37.98,99.0,27,0,0,0,0,False,100.0,6.1258064516129025,15.0
0,1755097933.713537,74.9,24,0.485,0.1702,0.4675,0.0,0.0,9.89,None,None,315.125,True,None,sfc_unique_p3_1,0,None,37.98,99.0,27,0,0,0,0,False,100.0,6.1258064516129025,15.0
0,1755097943.6991582,84.9,24,0.485,0.1696,0.4675,0.0,0.0,7.91,None,None,387.624,True,None,sfc_cache_p3_2,0,None,37.98,99.0,26,0,0,0,0,False,100.0,6.1258064516129025,15.0
0,1755097943.6994042,84.9,24,0.485,0.1696,0.4675,0.0,0.0,11.31,None,None,291.457,True,None,sfc_unique_p3_2,0,None,37.98,99.0,26,0,0,0,0,False,100.0,6.1258064516129025,15.0
0,1755097949.896655,91.1,26,0.5109,0.1787,0.495,0.0,0.0,6.97,None,None,321.271,True,None,sfc_cache_p1_6,0,None,37.98,99.0,26,0,0,0,0,False,100.0,5.834101382488479,14.285714285714285
0,1755097949.8969002,91.1,26,0.5109,0.1787,0.495,0.0,0.0,9.22,None,None,310.671,True,None,sfc_unique_p1_6,0,None,37.98,99.0,26,0,0,0,0,False,100.0,5.834101382488479,14.285714285714285
0,1755097950.587924,91.8,27,0.5367,0.1875,0.5225,0.0,0.0,7.22,None,None,309.296,True,None,sfc_cache_p2_6,0,None,37.98,99.0,26,0,0,0,0,False,100.0,5.56891495601173,13.636363636363635
0,1755097950.5881634,91.8,27,0.5367,0.1875,0.5225,0.0,0.0,9.18,None,None,365.743,True,None,sfc_unique_p2_6,0,None,37.98,99.0,26,0,0,0,0,False,100.0,5.56891495601173,13.636363636363635
0,1755097951.220254,92.4,28,0.5625,0.196,0.55,0.0,0.0,7.3,None,None,315.474,True,None,sfc_cache_p3_6,0,None,37.98,99.0,27,0,0,0,0,False,100.0,5.326788218793829,13.043478260869565
0,1755097951.2204869,92.4,28,0.5625,0.196,0.55,0.0,0.0,9.71,None,None,297.466,True,None,sfc_unique_p3_6,0,None,37.98,99.0,27,0,0,0,0,False,100.0,5.326788218793829,13.043478260869565
0,1755097951.8408132,93.0,29,0.5847,0.2083,0.5775,0.0,0.0,7.92,None,None,305.361,True,None,sfc_cache_p4_6,0,None,42.31,99.0,28,0,0,0,0,False,100.0,5.686827956989247,12.5
0,1755097951.841066,93.0,29,0.5847,0.2083,0.5775,0.0,0.0,9.22,None,None,299.498,True,None,sfc_unique_p4_6,0,None,42.31,99.0,28,0,0,0,0,False,100.0,5.686827956989247,12.5
0,1755097968.7291865,109.9,29,0.5847,0.2064,0.5775,0.0,0.0,8.48,None,None,384.74,True,None,sfc_cache_p2_1,0,None,42.31,99.0,28,0,0,0,0,False,100.0,5.686827956989247,12.5
0,1755097968.7294512,109.9,29,0.5847,0.2064,0.5775,0.0,0.0,10.99,None,None,303.006,True,None,sfc_unique_p2_1,0,None,42.31,99.0,28,0,0,0,0,False,100.0,5.686827956989247,12.5
0,1755097972.0438514,113.2,31,0.6106,0.2153,0.605,0.0,0.0,7.77,None,None,459.878,True,None,sfc_cache_p1_7,0,None,42.31,99.0,28,0,0,0,0,False,100.0,5.459354838709678,12.0
0,1755097972.0440912,113.2,31,0.6106,0.2153,0.605,0.0,0.0,9.89,None,None,306.345,True,None,sfc_unique_p1_7,0,None,42.31,99.0,28,0,0,0,0,False,100.0,5.459354838709678,12.0
