No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1758824625.1457427,0,1,0.0234,0.017,0.0249,0.0,0.0,6.46,None,None,100.965,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2067.157173812104
0,1758824625.1461308,0.0,1,0.0234,0.017,0.0249,0.0,0.0,7.83,None,None,104.92,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2067.157173812104
0,1758824625.3616285,0.2,2,0.0469,0.0489,0.0499,0.0,0.0,10.1,None,None,92.538,True,None,sfc_cache_p2_1,0,None,0,0,0,4,0,0,0,False,100.0,15.5,16.5,2106.8415725119953
0,1758824625.3620002,0.2,2,0.0469,0.0489,0.0499,0.0,0.0,10.23,None,None,116.088,True,None,sfc_unique_p2_1,0,None,0,0,0,4,0,0,0,False,100.0,15.5,16.5,2106.8415725119953
0,1758824625.5723934,0.4,3,0.0703,0.0704,0.0748,0.0,0.0,5.13,None,None,97.053,True,None,sfc_cache_p3_1,0,None,0,0,0,6,0,0,0,False,100.0,15.5,16.5,2168.4965020894597
0,1758824625.5727096,0.4,3,0.0703,0.0704,0.0748,0.0,0.0,13.05,None,None,101.393,True,None,sfc_unique_p3_1,0,None,0,0,0,6,0,0,0,False,100.0,15.5,16.5,2168.4965020894597
0,1758824625.7827697,0.6,4,0.0937,0.0898,0.0998,0.0,0.0,9.76,None,None,98.173,True,None,sfc_cache_p4_1,0,None,0,0,0,8,0,0,0,False,100.0,15.5,16.5,2202.792327039158
0,1758824625.7831514,0.6,4,0.0937,0.0898,0.0998,0.0,0.0,8.03,None,None,102.875,True,None,sfc_unique_p4_1,0,None,0,0,0,8,0,0,0,False,100.0,15.5,16.5,2202.792327039158
0,1758824640.1300724,15.0,6,0.1172,0.1152,0.1247,0.0,0.0,7.25,None,None,89.646,True,None,sfc_cache_p1_2,0,None,0,0,1,10,0,0,0,False,100.0,15.5,16.5,2242.397430520047
0,1758824640.130409,15.0,6,0.1172,0.1152,0.1247,0.0,0.0,11.83,None,None,100.732,True,None,sfc_unique_p1_2,0,None,0,0,1,10,0,0,0,False,100.0,15.5,16.5,2242.397430520047
0,1758824640.3240721,15.2,7,0.1406,0.139,0.1497,0.0,0.0,9.68,None,Nonee,None,,86.872,Trusfc_cache_p2_2,0,None,0,0,1,12,0,0,0,False,100.0,15.5,16.5,2288.85566051406
0,1758824640.324416,15.2,7,0.1406,0.139,0.1497,0.0,0.0,11.76,None,None,95.812,True,None,sfc_unique_p2_2,0,None,0,0,1,12,0,0,0,False,100.0,15.5,16.5,2288.85566051406
0,1758824640.592173,15.4,8,0.161,0.1536,0.1497,0.0,0.0,9.3,None,None,81.698,True,None,sfc_cache_p3_2,0,None,4,33.0,2,14,0,0,0,False,100.0,15.214285714285714,14.142857142857142,2312.342367507229
0,1758824640.5925245,15.4,8,0.161,0.1536,0.1497,0.0,0.0,14.28,None,None,171.663,True,None,sfc_unique_p3_2,0,None,4,33.0,2,14,0,0,0,False,100.0,15.214285714285714,14.142857142857142,2312.342367507229
0,1758824640.80172,15.7,9,0.1782,0.18,0.1497,0.0,0.0,8.6,None,None,98.101,True,None,sfc_cache_p4_2,0,None,12.33,66.0,4,16,0,0,0,False,100.0,14.729375,12.375,2345.838882880127
