No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1763507351.9104824,0,1,0.0132,0.0462,0.0224,0.0249,1.3683,4.619,2.4947,0.0,0.0,0.0,5.77,1.74,4.03,None,0.00020456314086914062,91.8,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,6.335,9.165,16.5,0.1354,0.2759,0.04,0.0963,2079.0520043336946,10.0,2089.0520043336946
0,1763507351.9110596,0.0,1,0.0132,0.0462,0.0224,0.0249,1.3683,4.619,2.4947,0.0,0.0,0.0,5.17,0.97,4.2,None,0.00020456314086914062,104.656,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,6.335,9.165,16.5,0.1354,0.2759,0.04,0.0963,2079.0520043336946,10.0,2089.0520043336946
0,1763507352.2425318,0.3,2,0.0413,0.0546,0.041,0.0499,4.3566,5.4581,4.9894,0.0,0.0,0.0,7.64,3.0,4.65,None,0.22363734245300293,158.859,True,None,sfc_cache_p2_1,0,None,0,0,0,0,4,0,0,0,False,100.0,10.085,5.415,16.5,0.3174,0.3374,0.0707,0.1022,2101.5856678532737,20.0,2121.5856678532737
0,1763507352.243306,0.3,2,0.0413,0.0546,0.041,0.0499,4.3566,5.4581,4.9894,0.0,0.0,0.0,8.28,2.99,5.29,None,0.22363734245300293,160.764,True,None,sfc_unique_p2_1,0,None,0,0,0,0,4,0,0,0,False,100.0,10.085,5.415,16.5,0.3174,0.3374,0.0707,0.1022,2101.5856678532737,20.0,2121.5856678532737
0,1763507352.562622,0.7,3,0.0717,0.0546,0.0577,0.0748,7.7044,5.4581,7.4841,0.0,0.0,0.0,9.32,6.06,3.26,None,0.5561039447784424,132.824,True,None,sfc_cache_p3_1,0,None,0,0,0,1,6,0,0,0,False,100.0,11.89,3.61,16.5,0.5748,0.3374,0.1043,0.1388,2132.3142115079936,30.0,2162.3142115079936
0,1763507352.5634255,0.7,3,0.0717,0.0546,0.0577,0.0748,7.7044,5.4581,7.4841,0.0,0.0,0.0,8.09,3.81,4.28,None,0.5561039447784424,172.677,True,None,sfc_unique_p3_1,0,None,0,0,0,1,6,0,0,0,False,100.0,11.89,3.61,16.5,0.5748,0.3374,0.1043,0.1388,2132.3142115079936,30.0,2162.3142115079936
0,1763507352.908732,1.0,4,0.0845,0.0966,0.0783,0.0998,9.2531,9.6563,9.9788,0.0,0.0,0.0,8.14,5.01,3.14,None,0.8762392997741699,161.98,True,None,sfc_cache_p4_1,0,None,0,0,0,1,8,0,0,0,False,100.0,10.71,4.79,16.5,0.5245,0.4241,0.1313,0.1577,2173.5110076695782,40.0,2213.5110076695782
0,1763507352.9095721,1.0,4,0.0845,0.0966,0.0783,0.0998,9.2531,9.6563,9.9788,0.0,0.0,0.0,4.57,1.04,3.54,None,0.8762392997741699,164.966,True,None,sfc_unique_p4_1,0,None,0,0,0,1,8,0,0,0,False,100.0,10.71,4.79,16.5,0.5245,0.4241,0.1313,0.1577,2173.5110076695782,40.0,2213.5110076695782
0,1763507353.2208092,1.3,5,0.1008,0.1184,0.096,0.0998,11.2327,11.841,9.9788,0.0,0.0,0.0,5.41,2.28,3.14,None,1.2223455905914307,141.576,True,None,sfc_cache_p5_1,0,None,4,0,33.0,2,10,0,0,0,False,100.0,10.401,4.699,13.2,0.4648,0.4127,0.1267,0.1549,2198.0175739905812,50.0,2248.0175739905812
0,1763507353.221594,1.3,5,0.1008,0.1184,0.096,0.0998,11.2327,11.841,9.9788,0.0,0.0,0.0,8.74,5.09,3.66,None,1.2223455905914307,157.723,True,None,sfc_unique_p5_1,0,None,4,0,33.0,2,10,0,0,0,False,100.0,10.401,4.699,13.2,0.4648,0.4127,0.1267,0.1549,2198.0175739905812,50.0,2248.0175739905812
