No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1763506437.451232,0,1,0.0282,0.0109,0.0155,0.0249,2.8803,1.0911,2.4947,0.0,0.0,0.0,4.78,1.63,3.15,None,0.0001971721649169922,153.532,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,13.335,2.165,16.5,0.2791,0.0833,0.04,0.1459,2066.763619452406,10.0,2076.763619452406
0,1763506437.451816,0.0,1,0.0282,0.0109,0.0155,0.0249,2.8803,1.0911,2.4947,0.0,0.0,0.0,10.76,5.42,5.34,None,0.0001971721649169922,112.516,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,13.335,2.165,16.5,0.2791,0.0833,0.04,0.1459,2066.763619452406,10.0,2076.763619452406
0,1763506437.7697942,0.3,2,0.045,0.0462,0.0339,0.0499,4.7162,4.619,4.9894,0.0,0.0,0.0,7.71,3.36,4.35,None,0.3081550598144531,136.394,True,None,sfc_cache_p2_1,0,None,0,0,0,1,4,0,0,0,False,100.0,10.9175,4.5825,16.5,0.3933,0.2876,0.0769,0.1594,2101.177270556427,20.0,2121.177270556427
0,1763506437.7705824,0.3,2,0.045,0.0462,0.0339,0.0499,4.7162,4.619,4.9894,0.0,0.0,0.0,7.28,2.23,5.05,None,0.3081550598144531,168.988,True,None,sfc_unique_p2_1,0,None,0,0,0,1,4,0,0,0,False,100.0,10.9175,4.5825,16.5,0.3933,0.2876,0.0769,0.1594,2101.177270556427,20.0,2121.177270556427
0,1763506438.0775077,0.6,3,0.0499,0.11,0.0608,0.0748,5.3285,11.0019,7.4841,0.0,0.0,0.0,8.78,4.69,4.09,None,0.6271331310272217,128.016,True,None,sfc_cache_p3_1,0,None,0,0,0,2,6,0,0,0,False,100.0,8.223333333333334,7.276666666666666,16.5,0.3677,0.3605,0.1111,0.1478,2142.0689950062465,30.0,2172.0689950062465
0,1763506438.0782936,0.6,3,0.0499,0.11,0.0608,0.0748,5.3285,11.0019,7.4841,0.0,0.0,0.0,6.15,0.35,5.8,None,0.6271331310272217,166.308,True,None,sfc_unique_p3_1,0,None,0,0,0,2,6,0,0,0,False,100.0,8.223333333333334,7.276666666666666,16.5,0.3677,0.3605,0.1111,0.1478,2142.0689950062465,30.0,2172.0689950062465
0,1763506438.292777,0.8,4,0.0711,0.131,0.0791,0.0998,7.7768,13.101,9.9788,0.0,0.0,0.0,6.06,1.75,4.3,None,0.9348154067993164,94.67,True,None,sfc_cache_p4_1,0,None,0,0,0,3,8,0,0,0,False,100.0,9.00125,6.49875,16.5,0.3594,0.48,0.1203,0.1673,2180.459160821764,40.0,2220.459160821764
0,1763506438.293259,0.8,4,0.0711,0.131,0.0791,0.0998,7.7768,13.101,9.9788,0.0,0.0,0.0,11.07,6.07,5.0,None,0.9348154067993164,105.24,True,None,sfc_unique_p4_1,0,None,0,0,0,3,8,0,0,0,False,100.0,9.00125,6.49875,16.5,0.3594,0.48,0.1203,0.1673,2180.459160821764,40.0,2220.459160821764
0,1763506438.5242932,1.1,5,0.0869,0.1545,0.1042,0.0998,9.6851,15.4521,9.9788,0.0,0.0,0.0,5.99,1.05,4.94,None,1.150834321975708,109.506,True,None,sfc_cache_p5_1,0,None,4,0,33.0,4,10,0,0,0,False,100.0,8.968,6.132,13.2,0.4169,0.4825,0.1162,0.1697,2214.9720961258963,50.0,2264.9720961258963
0,1763506438.524777,1.1,5,0.0869,0.1545,0.1042,0.0998,9.6851,15.4521,9.9788,0.0,0.0,0.0,9.5,3.49,6.01,None,1.150834321975708,107.99,True,None,sfc_unique_p5_1,0,None,4,0,33.0,4,10,0,0,0,False,100.0,8.968,6.132,13.2,0.4169,0.4825,0.1162,0.1697,2214.9720961258963,50.0,2264.9720961258963
