No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1761587734.5055187,0,1,0.0229,0.0272,0.0249,2.3435,2.4947,0.0,0.0,8.23,None,None,127.153,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2080.8512614146416
0,1761587734.5059502,0.0,1,0.0229,0.0272,0.0249,2.3435,2.4947,0.0,0.0,11.26,None,None,116.055,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2080.8512614146416
0,1761587734.8611152,0.4,2,0.0452,0.0519,0.0499,4.687,4.9894,0.0,0.0,7.28,None,None,160.532,True,None,sfc_cache_p2_1,0,None,0,0,0,4,0,0,0,False,100.0,15.5,16.5,2112.3966375174123
0,1761587734.8616269,0.4,2,0.0452,0.0519,0.0499,4.687,4.9894,0.0,0.0,12.03,None,None,182.33,True,None,sfc_unique_p2_1,0,None,0,0,0,4,0,0,0,False,100.0,15.5,16.5,2112.3966375174123
0,1761587735.0780435,0.6,3,0.0668,0.0721,0.0748,7.0305,7.4841,0.0,0.0,11.7,None,None,92.831,True,None,sfc_cache_p3_1,0,None,0,0,1,6,0,0,0,False,100.0,15.5,16.5,2141.0949251910597
0,1761587735.0783122,0.6,3,0.0668,0.0721,0.0748,7.0305,7.4841,0.0,0.0,15.34,None,None,114.148,True,None,sfc_unique_p3_1,0,None,0,0,1,6,0,0,0,False,100.0,15.5,16.5,2141.0949251910597
0,1761587735.2851088,0.8,4,0.0872,0.09,0.0998,9.3741,9.9788,0.0,0.0,9.74,None,None,90.281,True,None,sfc_cache_p4_1,0,None,0,0,1,8,0,0,0,False,100.0,15.5,16.5,2183.8746664367986
0,1761587735.285414,0.8,4,0.0872,0.09,0.0998,9.3741,9.9788,0.0,0.0,18.28,None,None,106.844,True,None,sfc_unique_p4_1,0,None,0,0,1,8,0,0,0,False,100.0,15.5,16.5,2183.8746664367986
0,1761587735.5077693,1.0,5,0.1047,0.1156,0.0998,11.4152,9.9788,0.0,0.0,8.7,None,None,100.84,True,None,sfc_cache_p5_1,0,None,4,33.0,3,10,0,0,0,False,100.0,15.1,13.2,2219.51880659898
0,1761587735.5080771,1.0,5,0.1047,0.1156,0.0998,11.4152,9.9788,0.0,0.0,12.18,None,None,110.911,True,None,sfc_unique_p5_1,0,None,4,33.0,3,10,0,0,0,False,100.0,15.1,13.2,2219.51880659898
