No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762818559.572515,0,1,0.0,0.0781,0.0025,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,3.91,2.41,1.5,None,0.0002658367156982422,21.564,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,0.0,15.5,16.5,1.0,0.0833,0.04,0.0245,2095.5687973997833,10.0,2105.5687973997833
0,1762818559.5733995,0.0,1,0.0,0.0781,0.0025,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,5.78,3.24,2.54,None,0.0002658367156982422,23.641,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,0.0,15.5,16.5,1.0,0.0833,0.04,0.0245,2095.5687973997833,10.0,2105.5687973997833
0,1762818559.6214988,0.0,2,0.0,0.1352,0.0051,0.0249,0.0,13.5243,2.4947,0.0,0.0,0.0,3.99,2.41,1.58,None,0.08118081092834473,19.932,True,None,sfc_cache_p2_1,0,None,0,8.33,33.0,5,4,0,0,0,False,100.0,0.0,13.4175,8.25,1.0,0.0833,0.0385,0.0245,2110.0,20.0,2130.0
0,1762818559.6222098,0.0,2,0.0,0.1352,0.0051,0.0249,0.0,13.5243,2.4947,0.0,0.0,0.0,5.93,3.24,2.69,None,0.08118081092834473,23.425,True,None,sfc_unique_p2_1,0,None,0,8.33,33.0,5,4,0,0,0,False,100.0,0.0,13.4175,8.25,1.0,0.0833,0.0385,0.0245,2110.0,20.0,2130.0
0,1762818559.6702907,0.1,3,0.0248,0.1395,0.0103,0.0499,2.6999,13.9452,4.9894,0.0,0.0,0.0,4.1,2.64,1.46,None,0.12993812561035156,19.705,True,None,sfc_cache_p3_1,0,None,0,12.66,33.0,8,6,0,0,0,False,100.0,4.166666666666667,9.223333333333334,11.0,0.0667,0.0833,0.0639,0.0245,2124.5101377495744,30.0,2154.5101377495744
0,1762818559.670983,0.1,3,0.0248,0.1395,0.0103,0.0499,2.6999,13.9452,4.9894,0.0,0.0,0.0,6.44,3.98,2.45,None,0.12993812561035156,23.159,True,None,sfc_unique_p3_1,0,None,0,12.66,33.0,8,6,0,0,0,False,100.0,4.166666666666667,9.223333333333334,11.0,0.0667,0.0833,0.0639,0.0245,2124.5101377495744,30.0,2154.5101377495744
0,1762818559.7209127,0.1,4,0.0465,0.1395,0.016,0.0499,5.1482,13.9452,4.9894,0.0,0.0,0.0,4.69,2.77,1.92,None,0.17870426177978516,20.274,True,None,sfc_cache_p4_1,0,None,4,16.99,66.0,12,8,0,0,0,False,100.0,5.95875,6.9175,8.25,0.0625,0.0833,0.0616,0.0245,2139.802275189599,40.0,2179.802275189599
0,1762818559.7216294,0.1,4,0.0465,0.1395,0.016,0.0499,5.1482,13.9452,4.9894,0.0,0.0,0.0,7.35,3.98,3.37,None,0.17870426177978516,23.194,True,None,sfc_unique_p4_1,0,None,4,16.99,66.0,12,8,0,0,0,False,100.0,5.95875,6.9175,8.25,0.0625,0.0833,0.0616,0.0245,2139.802275189599,40.0,2179.802275189599
0,1762818559.7732773,0.2,5,0.0665,0.1395,0.0217,0.0499,7.5964,13.9452,4.9894,0.0,0.0,0.0,3.91,2.77,1.14,None,0.22931146621704102,20.176,True,None,sfc_cache_p5_1,0,None,8,21.32,99.0,16,10,0,0,0,False,100.0,7.034000000000001,5.534000000000001,6.6,0.0588,0.0833,0.0595,0.0245,2163.4863024299643,50.0,2213.4863024299643
0,1762818559.774061,0.2,5,0.0665,0.1395,0.0217,0.0499,7.5964,13.9452,4.9894,0.0,0.0,0.0,5.8,3.98,1.82,None,0.22931146621704102,23.926,True,None,sfc_unique_p5_1,0,None,8,21.32,99.0,16,10,0,0,0,False,100.0,7.034000000000001,5.534000000000001,6.6,0.0588,0.0833,0.0595,0.0245,2163.4863024299643,50.0,2213.4863024299643
