crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770815343.8689628,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770815416.9905155,2,14,0,0,14,3.2061,0.0000,70.00,0.0000
2,1770815465.3700032,2,5,0,0,5,5.6409,0.0000,10.42,0.0000
3,1770815498.8584514,2,4,0,0,4,5.9918,0.0000,6.90,0.0000
4,1770815587.2097075,2,3,0,0,3,3.5303,0.0000,6.00,0.0000
5,1770815611.6693435,2,1,0,0,1,3.4445,0.0000,2.17,0.0000
6,1770815651.2608976,2,14,0,0,14,2.9414,0.0000,63.64,0.0000
7,1770815843.0404167,2,7,0,0,7,3.7299,0.0000,25.00,0.0000
8,1770815866.3797915,2,4,0,0,4,4.5192,0.0000,9.52,0.0000
9,1770815895.379578,2,3,0,0,3,5.1265,0.0000,8.82,0.0000
10,1770815930.7692175,2,1,0,0,1,4.8564,0.0000,2.63,0.0000
11,1770815976.4500184,2,4,0,0,4,4.5370,0.0000,12.50,0.0000
12,1770816000.8607662,2,10,0,0,10,3.9404,0.0000,62.50,0.0000
13,1770816016.6698844,2,5,0,0,5,2.7778,0.0000,15.62,0.0000
14,1770816027.4493246,2,1,0,0,1,5.8980,0.0000,2.17,0.0000
15,1770816077.8589375,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
16,1770816118.8809884,2,13,0,0,13,3.2230,0.0000,92.86,0.0000
17,1770816128.3189354,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1770816161.4689398,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
19,1770816161.5198386,2,7,0,0,7,2.5480,0.0000,21.88,0.0000
20,1770816187.7297995,2,5,0,0,5,2.3193,0.0000,20.83,0.0000
21,1770816250.5189328,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
