crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770815370.6618223,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770815447.1423845,2,1,0,0,1,47.8422,0.0000,3.33,0.0000
2,1770815499.4630725,2,11,0,0,11,47.4895,0.0000,32.35,0.0000
3,1770815501.452716,2,5,0,0,5,46.2165,0.0000,12.50,0.0000
4,1770815502.8531332,2,4,0,0,4,47.2916,0.0000,10.00,0.0000
5,1770815507.5828857,2,5,0,0,5,46.8836,0.0000,10.42,0.0000
6,1770815513.1529253,2,7,0,0,7,47.2529,0.0000,16.67,0.0000
7,1770815547.191797,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1770815603.3527505,2,9,0,0,9,45.5285,0.0000,45.00,0.0000
9,1770815681.6026502,2,3,0,0,3,47.1591,0.0000,8.82,0.0000
10,1770815724.7532814,2,9,0,0,9,46.8440,0.0000,25.00,0.0000
11,1770815725.112719,2,5,0,0,5,47.6302,0.0000,13.16,0.0000
12,1770815726.9245608,2,16,0,0,16,46.5297,0.0000,72.73,0.0000
13,1770815856.2530258,2,5,0,0,5,47.2755,0.0000,10.42,0.0000
14,1770815977.6128786,2,4,0,0,4,47.5553,0.0000,8.33,0.0000
15,1770816073.3942802,2,15,0,0,15,45.7750,0.0000,93.75,0.0000
16,1770816116.7927625,2,8,0,0,8,45.3838,0.0000,20.00,0.0000
17,1770816141.0730414,2,5,0,0,5,46.8585,0.0000,13.16,0.0000
18,1770816168.8632672,2,9,0,0,9,47.0496,0.0000,17.31,0.0000
19,1770816178.4126809,2,5,0,0,5,47.2320,0.0000,10.87,0.0000
20,1770816186.9247446,2,18,0,0,18,45.8022,0.0000,69.23,0.0000
21,1770816248.4925008,2,8,0,0,8,46.9151,0.0000,16.67,0.0000
