crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770815475.0614438,2,32,32,0,0,7.7875,0.0000,0.00,0.0000
1,1770815550.670073,2,6,6,0,0,8.5925,0.0000,16.67,0.0000
2,1770815636.4935522,2,52,52,0,0,8.6795,0.0000,2600.00,0.0000
3,1770815668.3102937,2,7,7,0,0,9.3025,0.0000,26.92,0.0000
4,1770815835.9403548,2,5,5,0,0,9.5950,0.0000,10.87,0.0000
5,1770815888.6226544,2,48,48,0,0,7.9702,0.0000,0.00,0.0000
6,1770815976.9801574,2,4,4,0,0,11.0036,0.0000,12.50,0.0000
7,1770816018.1028197,2,40,40,0,0,7.7855,0.0000,0.00,0.0000
8,1770816046.4208844,2,9,9,0,0,10.0267,0.0000,28.12,0.0000
9,1770816119.5644274,2,48,48,0,0,8.1589,0.0000,342.86,0.0000
10,1770816123.5303447,2,8,8,0,0,10.4351,0.0000,20.00,0.0000
11,1770816132.2710614,2,11,11,0,0,11.0827,0.0000,30.56,0.0000
12,1770816145.260518,2,9,9,0,0,10.4213,0.0000,30.00,0.0000
